num;cartoprox_domaine;code_domaine;OccupSol;emis_profil;recepteurs;xc;yc;xb;yb;rues;noeuds;ponct
845;a7_paca;692500_4804500;URBAINE;1;1;692500;4804500;692500;4804500;0;0;0
846;a7_paca;692500_4807500;URBAINE;1;1;692500;4807500;692500;4807500;0;0;0
847;a7_paca;692500_4810500;URBAINE;1;1;692500;4810500;692500;4810500;0;0;0
848;a7_paca;692500_4813500;URBAINE;1;1;692500;4813500;692500;4813500;0;0;0
849;a7_paca;692500_4816500;URBAINE;0;1;692500;4816500;692500;4816500;0;0;0
850;a7_paca;692500_4819500;URBAINE;0;1;692500;4819500;692500;4819500;0;0;0
851;a7_paca;692500_4822500;URBAINE;0;1;692500;4822500;692500;4822500;0;0;0
852;a7_paca;692500_4825500;URBAINE;0;1;692500;4825500;692500;4825500;0;0;0
853;a7_paca;692500_4828500;URBAINE;0;1;692500;4828500;692500;4828500;0;0;0
854;a7_paca;692500_4831500;URBAINE;0;1;692500;4831500;692500;4831500;0;0;0
855;a7_paca;692500_4834500;URBAINE;0;1;692500;4834500;692500;4834500;0;0;0
856;a7_paca;692500_4837500;URBAINE;0;1;692500;4837500;692500;4837500;0;0;0
857;a7_paca;692500_4840500;URBAINE;0;1;692500;4840500;692500;4840500;0;0;0
858;a7_paca;692500_4843500;URBAINE;0;1;692500;4843500;692500;4843500;0;0;0
859;a7_paca;692500_4846500;URBAINE;0;1;692500;4846500;692500;4846500;0;0;0
860;a7_paca;692500_4849500;URBAINE;0;1;692500;4849500;692500;4849500;0;0;0
861;a7_paca;692500_4852500;URBAINE;0;1;692500;4852500;692500;4852500;0;0;0
862;a7_paca;692500_4855500;URBAINE;0;1;692500;4855500;692500;4855500;0;0;0
863;a7_paca;692500_4858500;URBAINE;0;1;692500;4858500;692500;4858500;0;0;0
864;a7_paca;692500_4861500;URBAINE;0;1;692500;4861500;692500;4861500;0;0;0
865;a7_paca;692500_4864500;URBAINE;0;1;692500;4864500;692500;4864500;0;0;0
866;a7_paca;692500_4867500;URBAINE;0;1;692500;4867500;692500;4867500;0;0;0
867;a7_paca;692500_4870500;URBAINE;0;1;692500;4870500;692500;4870500;0;0;0
868;a7_paca;692500_4873500;URBAINE;0;1;692500;4873500;692500;4873500;0;0;0
869;a7_paca;692500_4876500;URBAINE;0;1;692500;4876500;692500;4876500;0;0;0
870;a7_paca;692500_4879500;URBAINE;0;1;692500;4879500;692500;4879500;0;0;0
871;a7_paca;692500_4882500;URBAINE;0;1;692500;4882500;692500;4882500;0;0;0
872;a7_paca;692500_4885500;URBAINE;0;1;692500;4885500;692500;4885500;0;0;0
873;a7_paca;692500_4888500;URBAINE;0;1;692500;4888500;692500;4888500;0;0;0
874;a7_paca;692500_4891500;URBAINE;0;1;692500;4891500;692500;4891500;0;0;0
875;a7_paca;692500_4894500;URBAINE;0;1;692500;4894500;692500;4894500;0;0;0
876;a7_paca;692500_4897500;URBAINE;0;1;692500;4897500;692500;4897500;0;0;0
877;a7_paca;692500_4900500;URBAINE;0;1;692500;4900500;692500;4900500;0;0;0
878;a7_paca;692500_4903500;URBAINE;0;1;692500;4903500;692500;4903500;0;0;0
879;a7_paca;692500_4906500;URBAINE;0;1;692500;4906500;692500;4906500;0;0;0
880;a7_paca;692500_4909500;URBAINE;0;1;692500;4909500;692500;4909500;0;0;0
881;a7_paca;692500_4912500;URBAINE;0;1;692500;4912500;692500;4912500;0;0;0
882;a7_paca;692500_4915500;URBAINE;0;1;692500;4915500;692500;4915500;0;0;0
883;a7_paca;695500_4792500;URBAINE;1;1;695500;4792500;695500;4792500;0;0;0
884;a7_paca;695500_4795500;URBAINE;1;1;695500;4795500;695500;4795500;0;0;0
885;a7_paca;695500_4798500;URBAINE;1;1;695500;4798500;695500;4798500;0;0;0
886;a7_paca;695500_4801500;URBAINE;1;1;695500;4801500;695500;4801500;0;0;0
887;a7_paca;695500_4804500;URBAINE;0;1;695500;4804500;695500;4804500;0;0;0
888;a7_paca;695500_4807500;URBAINE;0;1;695500;4807500;695500;4807500;0;0;0
889;a7_paca;695500_4810500;URBAINE;0;1;695500;4810500;695500;4810500;0;0;0
890;a7_paca;695500_4813500;URBAINE;0;1;695500;4813500;695500;4813500;0;0;0
891;a7_paca;695500_4816500;URBAINE;0;1;695500;4816500;695500;4816500;0;0;0
892;a7_paca;695500_4819500;URBAINE;0;1;695500;4819500;695500;4819500;0;0;0
893;a7_paca;695500_4822500;URBAINE;0;1;695500;4822500;695500;4822500;0;0;0
894;a7_paca;695500_4825500;URBAINE;0;1;695500;4825500;695500;4825500;0;0;0
895;a7_paca;695500_4828500;URBAINE;0;1;695500;4828500;695500;4828500;0;0;0
896;a7_paca;695500_4831500;URBAINE;0;1;695500;4831500;695500;4831500;0;0;0
897;a7_paca;695500_4834500;URBAINE;0;1;695500;4834500;695500;4834500;0;0;0
898;a7_paca;695500_4837500;URBAINE;0;1;695500;4837500;695500;4837500;0;0;0
899;a7_paca;695500_4840500;URBAINE;0;1;695500;4840500;695500;4840500;0;0;0
900;a7_paca;695500_4843500;URBAINE;0;1;695500;4843500;695500;4843500;0;0;0
901;a7_paca;695500_4846500;URBAINE;0;1;695500;4846500;695500;4846500;0;0;0
902;a7_paca;695500_4849500;URBAINE;0;1;695500;4849500;695500;4849500;0;0;0
903;a7_paca;695500_4852500;URBAINE;0;1;695500;4852500;695500;4852500;0;0;0
904;a7_paca;695500_4855500;URBAINE;0;1;695500;4855500;695500;4855500;0;0;0
905;a7_paca;695500_4858500;URBAINE;0;1;695500;4858500;695500;4858500;0;0;0
906;a7_paca;695500_4861500;URBAINE;0;1;695500;4861500;695500;4861500;0;0;0
907;a7_paca;695500_4864500;URBAINE;0;1;695500;4864500;695500;4864500;0;0;0
908;a7_paca;695500_4867500;URBAINE;0;1;695500;4867500;695500;4867500;0;0;0
909;a7_paca;695500_4870500;URBAINE;0;1;695500;4870500;695500;4870500;0;0;0
910;a7_paca;695500_4873500;URBAINE;0;1;695500;4873500;695500;4873500;0;0;0
911;a7_paca;695500_4876500;URBAINE;0;1;695500;4876500;695500;4876500;0;0;0
912;a7_paca;695500_4879500;URBAINE;0;1;695500;4879500;695500;4879500;0;0;0
913;a7_paca;695500_4882500;URBAINE;0;1;695500;4882500;695500;4882500;0;0;0
914;a7_paca;695500_4885500;URBAINE;0;1;695500;4885500;695500;4885500;0;0;0
915;a7_paca;695500_4888500;URBAINE;0;1;695500;4888500;695500;4888500;0;0;0
916;a7_paca;695500_4891500;URBAINE;0;1;695500;4891500;695500;4891500;0;0;0
917;a7_paca;695500_4894500;URBAINE;0;1;695500;4894500;695500;4894500;0;0;0
918;a7_paca;695500_4897500;URBAINE;0;1;695500;4897500;695500;4897500;0;0;0
919;a7_paca;695500_4900500;URBAINE;0;1;695500;4900500;695500;4900500;0;0;0
920;a7_paca;695500_4903500;URBAINE;0;1;695500;4903500;695500;4903500;0;0;0
921;a7_paca;695500_4906500;URBAINE;0;1;695500;4906500;695500;4906500;0;0;0
922;a7_paca;695500_4909500;URBAINE;0;1;695500;4909500;695500;4909500;0;0;0
923;a7_paca;695500_4912500;URBAINE;0;1;695500;4912500;695500;4912500;0;0;0
924;a7_paca;695500_4915500;URBAINE;0;1;695500;4915500;695500;4915500;0;0;0
925;a7_paca;698500_4792500;URBAINE;0;1;698500;4792500;698500;4792500;0;0;0
926;a7_paca;698500_4795500;URBAINE;1;1;698500;4795500;698500;4795500;0;0;0
927;a7_paca;698500_4798500;URBAINE;1;1;698500;4798500;698500;4798500;0;0;0
928;a7_paca;698500_4801500;URBAINE;1;1;698500;4801500;698500;4801500;0;0;0
929;a7_paca;698500_4804500;URBAINE;0;1;698500;4804500;698500;4804500;0;0;0
930;a7_paca;698500_4807500;URBAINE;0;1;698500;4807500;698500;4807500;0;0;0
931;a7_paca;698500_4810500;URBAINE;0;1;698500;4810500;698500;4810500;0;0;0
932;a7_paca;698500_4813500;URBAINE;0;1;698500;4813500;698500;4813500;0;0;0
933;a7_paca;698500_4816500;URBAINE;0;1;698500;4816500;698500;4816500;0;0;0
934;a7_paca;698500_4819500;URBAINE;0;1;698500;4819500;698500;4819500;0;0;0
935;a7_paca;698500_4822500;URBAINE;0;1;698500;4822500;698500;4822500;0;0;0
936;a7_paca;698500_4825500;URBAINE;0;1;698500;4825500;698500;4825500;0;0;0
937;a7_paca;698500_4828500;URBAINE;0;1;698500;4828500;698500;4828500;0;0;0
938;a7_paca;698500_4831500;URBAINE;0;1;698500;4831500;698500;4831500;0;0;0
939;a7_paca;698500_4834500;URBAINE;0;1;698500;4834500;698500;4834500;0;0;0
940;a7_paca;698500_4837500;URBAINE;0;1;698500;4837500;698500;4837500;0;0;0
941;a7_paca;698500_4840500;URBAINE;0;1;698500;4840500;698500;4840500;0;0;0
942;a7_paca;698500_4843500;URBAINE;0;1;698500;4843500;698500;4843500;0;0;0
943;a7_paca;698500_4846500;URBAINE;0;1;698500;4846500;698500;4846500;0;0;0
944;a7_paca;698500_4849500;URBAINE;0;1;698500;4849500;698500;4849500;0;0;0
945;a7_paca;698500_4852500;URBAINE;0;1;698500;4852500;698500;4852500;0;0;0
946;a7_paca;698500_4855500;URBAINE;0;1;698500;4855500;698500;4855500;0;0;0
947;a7_paca;698500_4858500;URBAINE;0;1;698500;4858500;698500;4858500;0;0;0
948;a7_paca;698500_4861500;URBAINE;0;1;698500;4861500;698500;4861500;0;0;0
949;a7_paca;698500_4864500;URBAINE;0;1;698500;4864500;698500;4864500;0;0;0
950;a7_paca;698500_4867500;URBAINE;0;1;698500;4867500;698500;4867500;0;0;0
951;a7_paca;698500_4870500;URBAINE;0;1;698500;4870500;698500;4870500;0;0;0
952;a7_paca;698500_4873500;URBAINE;0;1;698500;4873500;698500;4873500;0;0;0
953;a7_paca;698500_4876500;URBAINE;0;1;698500;4876500;698500;4876500;0;0;0
954;a7_paca;698500_4879500;URBAINE;0;1;698500;4879500;698500;4879500;0;0;0
955;a7_paca;698500_4882500;URBAINE;0;1;698500;4882500;698500;4882500;0;0;0
956;a7_paca;698500_4885500;URBAINE;0;1;698500;4885500;698500;4885500;0;0;0
957;a7_paca;698500_4888500;URBAINE;0;1;698500;4888500;698500;4888500;0;0;0
958;a7_paca;698500_4891500;URBAINE;0;1;698500;4891500;698500;4891500;0;0;0
959;a7_paca;698500_4894500;URBAINE;0;1;698500;4894500;698500;4894500;0;0;0
960;a7_paca;698500_4897500;URBAINE;0;1;698500;4897500;698500;4897500;0;0;0
961;a7_paca;698500_4900500;URBAINE;0;1;698500;4900500;698500;4900500;0;0;0
962;a7_paca;698500_4903500;URBAINE;0;1;698500;4903500;698500;4903500;0;0;0
963;a7_paca;698500_4906500;URBAINE;0;1;698500;4906500;698500;4906500;0;0;0
964;a7_paca;698500_4909500;URBAINE;0;1;698500;4909500;698500;4909500;0;0;0
965;a7_paca;698500_4912500;URBAINE;0;1;698500;4912500;698500;4912500;0;0;0
966;a7_paca;698500_4915500;URBAINE;0;1;698500;4915500;698500;4915500;0;0;0
