i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
6593	01/10/2008	16:00	2.50	320.0	1.38	18.10	1667.6	0.28	7.90	8.0	22.43	-88.93	-0.066	9.19e-04	4.01e-04
6594	01/10/2008	17:00	3.40	350.0	1.90	17.10	1676.1	0.36	6.69	8.0	7.73	-525.08	-0.018	3.65e-04	3.96e-04
6595	01/10/2008	18:00	1.00	30.0	1.00	16.60	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.93e-04
6596	01/10/2008	19:00	1.00	140.0	1.00	15.80	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.89e-04
6597	01/10/2008	20:00	1.40	170.0	1.00	15.40	107.7	0.12	10.21	7.0	-3.95	90.00	0.027	0.00e+00	3.87e-04
6598	01/10/2008	21:00	1.00	190.0	1.00	15.20	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.86e-04
6599	01/10/2008	22:00	1.50	140.0	1.00	14.80	112.0	0.13	9.88	7.0	-4.70	90.00	0.030	0.00e+00	3.84e-04
6600	01/10/2008	23:00	2.80	200.0	1.52	14.50	158.3	0.24	7.31	7.0	-16.02	90.00	0.056	0.00e+00	3.82e-04
6601	02/10/2008	00:00	2.80	210.0	1.52	14.40	158.3	0.24	7.31	7.0	-16.02	90.00	0.056	0.00e+00	3.82e-04
6602	02/10/2008	01:00	2.70	210.0	1.47	13.90	155.2	0.23	7.44	7.0	-15.50	90.00	0.056	0.00e+00	3.79e-04
6603	02/10/2008	02:00	1.60	180.0	1.00	13.60	116.2	0.14	9.57	7.0	-5.54	90.00	0.033	0.00e+00	3.78e-04
6604	02/10/2008	03:00	2.30	210.0	1.26	13.60	142.1	0.20	8.04	7.0	-13.29	90.00	0.056	0.00e+00	3.78e-04
6605	02/10/2008	04:00	1.40	180.0	1.00	13.70	107.7	0.12	10.21	7.0	-3.95	90.00	0.027	0.00e+00	3.78e-04
6606	02/10/2008	05:00	1.50	190.0	1.00	13.30	112.0	0.13	9.88	7.0	-4.70	90.00	0.030	0.00e+00	3.76e-04
6607	02/10/2008	06:00	1.00	0.0	1.00	13.30	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.76e-04
6608	02/10/2008	07:00	2.20	360.0	1.22	13.50	703.3	0.24	8.40	7.0	10.58	-121.27	-0.036	7.26e-04	3.77e-04
6609	02/10/2008	08:00	1.70	350.0	1.01	14.20	778.7	0.24	9.26	7.0	41.60	-28.13	-0.145	1.89e-03	3.81e-04
6610	02/10/2008	09:00	1.20	110.0	1.00	15.40	885.4	0.21	10.40	7.0	67.89	-12.89	-0.262	2.75e-03	3.87e-04
6611	02/10/2008	10:00	7.90	330.0	4.37	13.30	2373.0	0.82	4.41	7.0	88.46	-557.45	-0.088	3.34e-03	3.76e-04
6612	02/10/2008	11:00	1.00	360.0	1.00	13.00	2426.9	0.20	11.44	7.0	101.41	-7.00	-0.416	3.67e-03	3.74e-04
6613	02/10/2008	12:00	1.00	0.0	1.00	14.80	2481.8	0.20	11.45	7.0	105.00	-6.84	-0.432	3.78e-03	3.84e-04
6614	02/10/2008	13:00	1.60	330.0	1.07	16.60	2533.6	0.27	9.04	7.0	100.06	-17.26	-0.309	3.67e-03	3.93e-04
6615	02/10/2008	14:00	1.70	150.0	1.13	17.00	2603.1	0.29	8.80	5.0	137.56	-15.58	-0.396	5.40e-03	3.96e-04
6616	02/10/2008	15:00	1.80	90.0	1.15	17.00	2636.8	0.27	8.67	7.0	67.84	-26.37	-0.208	2.75e-03	3.96e-04
6617	02/10/2008	16:00	1.30	50.0	1.00	15.50	2640.7	0.16	11.06	7.0	8.02	-42.44	-0.042	1.89e-03	3.88e-04
6618	02/10/2008	17:00	2.60	110.0	1.44	14.50	2646.6	0.28	7.70	7.0	11.04	-180.75	-0.032	7.26e-04	3.82e-04
6619	02/10/2008	18:00	1.00	240.0	1.00	12.70	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.73e-04
6620	02/10/2008	19:00	1.90	40.0	1.05	12.40	127.9	0.16	8.82	7.0	-8.58	90.00	0.043	0.00e+00	3.71e-04
6621	02/10/2008	20:00	4.00	300.0	2.23	12.50	282.4	0.38	6.10	7.0	-25.62	187.29	0.056	0.00e+00	3.72e-04
6622	02/10/2008	21:00	1.00	240.0	1.00	10.60	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.62e-04
6623	02/10/2008	22:00	1.00	140.0	1.00	10.10	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.59e-04
6624	02/10/2008	23:00	1.00	70.0	1.00	10.20	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.60e-04
6625	03/10/2008	00:00	6.40	320.0	3.62	11.00	660.7	0.65	4.82	8.0	-35.90	681.10	0.045	0.00e+00	3.64e-04
6626	03/10/2008	01:00	3.00	250.0	1.66	10.40	189.3	0.27	7.03	8.0	-14.86	116.03	0.045	0.00e+00	3.61e-04
6627	03/10/2008	02:00	2.70	260.0	1.47	9.80	155.2	0.23	7.44	8.0	-12.74	90.00	0.045	0.00e+00	3.58e-04
6628	03/10/2008	03:00	2.40	200.0	1.31	8.80	145.5	0.21	7.88	5.0	-15.65	90.00	0.062	0.00e+00	3.53e-04
6629	03/10/2008	04:00	1.20	190.0	1.00	8.00	98.7	0.11	10.99	3.0	-2.68	90.00	0.020	0.00e+00	3.49e-04
6630	03/10/2008	05:00	1.60	180.0	1.00	7.50	116.2	0.14	9.57	3.0	-5.54	90.00	0.032	0.00e+00	3.46e-04
6631	03/10/2008	06:00	2.30	240.0	1.26	7.80	142.1	0.20	8.04	4.0	-14.02	90.00	0.057	0.00e+00	3.48e-04
6632	03/10/2008	07:00	4.30	260.0	2.40	9.70	1294.7	0.45	5.95	4.0	10.08	-794.95	-0.018	1.22e-03	3.57e-04
6633	03/10/2008	08:00	3.00	290.0	1.66	10.90	1350.5	0.35	7.20	6.0	54.37	-68.99	-0.127	2.55e-03	3.63e-04
6634	03/10/2008	09:00	2.20	280.0	1.39	11.20	1435.9	0.32	7.89	6.0	91.52	-31.74	-0.234	3.74e-03	3.65e-04
6635	03/10/2008	10:00	2.20	340.0	1.45	11.50	1540.4	0.34	7.75	6.0	119.85	-28.39	-0.290	4.54e-03	3.67e-04
6636	03/10/2008	11:00	1.10	150.0	1.00	12.40	1621.7	0.21	10.91	7.0	100.68	-8.39	-0.389	3.64e-03	3.71e-04
6637	03/10/2008	12:00	1.10	320.0	1.00	12.10	1702.3	0.21	10.92	7.0	105.23	-8.15	-0.405	3.75e-03	3.70e-04
6638	03/10/2008	13:00	3.60	300.0	2.02	12.50	1779.7	0.42	6.53	7.0	100.64	-67.46	-0.194	3.64e-03	3.72e-04
6639	03/10/2008	14:00	1.20	360.0	1.00	13.30	1863.2	0.23	10.46	6.0	118.77	-8.84	-0.429	4.54e-03	3.76e-04
6640	03/10/2008	15:00	4.70	310.0	2.60	14.40	1930.3	0.52	5.75	6.0	90.48	-135.00	-0.145	3.74e-03	3.82e-04
6641	03/10/2008	16:00	1.00	350.0	1.00	12.90	1965.9	0.19	11.36	6.0	54.37	-10.58	-0.239	2.55e-03	3.74e-04
6642	03/10/2008	17:00	4.70	330.0	2.64	9.50	700.3	0.48	5.65	6.0	-7.32	1352.22	0.012	9.44e-04	3.56e-04
6643	03/10/2008	18:00	5.70	320.0	3.19	8.90	461.5	0.56	5.12	6.0	-44.82	349.52	0.065	0.00e+00	3.53e-04
6644	03/10/2008	19:00	6.60	310.0	3.70	9.00	579.9	0.66	4.76	6.0	-52.66	482.96	0.065	0.00e+00	3.54e-04
6645	03/10/2008	20:00	3.70	310.0	2.06	8.80	244.1	0.34	6.34	7.0	-23.52	151.89	0.056	0.00e+00	3.53e-04
6646	03/10/2008	21:00	3.00	320.0	1.63	8.50	164.3	0.25	7.07	7.0	-17.48	90.00	0.056	0.00e+00	3.51e-04
6647	03/10/2008	22:00	4.30	300.0	2.40	8.10	316.6	0.41	5.89	7.0	-28.32	218.49	0.056	0.00e+00	3.49e-04
6648	03/10/2008	23:00	3.10	290.0	1.68	7.90	167.3	0.26	6.96	6.0	-21.06	90.00	0.065	0.00e+00	3.48e-04
6649	04/10/2008	00:00	4.00	300.0	2.23	8.20	279.8	0.38	6.10	7.0	-25.96	183.76	0.056	0.00e+00	3.50e-04
6650	04/10/2008	01:00	4.20	310.0	2.33	8.10	277.3	0.39	5.96	6.0	-31.46	170.74	0.065	0.00e+00	3.49e-04
6651	04/10/2008	02:00	3.70	310.0	2.05	8.00	220.0	0.33	6.33	6.0	-26.78	123.58	0.065	0.00e+00	3.49e-04
6652	04/10/2008	03:00	3.80	320.0	2.11	8.20	231.4	0.35	6.25	6.0	-27.72	132.64	0.065	0.00e+00	3.50e-04
6653	04/10/2008	04:00	3.80	300.0	2.11	8.00	255.6	0.35	6.25	7.0	-24.38	161.80	0.056	0.00e+00	3.49e-04
6654	04/10/2008	05:00	1.90	290.0	1.05	7.80	127.9	0.16	8.82	7.0	-8.58	90.00	0.042	0.00e+00	3.48e-04
6655	04/10/2008	06:00	4.10	310.0	2.29	7.60	291.6	0.39	6.03	7.0	-26.80	194.57	0.056	0.00e+00	3.47e-04
6656	04/10/2008	07:00	3.40	340.0	1.90	8.10	1029.5	0.36	6.69	7.0	6.47	-622.29	-0.015	6.51e-04	3.49e-04
6657	04/10/2008	08:00	4.10	310.0	2.26	8.80	1305.9	0.45	6.16	3.0	65.85	-124.82	-0.118	3.39e-03	3.53e-04
6658	04/10/2008	09:00	3.50	340.0	2.00	10.40	1419.8	0.43	6.57	3.0	116.34	-58.73	-0.223	5.01e-03	3.61e-04
6659	04/10/2008	10:00	5.30	360.0	2.94	10.70	1700.0	0.59	5.40	4.0	150.33	-120.60	-0.208	5.83e-03	3.62e-04
6660	04/10/2008	11:00	3.50	40.0	2.13	11.30	1828.7	0.46	6.37	4.0	172.94	-50.38	-0.306	6.42e-03	3.66e-04
6661	04/10/2008	12:00	4.20	20.0	2.37	11.10	1930.1	0.49	6.03	6.0	142.79	-74.53	-0.236	5.11e-03	3.65e-04
6662	04/10/2008	13:00	2.90	340.0	1.70	11.60	1996.5	0.37	7.13	7.0	100.03	-45.79	-0.220	3.62e-03	3.67e-04
6663	04/10/2008	14:00	2.20	20.0	1.38	11.80	2051.9	0.32	7.92	7.0	86.95	-32.30	-0.225	3.28e-03	3.68e-04
6664	04/10/2008	15:00	2.20	10.0	1.44	11.90	2121.5	0.33	7.77	4.0	112.61	-29.26	-0.276	4.78e-03	3.69e-04
6665	04/10/2008	16:00	1.90	360.0	1.19	11.80	2160.5	0.28	8.55	4.0	64.89	-28.85	-0.192	3.24e-03	3.68e-04
6666	04/10/2008	17:00	1.00	40.0	1.00	11.00	2165.9	0.13	12.61	4.0	8.91	-22.79	-0.055	1.15e-03	3.64e-04
6667	04/10/2008	18:00	1.00	150.0	1.00	8.90	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.53e-04
6668	04/10/2008	19:00	1.00	140.0	1.00	7.40	88.9	0.09	11.99	3.0	-1.70	90.00	0.015	0.00e+00	3.46e-04
6669	04/10/2008	20:00	1.20	240.0	1.00	6.10	98.7	0.11	10.99	3.0	-2.68	90.00	0.020	0.00e+00	3.39e-04
6670	04/10/2008	21:00	1.00	0.0	1.00	5.70	88.9	0.09	11.99	2.0	-1.70	90.00	0.015	0.00e+00	3.37e-04
6671	04/10/2008	22:00	1.50	170.0	1.00	5.40	112.0	0.13	9.88	2.0	-4.70	90.00	0.029	0.00e+00	3.36e-04
6672	04/10/2008	23:00	1.00	160.0	1.00	4.90	88.9	0.09	11.99	2.0	-1.70	90.00	0.015	0.00e+00	3.33e-04
6673	05/10/2008	00:00	1.20	170.0	1.00	4.30	98.7	0.11	10.99	1.0	-2.68	90.00	0.020	0.00e+00	3.30e-04
6674	05/10/2008	01:00	2.10	140.0	1.16	3.80	135.2	0.18	8.40	1.0	-11.10	90.00	0.049	0.00e+00	3.28e-04
6675	05/10/2008	02:00	1.00	150.0	1.00	3.40	88.9	0.09	11.99	1.0	-1.70	90.00	0.015	0.00e+00	3.26e-04
6676	05/10/2008	03:00	1.00	0.0	1.00	2.80	88.9	0.09	11.99	0.0	-1.70	90.00	0.015	0.00e+00	3.23e-04
6677	05/10/2008	04:00	1.00	140.0	1.00	2.20	88.9	0.09	11.99	0.0	-1.70	90.00	0.015	0.00e+00	3.20e-04
6678	05/10/2008	05:00	1.10	170.0	1.00	2.10	93.9	0.10	11.46	0.0	-2.15	90.00	0.018	0.00e+00	3.19e-04
6679	05/10/2008	06:00	1.00	150.0	1.00	2.10	88.9	0.09	11.99	2.0	-1.70	90.00	0.015	0.00e+00	3.19e-04
6680	05/10/2008	07:00	1.00	100.0	1.00	4.80	117.1	0.09	12.17	2.0	-0.44	168.96	0.004	1.16e-03	3.33e-04
6681	05/10/2008	08:00	1.00	180.0	1.00	7.80	548.2	0.19	11.38	3.0	64.18	-9.47	-0.273	3.33e-03	3.48e-04
6682	05/10/2008	09:00	2.00	140.0	1.32	10.30	900.9	0.31	8.11	5.0	103.92	-25.96	-0.271	4.32e-03	3.60e-04
6683	05/10/2008	10:00	4.00	160.0	2.26	12.60	1368.7	0.47	6.17	5.0	136.04	-69.55	-0.235	5.28e-03	3.72e-04
6684	05/10/2008	11:00	5.80	170.0	3.20	14.40	1816.6	0.63	5.17	6.0	132.88	-166.47	-0.174	4.93e-03	3.82e-04
6685	05/10/2008	12:00	4.70	190.0	2.60	15.70	1893.4	0.52	5.74	7.0	101.76	-122.68	-0.162	3.70e-03	3.89e-04
6686	05/10/2008	13:00	4.90	180.0	2.71	15.60	1965.0	0.54	5.63	7.0	97.53	-140.83	-0.151	3.60e-03	3.88e-04
6687	05/10/2008	14:00	5.00	180.0	2.76	16.50	2026.0	0.54	5.57	7.0	84.82	-166.78	-0.130	3.26e-03	3.93e-04
6688	05/10/2008	15:00	6.30	190.0	3.49	16.50	2078.0	0.66	4.94	7.0	65.06	-394.79	-0.082	2.67e-03	3.93e-04
6689	05/10/2008	16:00	6.70	180.0	3.72	15.90	2114.4	0.70	4.78	7.0	39.17	-763.17	-0.047	1.79e-03	3.90e-04
6690	05/10/2008	17:00	6.20	190.0	3.45	15.20	2129.0	0.64	4.95	7.0	8.66	-2678.84	-0.011	6.13e-04	3.86e-04
6691	05/10/2008	18:00	7.80	180.0	4.40	14.90	808.1	0.79	4.37	7.0	-53.40	834.74	0.056	0.00e+00	3.84e-04
6692	05/10/2008	19:00	6.30	190.0	3.54	14.70	587.9	0.63	4.87	7.0	-42.58	529.47	0.056	0.00e+00	3.83e-04
6693	05/10/2008	20:00	6.00	170.0	3.37	13.50	544.7	0.60	4.99	7.0	-40.54	474.12	0.056	0.00e+00	3.77e-04
6694	05/10/2008	21:00	5.20	180.0	2.91	13.50	436.0	0.51	5.36	7.0	-34.63	345.80	0.056	0.00e+00	3.77e-04
6695	05/10/2008	22:00	5.70	180.0	3.20	13.60	503.4	0.57	5.12	7.0	-38.32	423.99	0.056	0.00e+00	3.78e-04
6696	05/10/2008	23:00	7.70	170.0	4.34	13.60	791.3	0.78	4.40	7.0	-52.91	808.42	0.056	0.00e+00	3.78e-04
6697	06/10/2008	00:00	6.90	180.0	3.89	13.60	672.8	0.70	4.65	7.0	-47.11	640.81	0.056	0.00e+00	3.78e-04
6698	06/10/2008	01:00	5.50	170.0	3.09	13.30	476.0	0.55	5.21	7.0	-36.88	391.44	0.056	0.00e+00	3.76e-04
6699	06/10/2008	02:00	5.10	170.0	2.86	13.20	422.5	0.50	5.41	7.0	-33.91	330.67	0.056	0.00e+00	3.75e-04
6700	06/10/2008	03:00	2.60	160.0	1.42	12.70	152.0	0.22	7.58	7.0	-15.01	90.00	0.056	0.00e+00	3.73e-04
6701	06/10/2008	04:00	2.80	190.0	1.52	12.70	158.3	0.24	7.31	7.0	-16.12	90.00	0.056	0.00e+00	3.73e-04
6702	06/10/2008	05:00	4.30	190.0	2.40	12.60	319.5	0.41	5.89	7.0	-27.92	222.76	0.056	0.00e+00	3.72e-04
6703	06/10/2008	06:00	2.40	180.0	1.31	12.30	145.5	0.21	7.88	7.0	-13.91	90.00	0.056	0.00e+00	3.71e-04
6704	06/10/2008	07:00	2.20	170.0	1.22	12.80	690.0	0.24	8.36	7.0	6.59	-183.94	-0.023	5.75e-04	3.73e-04
6705	06/10/2008	08:00	2.00	180.0	1.12	13.30	760.9	0.25	8.78	7.0	37.71	-37.73	-0.123	1.76e-03	3.76e-04
6706	06/10/2008	09:00	4.90	180.0	2.71	14.90	1519.7	0.53	5.62	7.0	64.15	-201.91	-0.101	2.64e-03	3.84e-04
6707	06/10/2008	10:00	5.30	190.0	2.93	15.70	1645.5	0.57	5.40	7.0	84.03	-195.66	-0.122	3.23e-03	3.89e-04
6708	06/10/2008	11:00	3.70	170.0	2.07	16.20	1723.5	0.43	6.46	7.0	96.38	-73.51	-0.186	3.57e-03	3.91e-04
6709	06/10/2008	12:00	3.80	170.0	2.21	17.60	1843.1	0.47	6.25	5.0	157.82	-58.88	-0.279	5.96e-03	3.99e-04
6710	06/10/2008	13:00	3.70	190.0	2.15	19.00	1950.1	0.46	6.33	5.0	150.00	-57.55	-0.274	5.78e-03	4.06e-04
6711	06/10/2008	14:00	3.60	160.0	2.04	20.20	2026.5	0.43	6.51	6.0	111.75	-63.33	-0.219	4.43e-03	4.13e-04
6712	06/10/2008	15:00	2.90	190.0	1.70	20.50	2090.9	0.37	7.14	5.0	98.76	-45.99	-0.224	4.27e-03	4.15e-04
6713	06/10/2008	16:00	2.50	160.0	1.41	19.70	2128.1	0.31	7.82	5.0	58.45	-45.20	-0.159	2.85e-03	4.10e-04
6714	06/10/2008	17:00	1.50	170.0	1.00	18.10	112.0	0.13	9.88	5.0	-4.70	90.00	0.030	9.32e-04	4.01e-04
6715	06/10/2008	18:00	1.00	0.0	1.00	17.10	88.9	0.09	11.99	5.0	-1.70	90.00	0.016	0.00e+00	3.96e-04
6716	06/10/2008	19:00	1.10	120.0	1.00	16.50	93.9	0.10	11.46	4.0	-2.15	90.00	0.018	0.00e+00	3.93e-04
6717	06/10/2008	20:00	1.00	150.0	1.00	14.90	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	3.84e-04
6718	06/10/2008	21:00	1.40	130.0	1.00	13.90	107.7	0.12	10.21	4.0	-3.95	90.00	0.027	0.00e+00	3.79e-04
6719	06/10/2008	22:00	1.00	0.0	1.00	13.20	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	3.75e-04
6720	06/10/2008	23:00	1.00	0.0	1.00	12.20	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.70e-04
6721	07/10/2008	00:00	1.00	130.0	1.00	11.30	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.66e-04
6722	07/10/2008	01:00	1.00	240.0	1.00	10.50	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.61e-04
6723	07/10/2008	02:00	1.00	0.0	1.00	10.10	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.59e-04
6724	07/10/2008	03:00	1.70	150.0	1.00	10.40	120.2	0.15	9.30	2.0	-6.46	90.00	0.036	0.00e+00	3.61e-04
6725	07/10/2008	04:00	1.00	0.0	1.00	10.20	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.60e-04
6726	07/10/2008	05:00	1.00	230.0	1.00	9.90	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.58e-04
6727	07/10/2008	06:00	1.00	140.0	1.00	9.70	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	3.57e-04
6728	07/10/2008	07:00	1.00	0.0	1.00	10.40	325.9	0.11	12.45	3.0	1.32	-96.68	-0.010	9.99e-04	3.61e-04
6729	07/10/2008	08:00	1.00	180.0	1.00	14.40	544.2	0.19	11.38	3.0	60.08	-9.90	-0.263	3.21e-03	3.82e-04
6730	07/10/2008	09:00	2.80	190.0	1.68	16.80	1069.0	0.37	7.18	4.0	105.32	-42.81	-0.237	4.63e-03	3.94e-04
6731	07/10/2008	10:00	5.40	190.0	2.99	18.80	1716.1	0.59	5.36	4.0	138.91	-134.27	-0.196	5.68e-03	4.05e-04
6732	07/10/2008	11:00	7.60	180.0	4.19	20.90	2321.1	0.80	4.51	3.0	163.84	-281.67	-0.172	6.59e-03	4.17e-04
6733	07/10/2008	12:00	9.30	180.0	5.13	22.30	2796.3	0.97	4.07	3.0	170.27	-473.88	-0.149	6.79e-03	4.24e-04
6734	07/10/2008	13:00	9.20	190.0	5.07	22.40	2889.5	0.96	4.09	3.0	162.74	-479.79	-0.144	6.59e-03	4.25e-04
6735	07/10/2008	14:00	10.30	200.0	5.69	21.90	3072.0	1.06	3.86	3.0	141.15	-757.97	-0.112	5.95e-03	4.22e-04
6736	07/10/2008	15:00	10.90	190.0	6.02	20.70	3236.5	1.12	3.75	4.0	104.14	-1201.45	-0.078	4.63e-03	4.16e-04
6737	07/10/2008	16:00	8.90	190.0	4.93	20.50	3272.6	0.92	4.15	4.0	60.21	-1140.25	-0.055	3.06e-03	4.15e-04
6738	07/10/2008	17:00	8.50	190.0	4.73	19.50	3286.0	0.87	4.23	4.0	8.41	-7008.46	-0.008	9.54e-04	4.09e-04
6739	07/10/2008	18:00	7.20	190.0	4.03	19.10	637.4	0.72	4.56	5.0	-62.26	534.56	0.072	0.00e+00	4.07e-04
6740	07/10/2008	19:00	7.30	200.0	4.09	18.70	650.5	0.73	4.53	5.0	-63.27	549.86	0.072	0.00e+00	4.05e-04
6741	07/10/2008	20:00	7.10	200.0	3.98	18.50	623.3	0.71	4.59	5.0	-61.44	517.46	0.072	0.00e+00	4.04e-04
6742	07/10/2008	21:00	7.20	190.0	4.04	18.20	672.2	0.73	4.56	6.0	-56.12	603.85	0.065	0.00e+00	4.02e-04
6743	07/10/2008	22:00	5.20	210.0	2.90	18.10	405.4	0.51	5.36	6.0	-39.24	294.98	0.065	0.00e+00	4.01e-04
6744	07/10/2008	23:00	2.70	180.0	1.47	17.60	155.2	0.23	7.44	6.0	-17.82	90.00	0.065	0.00e+00	3.99e-04
6745	08/10/2008	00:00	2.00	110.0	1.10	16.80	131.6	0.17	8.60	7.0	-9.79	90.00	0.047	0.00e+00	3.94e-04
6746	08/10/2008	01:00	1.90	120.0	1.05	16.00	127.9	0.16	8.82	7.0	-8.58	90.00	0.043	0.00e+00	3.90e-04
6747	08/10/2008	02:00	1.60	120.0	1.00	15.70	116.2	0.14	9.57	7.0	-5.54	90.00	0.033	0.00e+00	3.89e-04
6748	08/10/2008	03:00	2.00	30.0	1.10	15.30	131.6	0.17	8.60	8.0	-9.36	90.00	0.045	0.00e+00	3.87e-04
6749	08/10/2008	04:00	1.40	340.0	1.00	15.20	107.7	0.12	10.21	8.0	-3.95	90.00	0.027	0.00e+00	3.86e-04
6750	08/10/2008	05:00	1.00	10.0	1.00	14.80	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.84e-04
6751	08/10/2008	06:00	1.50	340.0	1.00	14.40	112.0	0.13	9.88	8.0	-4.70	90.00	0.030	0.00e+00	3.82e-04
6752	08/10/2008	07:00	1.00	230.0	1.00	14.30	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	2.39e-04	3.81e-04
6753	08/10/2008	08:00	1.00	130.0	1.00	14.50	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	8.09e-04	3.82e-04
6754	08/10/2008	09:00	1.00	0.0	1.00	14.80	335.7	0.12	12.54	8.0	2.26	-61.69	-0.016	1.23e-03	3.84e-04
6755	08/10/2008	10:00	2.40	10.0	1.34	15.10	748.3	0.26	8.00	8.0	7.35	-210.41	-0.023	1.52e-03	3.85e-04
6756	08/10/2008	11:00	2.90	10.0	1.61	15.10	897.2	0.31	7.27	8.0	10.62	-250.86	-0.028	1.68e-03	3.85e-04
6757	08/10/2008	12:00	2.80	30.0	1.56	15.00	984.3	0.33	7.44	6.0	59.03	-56.20	-0.146	4.98e-03	3.85e-04
6758	08/10/2008	13:00	2.10	10.0	1.16	15.00	1000.1	0.23	8.61	8.0	10.69	-106.79	-0.038	1.68e-03	3.85e-04
6759	08/10/2008	14:00	2.40	10.0	1.34	15.10	1012.3	0.26	8.00	8.0	7.35	-210.41	-0.023	1.52e-03	3.85e-04
6760	08/10/2008	15:00	2.30	20.0	1.29	15.10	1017.2	0.24	8.12	8.0	2.14	-588.99	-0.007	1.23e-03	3.85e-04
6761	08/10/2008	16:00	1.90	30.0	1.06	14.80	1025.3	0.21	9.01	7.0	5.40	-149.24	-0.021	1.69e-03	3.84e-04
6762	08/10/2008	17:00	1.00	60.0	1.00	14.90	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	5.00e-04	3.84e-04
6763	08/10/2008	18:00	2.00	310.0	1.10	14.60	131.6	0.17	8.60	7.0	-9.79	90.00	0.047	0.00e+00	3.83e-04
6764	08/10/2008	19:00	1.00	10.0	1.00	13.90	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.79e-04
