i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
8101	03/12/2008	12:00	12.20	180.0	6.75	4.30	3606.3	1.25	3.54	7.0	58.25	-2968.45	-0.037	2.43e-03	3.30e-04
8102	03/12/2008	13:00	11.60	180.0	6.43	3.90	3634.2	1.19	3.63	8.0	23.74	-6251.45	-0.016	1.10e-03	3.28e-04
8103	03/12/2008	14:00	10.30	180.0	5.72	4.40	3653.9	1.06	3.85	8.0	17.65	-5907.29	-0.013	9.05e-04	3.30e-04
8104	03/12/2008	15:00	9.70	190.0	5.39	4.60	3668.1	0.99	3.96	8.0	7.90	-11030.05	-0.006	5.75e-04	3.31e-04
8105	03/12/2008	16:00	7.80	180.0	4.35	4.70	1716.4	0.80	4.41	8.0	-4.83	9418.52	0.005	9.51e-05	3.32e-04
8106	03/12/2008	17:00	8.30	180.0	4.63	5.00	935.7	0.84	4.26	8.0	-47.38	1114.48	0.045	0.00e+00	3.33e-04
8107	03/12/2008	18:00	7.30	180.0	4.12	5.00	790.3	0.74	4.52	8.0	-41.93	873.08	0.045	0.00e+00	3.33e-04
8108	03/12/2008	19:00	7.00	180.0	3.94	5.20	677.9	0.71	4.62	7.0	-49.17	639.52	0.056	0.00e+00	3.34e-04
8109	03/12/2008	20:00	8.00	190.0	4.51	5.40	826.0	0.82	4.32	7.0	-56.59	848.95	0.056	0.00e+00	3.35e-04
8110	03/12/2008	21:00	6.70	190.0	3.77	4.90	634.5	0.68	4.72	7.0	-46.96	581.65	0.056	0.00e+00	3.33e-04
8111	03/12/2008	22:00	4.80	180.0	2.68	4.40	376.9	0.47	5.58	7.0	-32.54	277.81	0.056	0.00e+00	3.30e-04
8112	03/12/2008	23:00	3.10	220.0	1.73	3.70	200.1	0.28	6.90	8.0	-15.93	124.23	0.045	0.00e+00	3.27e-04
8113	04/12/2008	00:00	1.60	320.0	1.00	2.70	116.2	0.14	9.57	8.0	-5.53	90.00	0.032	0.00e+00	3.22e-04
8114	04/12/2008	01:00	1.00	0.0	1.00	2.40	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.21e-04
8115	04/12/2008	02:00	3.00	190.0	1.66	3.10	184.6	0.27	7.04	8.0	-15.10	110.89	0.045	0.00e+00	3.24e-04
8116	04/12/2008	03:00	4.50	180.0	2.49	3.30	288.7	0.42	5.76	5.0	-38.30	171.52	0.072	0.00e+00	3.25e-04
8117	04/12/2008	04:00	3.60	220.0	1.94	3.00	181.4	0.30	6.48	3.0	-32.00	90.00	0.084	0.00e+00	3.23e-04
8118	04/12/2008	05:00	5.80	180.0	3.21	3.20	393.1	0.55	5.09	1.0	-62.43	242.86	0.089	0.00e+00	3.24e-04
8119	04/12/2008	06:00	4.40	200.0	2.43	2.90	245.1	0.40	5.82	2.0	-43.61	126.90	0.087	0.00e+00	3.23e-04
8120	04/12/2008	07:00	4.70	190.0	2.61	2.60	311.0	0.44	5.64	5.0	-40.47	190.10	0.072	0.00e+00	3.21e-04
8121	04/12/2008	08:00	4.10	210.0	2.31	3.50	556.9	0.42	6.04	7.0	-7.15	906.58	0.014	1.87e-04	3.26e-04
8122	04/12/2008	09:00	4.00	200.0	2.22	4.10	1222.9	0.42	6.19	7.0	19.96	-337.93	-0.038	1.19e-03	3.29e-04
8123	04/12/2008	10:00	6.90	190.0	3.84	5.00	2054.7	0.71	4.70	8.0	17.62	-1815.41	-0.020	8.99e-04	3.33e-04
8124	04/12/2008	11:00	7.70	180.0	4.27	6.50	2301.9	0.80	4.46	7.0	53.28	-844.14	-0.054	2.28e-03	3.41e-04
8125	04/12/2008	12:00	8.90	170.0	4.94	6.00	2640.1	0.91	4.14	8.0	26.00	-2609.51	-0.023	1.15e-03	3.38e-04
8126	04/12/2008	13:00	9.40	180.0	5.23	6.20	2780.3	0.96	4.02	8.0	2.50	-31727.40	-0.002	1.09e-03	3.39e-04
8127	04/12/2008	14:00	11.20	190.0	6.23	6.10	3312.0	1.15	3.68	8.0	-1.50	89203.39	0.001	8.99e-04	3.39e-04
8128	04/12/2008	15:00	10.50	190.0	5.84	6.10	3329.7	1.07	3.81	7.0	0.15	-735940.45	-0.000	1.19e-03	3.39e-04
8129	04/12/2008	16:00	11.40	180.0	6.36	6.40	3378.8	1.17	3.65	8.0	-4.23	33603.05	0.003	8.92e-05	3.40e-04
8130	04/12/2008	17:00	13.30	180.0	7.39	6.40	1660.8	1.35	3.38	7.0	-93.45	2340.47	0.056	0.00e+00	3.40e-04
8131	04/12/2008	18:00	11.80	180.0	6.56	6.20	1407.9	1.20	3.59	7.0	-82.90	1837.89	0.056	0.00e+00	3.39e-04
8132	04/12/2008	19:00	12.80	180.0	7.11	6.70	1487.0	1.30	3.44	6.0	-104.47	1858.05	0.065	0.00e+00	3.42e-04
8133	04/12/2008	20:00	13.10	180.0	7.28	7.70	1760.4	1.33	3.41	8.0	-74.32	2823.03	0.045	0.00e+00	3.47e-04
8134	04/12/2008	21:00	9.30	180.0	5.18	7.80	1099.8	0.94	4.03	8.0	-52.60	1415.64	0.045	0.00e+00	3.47e-04
8135	04/12/2008	22:00	10.40	190.0	5.79	8.20	1284.9	1.06	3.82	8.0	-58.82	1777.64	0.045	0.00e+00	3.49e-04
8136	04/12/2008	23:00	7.70	180.0	4.32	8.00	850.6	0.78	4.41	8.0	-43.62	975.54	0.045	0.00e+00	3.48e-04
8137	05/12/2008	00:00	6.60	180.0	3.73	8.10	688.1	0.67	4.75	8.0	-37.42	718.90	0.045	0.00e+00	3.49e-04
8138	05/12/2008	01:00	7.80	190.0	4.37	8.10	865.3	0.79	4.39	8.0	-44.14	1000.09	0.045	0.00e+00	3.49e-04
8139	05/12/2008	02:00	6.80	180.0	3.80	7.70	572.5	0.68	4.70	5.0	-60.68	451.56	0.072	0.00e+00	3.47e-04
8140	05/12/2008	03:00	6.70	200.0	3.73	7.70	519.3	0.66	4.74	3.0	-68.29	370.81	0.084	0.00e+00	3.47e-04
8141	05/12/2008	04:00	5.90	180.0	3.28	7.40	423.1	0.57	5.05	3.0	-59.22	278.00	0.084	0.00e+00	3.45e-04
8142	05/12/2008	05:00	6.30	180.0	3.50	7.50	470.6	0.61	4.88	3.0	-63.79	322.81	0.084	0.00e+00	3.46e-04
8143	05/12/2008	06:00	5.60	190.0	3.13	7.70	447.7	0.55	5.17	6.0	-44.08	334.28	0.065	0.00e+00	3.47e-04
8144	05/12/2008	07:00	4.20	200.0	2.36	8.10	342.9	0.41	5.95	8.0	-22.79	266.56	0.045	0.00e+00	3.49e-04
8145	05/12/2008	08:00	3.60	200.0	2.03	7.90	490.1	0.37	6.44	7.0	-5.43	803.83	0.012	1.75e-04	3.48e-04
8146	05/12/2008	09:00	4.50	200.0	2.50	9.40	1373.7	0.48	5.84	6.0	28.13	-339.76	-0.048	1.62e-03	3.55e-04
8147	05/12/2008	10:00	5.50	210.0	3.04	10.30	1678.2	0.58	5.29	6.0	54.97	-317.00	-0.077	2.57e-03	3.60e-04
8148	05/12/2008	11:00	6.30	190.0	3.49	10.90	1902.0	0.66	4.94	7.0	52.77	-480.73	-0.065	2.27e-03	3.63e-04
8149	05/12/2008	12:00	6.30	190.0	3.49	11.30	1951.5	0.66	4.94	7.0	56.90	-447.59	-0.070	2.41e-03	3.65e-04
8150	05/12/2008	13:00	6.50	250.0	3.60	11.80	1998.2	0.68	4.86	7.0	52.78	-525.02	-0.064	2.27e-03	3.68e-04
8151	05/12/2008	14:00	5.50	230.0	3.05	11.50	2031.4	0.58	5.28	7.0	40.69	-419.99	-0.058	1.87e-03	3.66e-04
8152	05/12/2008	15:00	6.50	260.0	3.61	10.30	2056.0	0.67	4.84	7.0	21.12	-1275.80	-0.026	1.18e-03	3.60e-04
8153	05/12/2008	16:00	3.30	200.0	1.91	8.30	258.4	0.32	6.58	3.0	-16.20	186.98	0.040	3.26e-04	3.50e-04
8154	05/12/2008	17:00	5.00	200.0	2.77	8.30	321.0	0.47	5.47	3.0	-48.62	189.14	0.084	0.00e+00	3.50e-04
8155	05/12/2008	18:00	5.30	210.0	2.94	8.50	367.6	0.51	5.32	4.0	-49.35	234.26	0.079	0.00e+00	3.51e-04
8156	05/12/2008	19:00	5.20	220.0	2.89	9.00	356.4	0.50	5.37	4.0	-48.18	224.50	0.079	0.00e+00	3.53e-04
8157	05/12/2008	20:00	3.40	200.0	1.84	8.40	175.9	0.29	6.66	5.0	-25.71	90.00	0.072	0.00e+00	3.50e-04
8158	05/12/2008	21:00	4.80	230.0	2.67	8.10	326.3	0.46	5.58	5.0	-40.79	204.93	0.072	0.00e+00	3.49e-04
8159	05/12/2008	22:00	2.90	220.0	1.58	7.50	161.3	0.25	7.19	6.0	-19.76	90.00	0.065	0.00e+00	3.46e-04
8160	05/12/2008	23:00	4.50	220.0	2.50	7.00	311.9	0.43	5.76	6.0	-34.30	200.92	0.065	0.00e+00	3.43e-04
8161	06/12/2008	00:00	4.80	220.0	2.67	6.50	347.5	0.46	5.58	6.0	-37.08	233.61	0.065	0.00e+00	3.41e-04
8162	06/12/2008	01:00	4.50	210.0	2.50	6.60	311.6	0.43	5.76	6.0	-34.34	200.56	0.065	0.00e+00	3.41e-04
8163	06/12/2008	02:00	3.70	240.0	2.05	6.50	219.2	0.33	6.33	6.0	-26.87	122.68	0.065	0.00e+00	3.41e-04
8164	06/12/2008	03:00	2.10	170.0	1.16	4.60	135.2	0.18	8.40	6.0	-11.09	90.00	0.049	0.00e+00	3.31e-04
8165	06/12/2008	04:00	1.50	170.0	1.00	4.60	112.0	0.13	9.88	6.0	-4.70	90.00	0.029	0.00e+00	3.31e-04
8166	06/12/2008	05:00	2.70	230.0	1.47	5.30	155.2	0.23	7.44	7.0	-15.96	90.00	0.056	0.00e+00	3.35e-04
8167	06/12/2008	06:00	4.10	190.0	2.29	5.90	290.6	0.39	6.03	7.0	-26.91	193.10	0.056	0.00e+00	3.38e-04
8168	06/12/2008	07:00	3.80	170.0	2.11	5.60	254.2	0.35	6.25	7.0	-24.54	160.03	0.056	0.00e+00	3.36e-04
8169	06/12/2008	08:00	4.10	190.0	2.36	5.70	471.7	0.42	5.96	5.0	-11.89	564.35	0.023	2.66e-04	3.37e-04
8170	06/12/2008	09:00	5.00	180.0	2.78	7.20	1507.3	0.52	5.53	7.0	20.03	-630.52	-0.031	1.17e-03	3.44e-04
8171	06/12/2008	10:00	5.00	220.0	2.77	9.20	1550.2	0.53	5.55	7.0	40.16	-326.27	-0.062	1.86e-03	3.54e-04
8172	06/12/2008	11:00	4.40	320.0	2.45	8.20	1572.4	0.46	5.90	7.0	19.86	-442.71	-0.035	2.27e-03	3.49e-04
8173	06/12/2008	12:00	6.30	330.0	3.50	7.20	1892.5	0.66	4.93	6.0	37.11	-673.50	-0.046	3.29e-03	3.44e-04
8174	06/12/2008	13:00	2.90	260.0	1.60	7.30	1923.2	0.33	7.33	4.0	44.76	-73.60	-0.108	4.02e-03	3.45e-04
8175	06/12/2008	14:00	2.70	190.0	1.52	9.80	1965.5	0.33	7.54	5.0	63.12	-50.13	-0.156	3.02e-03	3.58e-04
8176	06/12/2008	15:00	2.60	10.0	1.43	7.80	1979.1	0.29	7.74	7.0	20.17	-106.93	-0.056	1.17e-03	3.47e-04
8177	06/12/2008	16:00	2.10	330.0	1.16	6.70	135.2	0.18	8.40	5.0	-11.09	90.00	0.049	2.66e-04	3.42e-04
8178	06/12/2008	17:00	2.00	300.0	1.10	6.80	131.6	0.17	8.60	6.0	-9.78	90.00	0.046	0.00e+00	3.42e-04
8179	06/12/2008	18:00	1.00	0.0	1.00	5.80	88.9	0.09	11.99	7.0	-1.70	90.00	0.015	0.00e+00	3.37e-04
8180	06/12/2008	19:00	1.00	0.0	1.00	4.90	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.33e-04
8181	06/12/2008	20:00	1.00	0.0	1.00	5.10	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.34e-04
8182	06/12/2008	21:00	1.30	120.0	1.00	4.90	103.3	0.11	10.58	7.0	-3.27	90.00	0.023	0.00e+00	3.33e-04
8183	06/12/2008	22:00	1.00	0.0	1.00	4.60	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.31e-04
8184	06/12/2008	23:00	1.00	10.0	1.00	4.30	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.30e-04
8185	07/12/2008	00:00	1.00	0.0	1.00	4.10	88.9	0.09	11.99	7.0	-1.70	90.00	0.015	0.00e+00	3.29e-04
8186	07/12/2008	01:00	1.00	0.0	1.00	3.70	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.27e-04
8187	07/12/2008	02:00	1.00	0.0	1.00	3.20	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.24e-04
8188	07/12/2008	03:00	1.20	120.0	1.00	1.90	98.7	0.11	10.99	5.0	-2.67	90.00	0.020	0.00e+00	3.18e-04
8189	07/12/2008	04:00	1.00	0.0	1.00	0.60	88.9	0.09	11.99	3.0	-1.70	90.00	0.015	0.00e+00	3.12e-04
8190	07/12/2008	05:00	1.00	100.0	1.00	0.30	88.9	0.09	11.99	0.0	-1.70	90.00	0.015	0.00e+00	3.10e-04
8191	07/12/2008	06:00	1.00	0.0	1.00	-0.40	88.9	0.09	11.99	1.0	-1.70	90.00	0.015	0.00e+00	3.07e-04
8192	07/12/2008	07:00	1.00	120.0	1.00	-0.60	88.9	0.09	11.99	2.0	-1.70	90.00	0.015	0.00e+00	3.06e-04
8193	07/12/2008	08:00	1.00	70.0	1.00	-0.60	88.9	0.09	11.99	3.0	-1.70	90.00	0.015	2.87e-04	3.06e-04
8194	07/12/2008	09:00	2.20	100.0	1.21	0.30	754.6	0.26	8.44	3.0	29.95	-52.89	-0.090	2.16e-03	3.10e-04
8195	07/12/2008	10:00	1.00	30.0	1.00	2.90	853.9	0.19	11.38	1.0	64.04	-9.48	-0.267	3.54e-03	3.23e-04
8196	07/12/2008	11:00	1.80	80.0	1.20	6.30	982.1	0.29	8.52	3.0	91.46	-23.12	-0.255	4.19e-03	3.40e-04
8197	07/12/2008	12:00	2.10	120.0	1.37	6.60	1104.9	0.32	7.97	3.0	99.34	-28.70	-0.251	4.44e-03	3.41e-04
8198	07/12/2008	13:00	2.10	110.0	1.34	7.30	1204.7	0.31	8.03	4.0	89.32	-29.91	-0.231	4.00e-03	3.45e-04
8199	07/12/2008	14:00	4.70	360.0	2.60	8.10	1467.9	0.51	5.74	4.0	66.91	-174.31	-0.106	3.29e-03	3.49e-04
8200	07/12/2008	15:00	5.50	350.0	3.05	7.20	1660.3	0.58	5.28	4.0	31.63	-533.45	-0.044	2.06e-03	3.44e-04
8201	07/12/2008	16:00	3.80	350.0	2.21	6.10	303.6	0.38	6.14	2.0	-21.84	221.35	0.046	2.92e-04	3.39e-04
8202	07/12/2008	17:00	3.10	350.0	1.68	5.00	167.3	0.26	6.96	3.0	-27.50	90.00	0.084	0.00e+00	3.33e-04
8203	07/12/2008	18:00	3.30	360.0	1.79	4.50	173.0	0.28	6.76	3.0	-29.26	90.00	0.084	0.00e+00	3.31e-04
8204	07/12/2008	19:00	1.10	360.0	1.00	3.70	93.9	0.10	11.46	4.0	-2.15	90.00	0.018	0.00e+00	3.27e-04
8205	07/12/2008	20:00	1.00	0.0	1.00	2.30	88.9	0.09	11.99	4.0	-1.70	90.00	0.015	0.00e+00	3.20e-04
8206	07/12/2008	21:00	1.00	0.0	1.00	0.90	88.9	0.09	11.99	5.0	-1.70	90.00	0.015	0.00e+00	3.13e-04
8207	07/12/2008	22:00	1.20	340.0	1.00	0.30	98.7	0.11	10.99	6.0	-2.67	90.00	0.020	0.00e+00	3.10e-04
8208	07/12/2008	23:00	1.00	0.0	1.00	0.10	88.9	0.09	11.99	7.0	-1.70	90.00	0.015	0.00e+00	3.09e-04
8209	08/12/2008	00:00	1.00	0.0	1.00	0.90	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.13e-04
8210	08/12/2008	01:00	1.00	0.0	1.00	0.50	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.11e-04
8211	08/12/2008	02:00	1.20	110.0	1.00	-0.30	98.7	0.11	10.99	8.0	-2.67	90.00	0.020	0.00e+00	3.07e-04
8212	08/12/2008	03:00	1.20	120.0	1.00	-1.00	98.7	0.11	10.99	8.0	-2.67	90.00	0.020	0.00e+00	3.04e-04
8213	08/12/2008	04:00	1.00	120.0	1.00	-1.30	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.03e-04
8214	08/12/2008	05:00	1.00	0.0	1.00	-1.50	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.02e-04
8215	08/12/2008	06:00	1.00	0.0	1.00	-0.40	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.07e-04
8216	08/12/2008	07:00	1.00	0.0	1.00	0.40	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.11e-04
8217	08/12/2008	08:00	1.00	50.0	1.00	0.60	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	6.91e-05	3.12e-04
8218	08/12/2008	09:00	1.00	110.0	1.00	0.70	363.2	0.13	12.66	8.0	6.09	-29.01	-0.038	5.51e-04	3.12e-04
8219	08/12/2008	10:00	1.70	150.0	1.00	1.40	672.8	0.23	9.32	7.0	39.38	-28.52	-0.133	1.85e-03	3.16e-04
8220	08/12/2008	11:00	1.80	180.0	1.20	3.50	831.8	0.29	8.52	3.0	92.22	-23.01	-0.254	4.18e-03	3.26e-04
8221	08/12/2008	12:00	1.90	210.0	1.26	4.50	970.8	0.30	8.31	4.0	97.80	-24.52	-0.260	4.22e-03	3.31e-04
8222	08/12/2008	13:00	3.00	210.0	1.72	5.00	1088.3	0.37	7.09	3.0	91.53	-50.12	-0.196	4.18e-03	3.33e-04
8223	08/12/2008	14:00	1.70	170.0	1.11	6.40	1164.9	0.26	8.86	3.0	67.42	-24.31	-0.205	3.43e-03	3.40e-04
8224	08/12/2008	15:00	2.00	200.0	1.10	6.50	1195.7	0.24	8.85	2.0	27.64	-45.50	-0.092	2.19e-03	3.41e-04
8225	08/12/2008	16:00	1.00	210.0	1.00	4.70	88.9	0.09	11.99	2.0	-1.70	90.00	0.015	2.75e-04	3.32e-04
8226	08/12/2008	17:00	1.00	0.0	1.00	3.10	88.9	0.09	11.99	2.0	-1.70	90.00	0.015	0.00e+00	3.24e-04
8227	08/12/2008	18:00	1.00	190.0	1.00	1.60	88.9	0.09	11.99	2.0	-1.70	90.00	0.015	0.00e+00	3.17e-04
8228	08/12/2008	19:00	1.00	0.0	1.00	0.50	88.9	0.09	11.99	2.0	-1.70	90.00	0.015	0.00e+00	3.11e-04
