i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
2372	08/04/2008	19:00	5.70	170.0	3.20	10.20	500.4	0.57	5.12	7.0	-38.47	418.30	0.056	0.00e+00	3.57e-04
2373	08/04/2008	20:00	6.70	180.0	3.77	10.00	640.0	0.68	4.72	7.0	-45.87	593.46	0.056	0.00e+00	3.56e-04
2374	08/04/2008	21:00	5.10	170.0	2.86	9.70	419.8	0.50	5.41	7.0	-34.05	325.98	0.056	0.00e+00	3.55e-04
2375	08/04/2008	22:00	6.70	170.0	3.77	10.20	640.2	0.68	4.72	7.0	-45.84	593.92	0.056	0.00e+00	3.57e-04
2376	08/04/2008	23:00	7.40	180.0	4.17	10.60	742.8	0.75	4.49	7.0	-50.88	734.93	0.056	0.00e+00	3.59e-04
2377	09/04/2008	00:00	7.00	190.0	3.94	11.20	684.7	0.71	4.62	7.0	-47.87	654.69	0.056	0.00e+00	3.62e-04
2378	09/04/2008	01:00	7.70	190.0	4.34	11.30	788.5	0.78	4.40	7.0	-52.94	801.38	0.056	0.00e+00	3.63e-04
2379	09/04/2008	02:00	6.30	180.0	3.54	11.30	584.5	0.63	4.87	7.0	-42.75	522.50	0.056	0.00e+00	3.63e-04
2380	09/04/2008	03:00	5.20	170.0	2.91	11.20	434.2	0.51	5.36	7.0	-34.63	342.60	0.056	0.00e+00	3.62e-04
2381	09/04/2008	04:00	5.20	190.0	2.91	11.20	434.2	0.51	5.36	7.0	-34.63	342.60	0.056	0.00e+00	3.62e-04
2382	09/04/2008	05:00	3.00	110.0	1.63	10.70	164.3	0.25	7.07	7.0	-17.22	90.00	0.056	0.00e+00	3.60e-04
2383	09/04/2008	06:00	3.30	140.0	1.85	10.30	996.4	0.35	6.78	7.0	4.62	-784.54	-0.011	5.41e-04	3.58e-04
2384	09/04/2008	07:00	3.80	170.0	2.10	10.80	1192.7	0.41	6.38	7.0	38.70	-160.63	-0.077	1.81e-03	3.60e-04
2385	09/04/2008	08:00	3.20	130.0	1.78	11.10	1270.6	0.37	6.96	7.0	70.20	-66.21	-0.154	2.81e-03	3.62e-04
2386	09/04/2008	09:00	3.00	130.0	1.66	11.40	1317.5	0.34	7.21	7.0	43.80	-80.58	-0.105	3.54e-03	3.63e-04
2387	09/04/2008	10:00	3.70	190.0	2.09	12.90	1433.5	0.44	6.42	7.0	116.89	-64.86	-0.219	4.03e-03	3.71e-04
2388	09/04/2008	11:00	11.10	190.0	6.15	13.30	3286.8	1.14	3.71	7.0	59.52	-2185.46	-0.043	4.31e-03	3.73e-04
2389	09/04/2008	12:00	12.20	190.0	6.73	16.00	3623.0	1.25	3.55	6.0	179.19	-972.32	-0.119	6.02e-03	3.87e-04
2390	09/04/2008	13:00	14.90	190.0	8.21	17.10	4000.0	1.52	3.21	5.0	201.54	-1551.20	-0.111	6.98e-03	3.93e-04
2391	09/04/2008	14:00	12.00	170.0	6.62	17.70	3999.9	1.24	3.58	5.0	180.95	-918.10	-0.123	6.53e-03	3.96e-04
2392	09/04/2008	15:00	11.50	180.0	6.35	17.20	3999.9	1.18	3.66	5.0	149.77	-976.31	-0.106	5.74e-03	3.94e-04
2393	09/04/2008	16:00	10.50	180.0	5.80	16.00	3999.9	1.08	3.82	5.0	108.92	-1023.96	-0.084	4.55e-03	3.87e-04
2394	09/04/2008	17:00	10.20	190.0	5.65	15.30	3999.9	1.05	3.87	5.0	60.24	-1684.89	-0.048	2.93e-03	3.84e-04
2395	09/04/2008	18:00	2.30	170.0	1.26	12.60	142.1	0.20	8.04	5.0	-10.52	90.00	0.044	8.77e-04	3.70e-04
2396	09/04/2008	19:00	4.70	180.0	2.62	13.30	340.1	0.45	5.64	6.0	-35.19	228.92	0.065	0.00e+00	3.73e-04
2397	09/04/2008	20:00	6.20	180.0	3.47	13.20	530.6	0.62	4.91	6.0	-48.16	428.40	0.065	0.00e+00	3.73e-04
2398	09/04/2008	21:00	6.40	180.0	3.59	13.40	557.4	0.64	4.84	6.0	-49.83	459.58	0.065	0.00e+00	3.74e-04
2399	09/04/2008	22:00	6.00	190.0	3.36	14.10	505.0	0.59	4.99	6.0	-46.32	400.00	0.065	0.00e+00	3.77e-04
2400	09/04/2008	23:00	5.70	180.0	3.19	13.70	465.6	0.56	5.12	6.0	-43.81	356.39	0.065	0.00e+00	3.75e-04
2401	10/04/2008	00:00	6.60	180.0	3.71	13.70	629.6	0.67	4.76	7.0	-44.58	582.94	0.056	0.00e+00	3.75e-04
2402	10/04/2008	01:00	5.70	180.0	3.20	13.60	503.4	0.57	5.12	7.0	-38.04	423.99	0.056	0.00e+00	3.75e-04
2403	10/04/2008	02:00	3.40	210.0	1.89	12.90	210.8	0.31	6.60	7.0	-20.69	124.49	0.056	0.00e+00	3.71e-04
2404	10/04/2008	03:00	2.10	190.0	1.16	12.40	135.2	0.18	8.40	7.0	-11.02	90.00	0.050	0.00e+00	3.69e-04
2405	10/04/2008	04:00	2.20	170.0	1.21	12.20	138.7	0.19	8.21	8.0	-10.29	90.00	0.045	0.00e+00	3.68e-04
2406	10/04/2008	05:00	2.40	140.0	1.31	12.00	145.5	0.21	7.88	8.0	-11.20	90.00	0.045	0.00e+00	3.67e-04
2407	10/04/2008	06:00	1.00	270.0	1.00	12.20	342.5	0.12	12.59	8.0	3.05	-48.28	-0.021	2.76e-04	3.68e-04
2408	10/04/2008	07:00	1.60	130.0	1.00	12.30	116.2	0.14	9.57	8.0	-3.06	90.00	0.018	8.77e-04	3.68e-04
2409	10/04/2008	08:00	2.00	150.0	1.11	12.40	630.6	0.22	8.77	8.0	5.56	-165.34	-0.021	1.35e-03	3.69e-04
2410	10/04/2008	09:00	2.20	190.0	1.23	13.30	783.9	0.27	8.39	7.0	41.11	-42.93	-0.125	3.56e-03	3.73e-04
2411	10/04/2008	10:00	1.80	230.0	1.09	14.50	866.1	0.25	8.91	7.0	50.25	-28.80	-0.164	4.05e-03	3.80e-04
2412	10/04/2008	11:00	3.00	200.0	1.82	17.60	1156.0	0.40	6.89	7.0	127.51	-44.38	-0.268	4.32e-03	3.96e-04
2413	10/04/2008	12:00	7.70	190.0	4.25	18.40	2355.5	0.82	4.48	6.0	177.70	-269.43	-0.184	6.04e-03	4.00e-04
2414	10/04/2008	13:00	7.80	180.0	4.30	19.60	2464.0	0.82	4.45	6.0	170.93	-288.88	-0.175	5.93e-03	4.07e-04
2415	10/04/2008	14:00	9.70	200.0	5.36	19.20	2894.4	1.00	3.98	7.0	114.61	-775.13	-0.097	4.05e-03	4.04e-04
2416	10/04/2008	15:00	7.30	200.0	4.03	18.40	2945.7	0.76	4.59	7.0	95.58	-411.94	-0.105	3.56e-03	4.00e-04
2417	10/04/2008	16:00	7.50	210.0	4.15	18.40	2985.5	0.78	4.52	7.0	70.37	-594.67	-0.076	2.83e-03	4.00e-04
2418	10/04/2008	17:00	5.80	230.0	3.22	17.40	3007.2	0.61	5.14	7.0	40.75	-483.90	-0.056	1.84e-03	3.95e-04
2419	10/04/2008	18:00	2.70	260.0	1.50	16.70	3011.4	0.29	7.53	7.0	8.58	-249.50	-0.025	5.77e-04	3.91e-04
2420	10/04/2008	19:00	2.60	110.0	1.42	15.80	152.0	0.22	7.58	7.0	-14.74	90.00	0.056	0.00e+00	3.86e-04
2421	10/04/2008	20:00	1.40	340.0	1.00	11.90	107.7	0.12	10.21	7.0	-3.92	90.00	0.026	0.00e+00	3.66e-04
2422	10/04/2008	21:00	2.00	170.0	1.10	11.90	131.6	0.17	8.60	7.0	-9.72	90.00	0.047	0.00e+00	3.66e-04
2423	10/04/2008	22:00	1.50	180.0	1.00	12.00	112.0	0.13	9.88	8.0	-4.67	90.00	0.029	0.00e+00	3.67e-04
2424	10/04/2008	23:00	2.60	190.0	1.42	11.50	152.0	0.22	7.58	8.0	-12.12	90.00	0.045	0.00e+00	3.64e-04
2425	11/04/2008	00:00	1.10	240.0	1.00	11.10	93.9	0.10	11.46	8.0	-2.14	90.00	0.018	0.00e+00	3.62e-04
2426	11/04/2008	01:00	1.00	170.0	1.00	10.10	88.9	0.09	11.99	8.0	-1.69	90.00	0.016	0.00e+00	3.57e-04
2427	11/04/2008	02:00	1.00	60.0	1.00	10.00	88.9	0.09	11.99	8.0	-1.69	90.00	0.016	0.00e+00	3.56e-04
2428	11/04/2008	03:00	1.30	70.0	1.00	10.30	103.3	0.11	10.58	8.0	-3.25	90.00	0.023	0.00e+00	3.58e-04
2429	11/04/2008	04:00	1.00	180.0	1.00	10.40	88.9	0.09	11.99	8.0	-1.69	90.00	0.016	0.00e+00	3.58e-04
2430	11/04/2008	05:00	1.00	120.0	1.00	10.70	88.9	0.09	11.99	8.0	-1.69	90.00	0.016	0.00e+00	3.60e-04
2431	11/04/2008	06:00	2.40	360.0	1.31	10.90	145.5	0.21	7.88	7.0	-9.97	90.00	0.040	6.13e-04	3.61e-04
2432	11/04/2008	07:00	2.00	360.0	1.10	11.10	648.0	0.22	8.83	7.0	10.25	-97.24	-0.038	1.87e-03	3.62e-04
2433	11/04/2008	08:00	6.60	350.0	3.68	10.60	1961.2	0.68	4.80	8.0	6.64	-4163.85	-0.008	1.36e-03	3.59e-04
2434	11/04/2008	09:00	3.90	290.0	2.17	9.40	1973.8	0.41	6.26	8.0	15.34	-400.59	-0.030	1.71e-03	3.53e-04
2435	11/04/2008	10:00	7.60	290.0	4.22	7.70	2260.9	0.78	4.48	8.0	23.13	-1830.88	-0.024	1.94e-03	3.45e-04
2436	11/04/2008	11:00	6.60	300.0	3.67	7.20	2286.0	0.68	4.81	8.0	27.76	-1014.06	-0.033	2.07e-03	3.42e-04
2437	11/04/2008	12:00	7.20	320.0	4.00	6.10	2314.8	0.74	4.60	8.0	30.36	-1195.91	-0.033	2.11e-03	3.37e-04
2438	11/04/2008	13:00	3.70	330.0	2.05	6.40	2332.2	0.40	6.46	8.0	28.58	-195.72	-0.058	2.07e-03	3.38e-04
2439	11/04/2008	14:00	3.50	330.0	1.94	6.50	2346.6	0.38	6.64	8.0	24.21	-195.87	-0.052	1.94e-03	3.39e-04
2440	11/04/2008	15:00	1.00	0.0	1.00	6.80	2355.8	0.15	12.03	8.0	17.21	-17.67	-0.092	1.71e-03	3.40e-04
2441	11/04/2008	16:00	1.50	120.0	1.00	6.90	2373.9	0.21	9.86	8.0	33.41	-25.21	-0.127	1.36e-03	3.41e-04
2442	11/04/2008	17:00	2.60	110.0	1.44	7.20	2383.9	0.29	7.73	8.0	17.90	-117.68	-0.050	8.91e-04	3.42e-04
2443	11/04/2008	18:00	2.00	120.0	1.12	6.70	2384.6	0.21	8.69	8.0	1.01	-810.84	-0.004	2.93e-04	3.40e-04
2444	11/04/2008	19:00	1.00	130.0	1.00	5.70	88.9	0.09	11.99	7.0	-1.69	90.00	0.015	0.00e+00	3.35e-04
2445	11/04/2008	20:00	1.00	190.0	1.00	5.00	88.9	0.09	11.99	7.0	-1.69	90.00	0.015	0.00e+00	3.31e-04
2446	11/04/2008	21:00	1.00	130.0	1.00	4.40	88.9	0.09	11.99	7.0	-1.69	90.00	0.015	0.00e+00	3.28e-04
2447	11/04/2008	22:00	1.00	150.0	1.00	4.30	88.9	0.09	11.99	7.0	-1.69	90.00	0.015	0.00e+00	3.28e-04
2448	11/04/2008	23:00	1.00	240.0	1.00	4.00	88.9	0.09	11.99	6.0	-1.69	90.00	0.015	0.00e+00	3.26e-04
2449	12/04/2008	00:00	1.00	150.0	1.00	3.70	88.9	0.09	11.99	6.0	-1.69	90.00	0.015	0.00e+00	3.25e-04
2450	12/04/2008	01:00	1.20	120.0	1.00	3.10	98.7	0.11	10.99	6.0	-2.66	90.00	0.020	0.00e+00	3.22e-04
2451	12/04/2008	02:00	1.00	70.0	1.00	3.50	88.9	0.09	11.99	5.0	-1.69	90.00	0.015	0.00e+00	3.24e-04
2452	12/04/2008	03:00	1.00	0.0	1.00	3.40	88.9	0.09	11.99	5.0	-1.69	90.00	0.015	0.00e+00	3.23e-04
2453	12/04/2008	04:00	1.00	0.0	1.00	3.10	88.9	0.09	11.99	5.0	-1.69	90.00	0.015	0.00e+00	3.22e-04
2454	12/04/2008	05:00	1.00	0.0	1.00	3.50	88.9	0.09	11.99	8.0	-1.69	90.00	0.015	0.00e+00	3.24e-04
2455	12/04/2008	06:00	1.00	0.0	1.00	4.20	356.6	0.12	12.66	7.0	5.02	-33.09	-0.033	6.48e-04	3.27e-04
2456	12/04/2008	07:00	1.00	0.0	1.00	4.80	522.4	0.18	11.33	7.0	40.91	-12.77	-0.182	1.90e-03	3.30e-04
2457	12/04/2008	08:00	1.10	340.0	1.00	7.40	727.9	0.21	10.91	6.0	100.58	-8.35	-0.385	3.95e-03	3.43e-04
2458	12/04/2008	09:00	2.20	30.0	1.45	9.50	991.8	0.34	7.73	6.0	137.06	-26.08	-0.326	4.94e-03	3.54e-04
2459	12/04/2008	10:00	1.30	330.0	1.00	10.40	1185.7	0.25	10.09	6.0	164.86	-8.22	-0.543	5.60e-03	3.58e-04
2460	12/04/2008	11:00	2.00	40.0	1.31	11.50	1398.8	0.34	8.15	5.0	212.87	-15.75	-0.521	7.05e-03	3.64e-04
2461	12/04/2008	12:00	2.80	340.0	1.83	11.10	1565.1	0.42	6.88	6.0	188.01	-33.90	-0.371	6.08e-03	3.62e-04
2462	12/04/2008	13:00	3.60	20.0	2.19	13.40	1711.5	0.47	6.29	6.0	179.22	-51.77	-0.314	5.97e-03	3.74e-04
2463	12/04/2008	14:00	2.90	340.0	1.89	14.00	1851.4	0.43	6.78	5.0	188.74	-36.04	-0.368	6.62e-03	3.77e-04
2464	12/04/2008	15:00	1.90	50.0	1.25	13.40	1958.1	0.32	8.33	5.0	156.71	-17.63	-0.412	5.84e-03	3.74e-04
2465	12/04/2008	16:00	1.50	20.0	1.00	13.20	2032.1	0.26	9.35	5.0	114.11	-13.82	-0.361	4.67e-03	3.73e-04
2466	12/04/2008	17:00	1.30	30.0	1.00	13.10	2072.6	0.22	9.98	5.0	64.30	-15.54	-0.237	3.07e-03	3.72e-04
2467	12/04/2008	18:00	1.00	40.0	1.00	12.50	2079.2	0.14	12.54	5.0	10.52	-20.77	-0.064	1.05e-03	3.69e-04
2468	12/04/2008	19:00	1.40	110.0	1.00	10.10	107.7	0.12	10.21	5.0	-3.92	90.00	0.026	0.00e+00	3.57e-04
2469	12/04/2008	20:00	1.00	140.0	1.00	7.70	88.9	0.09	11.99	5.0	-1.69	90.00	0.015	0.00e+00	3.45e-04
2470	12/04/2008	21:00	1.50	230.0	1.00	8.30	112.0	0.13	9.88	5.0	-4.67	90.00	0.029	0.00e+00	3.48e-04
2471	12/04/2008	22:00	1.30	220.0	1.00	9.10	103.3	0.11	10.58	5.0	-3.25	90.00	0.023	0.00e+00	3.52e-04
2472	12/04/2008	23:00	1.60	200.0	1.00	8.40	116.2	0.14	9.57	5.0	-5.50	90.00	0.032	0.00e+00	3.48e-04
2473	13/04/2008	00:00	1.80	200.0	1.00	8.40	124.1	0.16	9.05	5.0	-7.42	90.00	0.039	0.00e+00	3.48e-04
2474	13/04/2008	01:00	1.10	200.0	1.00	7.70	93.9	0.10	11.46	5.0	-2.14	90.00	0.018	0.00e+00	3.45e-04
2475	13/04/2008	02:00	1.10	340.0	1.00	7.00	93.9	0.10	11.46	5.0	-2.14	90.00	0.018	0.00e+00	3.41e-04
2476	13/04/2008	03:00	1.00	260.0	1.00	7.30	88.9	0.09	11.99	5.0	-1.69	90.00	0.015	0.00e+00	3.43e-04
2477	13/04/2008	04:00	1.30	180.0	1.00	7.20	103.3	0.11	10.58	5.0	-3.25	90.00	0.023	0.00e+00	3.42e-04
2478	13/04/2008	05:00	1.90	190.0	1.05	6.60	127.9	0.16	8.82	3.0	-8.52	90.00	0.042	0.00e+00	3.39e-04
2479	13/04/2008	06:00	1.30	160.0	1.00	6.50	428.3	0.15	10.96	2.0	3.67	-78.38	-0.020	1.30e-03	3.39e-04
2480	13/04/2008	07:00	2.80	190.0	1.58	9.00	991.0	0.34	7.39	3.0	71.24	-50.05	-0.169	3.57e-03	3.51e-04
2481	13/04/2008	08:00	2.60	190.0	1.66	10.90	1151.5	0.37	7.23	3.0	129.23	-35.76	-0.284	5.40e-03	3.61e-04
2482	13/04/2008	09:00	4.30	170.0	2.47	13.00	1493.1	0.52	5.91	3.0	176.90	-68.93	-0.283	6.73e-03	3.72e-04
2483	13/04/2008	10:00	3.70	160.0	2.30	14.40	1674.7	0.50	6.13	2.0	214.04	-50.61	-0.358	7.78e-03	3.79e-04
2484	13/04/2008	11:00	3.30	180.0	2.13	15.60	1845.6	0.47	6.38	4.0	225.76	-41.15	-0.399	7.75e-03	3.85e-04
2485	13/04/2008	12:00	4.00	160.0	2.42	16.30	1995.7	0.52	5.97	5.0	214.04	-57.01	-0.346	7.21e-03	3.89e-04
2486	13/04/2008	13:00	4.70	180.0	2.69	17.30	2132.0	0.56	5.66	5.0	205.90	-75.14	-0.309	7.07e-03	3.94e-04
2487	13/04/2008	14:00	5.30	160.0	2.96	17.70	2249.4	0.60	5.39	5.0	185.63	-102.65	-0.260	6.64e-03	3.96e-04
2488	13/04/2008	15:00	5.20	180.0	2.90	17.90	2349.7	0.59	5.44	4.0	166.40	-106.31	-0.239	6.43e-03	3.98e-04
2489	13/04/2008	16:00	5.70	180.0	3.15	17.60	2422.7	0.62	5.21	4.0	121.75	-170.43	-0.166	5.15e-03	3.96e-04
2490	13/04/2008	17:00	5.90	180.0	3.26	16.70	2466.2	0.62	5.11	4.0	69.46	-307.79	-0.093	3.41e-03	3.91e-04
2491	13/04/2008	18:00	7.00	180.0	3.90	16.10	2483.3	0.72	4.66	5.0	13.50	-2448.94	-0.016	1.11e-03	3.88e-04
2492	13/04/2008	19:00	6.60	180.0	3.69	15.20	554.0	0.66	4.77	5.0	-56.94	435.78	0.072	0.00e+00	3.83e-04
2493	13/04/2008	20:00	7.10	180.0	3.97	14.80	619.4	0.71	4.60	5.0	-61.74	510.13	0.072	0.00e+00	3.81e-04
2494	13/04/2008	21:00	3.90	270.0	2.16	13.50	227.8	0.35	6.17	5.0	-30.77	125.04	0.072	0.00e+00	3.74e-04
2495	13/04/2008	22:00	2.40	250.0	1.31	12.00	145.5	0.21	7.88	6.0	-15.54	90.00	0.062	0.00e+00	3.67e-04
2496	13/04/2008	23:00	3.80	230.0	2.11	9.00	231.9	0.35	6.25	6.0	-27.45	133.15	0.065	0.00e+00	3.51e-04
2497	14/04/2008	00:00	4.60	250.0	2.56	8.90	325.1	0.44	5.70	6.0	-34.78	213.51	0.065	0.00e+00	3.51e-04
2498	14/04/2008	01:00	6.70	220.0	3.77	8.10	637.9	0.68	4.72	7.0	-46.16	589.05	0.056	0.00e+00	3.47e-04
2499	14/04/2008	02:00	1.10	280.0	1.00	7.90	93.9	0.10	11.46	7.0	-2.14	90.00	0.018	0.00e+00	3.46e-04
2500	14/04/2008	03:00	3.60	310.0	2.00	7.90	231.7	0.33	6.42	7.0	-22.62	141.08	0.056	0.00e+00	3.46e-04
2501	14/04/2008	04:00	1.00	70.0	1.00	7.70	88.9	0.09	11.99	8.0	-1.69	90.00	0.015	0.00e+00	3.45e-04
2502	14/04/2008	05:00	1.30	120.0	1.00	7.20	103.3	0.11	10.58	7.0	-3.25	90.00	0.023	0.00e+00	3.42e-04
2503	14/04/2008	06:00	1.30	140.0	1.00	7.20	451.3	0.16	11.05	7.0	7.85	-42.89	-0.041	7.17e-04	3.42e-04
2504	14/04/2008	07:00	1.00	170.0	1.00	8.30	561.2	0.18	11.33	7.0	42.74	-12.39	-0.191	1.95e-03	3.48e-04
2505	14/04/2008	08:00	3.00	280.0	1.83	9.20	1164.9	0.40	6.87	3.0	131.99	-43.88	-0.267	5.44e-03	3.52e-04
2506	14/04/2008	09:00	3.20	320.0	2.02	10.90	1355.8	0.45	6.54	3.0	180.77	-43.17	-0.333	6.77e-03	3.61e-04
2507	14/04/2008	10:00	2.60	350.0	1.70	11.30	1507.7	0.39	7.13	6.0	165.95	-31.81	-0.349	5.64e-03	3.63e-04
2508	14/04/2008	11:00	3.10	360.0	2.01	12.20	1684.4	0.45	6.56	5.0	214.17	-37.90	-0.391	7.10e-03	3.68e-04
2509	14/04/2008	12:00	7.10	350.0	3.93	12.10	2216.7	0.77	4.67	5.0	221.42	-180.23	-0.238	7.23e-03	3.67e-04
2510	14/04/2008	13:00	5.70	310.0	3.20	12.50	2354.6	0.65	5.18	4.0	231.96	-103.42	-0.296	7.77e-03	3.69e-04
2511	14/04/2008	14:00	6.60	300.0	3.65	13.80	2475.0	0.72	4.84	4.0	207.40	-158.43	-0.239	7.30e-03	3.76e-04
2512	14/04/2008	15:00	7.10	310.0	3.92	12.00	2567.0	0.76	4.67	5.0	160.51	-237.64	-0.175	5.90e-03	3.67e-04
2513	14/04/2008	16:00	7.70	310.0	4.25	12.80	2636.8	0.81	4.47	5.0	116.87	-395.78	-0.120	4.74e-03	3.71e-04
2514	14/04/2008	17:00	7.90	310.0	4.37	11.30	2681.3	0.82	4.41	5.0	67.13	-721.79	-0.067	3.16e-03	3.63e-04
2515	14/04/2008	18:00	8.20	340.0	4.56	10.00	2700.3	0.84	4.31	5.0	12.33	-4273.32	-0.012	1.16e-03	3.56e-04
2516	14/04/2008	19:00	4.10	320.0	2.27	8.50	247.1	0.37	6.03	5.0	-33.32	139.07	0.072	0.00e+00	3.49e-04
2517	14/04/2008	20:00	3.90	320.0	2.16	7.70	224.6	0.35	6.17	5.0	-31.29	121.59	0.072	0.00e+00	3.45e-04
2518	14/04/2008	21:00	3.40	300.0	1.84	7.60	175.9	0.29	6.66	5.0	-25.62	90.00	0.072	0.00e+00	3.44e-04
2519	14/04/2008	22:00	4.30	290.0	2.38	7.10	254.3	0.39	5.89	4.0	-38.16	139.75	0.079	0.00e+00	3.42e-04
2520	14/04/2008	23:00	3.40	290.0	1.84	7.10	175.9	0.29	6.66	4.0	-27.90	90.00	0.079	0.00e+00	3.42e-04
2521	15/04/2008	00:00	4.50	310.0	2.49	6.60	275.9	0.42	5.76	4.0	-40.48	156.43	0.079	0.00e+00	3.39e-04
2522	15/04/2008	01:00	4.60	300.0	2.55	6.50	286.8	0.43	5.70	4.0	-41.62	165.16	0.079	0.00e+00	3.39e-04
2523	15/04/2008	02:00	3.50	300.0	1.89	6.80	178.6	0.30	6.57	4.0	-28.73	90.00	0.079	0.00e+00	3.40e-04
2524	15/04/2008	03:00	3.50	320.0	1.89	6.30	178.6	0.30	6.57	4.0	-28.78	90.00	0.079	0.00e+00	3.38e-04
2525	15/04/2008	04:00	3.40	300.0	1.84	5.80	175.9	0.29	6.66	4.0	-28.03	90.00	0.079	0.00e+00	3.35e-04
2526	15/04/2008	05:00	3.00	300.0	1.63	5.50	164.3	0.25	7.07	2.0	-27.54	90.00	0.087	0.00e+00	3.34e-04
2527	15/04/2008	06:00	3.70	300.0	2.07	5.80	1116.6	0.39	6.41	2.0	6.82	-747.81	-0.014	1.42e-03	3.35e-04
2528	15/04/2008	07:00	5.50	300.0	3.04	7.00	1692.4	0.59	5.30	2.0	73.38	-242.01	-0.101	3.75e-03	3.41e-04
2529	15/04/2008	08:00	3.30	330.0	1.96	8.70	1793.1	0.42	6.65	3.0	133.86	-50.18	-0.257	5.48e-03	3.50e-04
2530	15/04/2008	09:00	4.10	30.0	2.28	9.40	1868.8	0.47	6.14	7.0	102.70	-87.79	-0.179	3.66e-03	3.53e-04
2531	15/04/2008	10:00	3.10	10.0	1.85	10.00	1953.2	0.40	6.84	7.0	123.23	-47.05	-0.250	4.13e-03	3.56e-04
2532	15/04/2008	11:00	4.60	10.0	2.62	10.30	2076.5	0.54	5.74	6.0	185.93	-76.21	-0.280	6.03e-03	3.58e-04
2533	15/04/2008	12:00	5.70	320.0	3.15	9.80	2169.1	0.62	5.21	7.0	140.95	-150.79	-0.185	4.48e-03	3.55e-04
2534	15/04/2008	13:00	4.10	30.0	2.52	11.50	2312.4	0.54	5.86	3.0	243.58	-56.48	-0.372	8.17e-03	3.64e-04
2535	15/04/2008	14:00	3.30	350.0	2.11	11.60	2429.1	0.47	6.40	4.0	211.86	-42.41	-0.373	7.33e-03	3.64e-04
2536	15/04/2008	15:00	7.50	330.0	4.14	8.70	2513.8	0.79	4.54	6.0	140.93	-309.57	-0.145	5.02e-03	3.50e-04
2537	15/04/2008	16:00	3.20	10.0	1.83	11.60	2566.3	0.39	6.86	6.0	101.86	-53.19	-0.212	4.04e-03	3.64e-04
2538	15/04/2008	17:00	4.90	360.0	2.71	10.60	2603.4	0.53	5.62	5.0	68.55	-189.21	-0.107	3.20e-03	3.59e-04
2539	15/04/2008	18:00	2.70	360.0	1.50	9.30	2610.5	0.29	7.56	5.0	13.48	-166.07	-0.037	1.22e-03	3.53e-04
2540	15/04/2008	19:00	1.50	340.0	1.00	8.40	112.0	0.13	9.88	4.0	-4.67	90.00	0.029	0.00e+00	3.48e-04
2541	15/04/2008	20:00	2.40	330.0	1.31	7.60	145.5	0.21	7.88	4.0	-15.54	90.00	0.061	0.00e+00	3.44e-04
2542	15/04/2008	21:00	2.00	340.0	1.10	7.10	131.6	0.17	8.60	3.0	-9.72	90.00	0.046	0.00e+00	3.42e-04
2543	15/04/2008	22:00	2.00	340.0	1.10	6.60	131.6	0.17	8.60	3.0	-9.72	90.00	0.046	0.00e+00	3.39e-04
2544	15/04/2008	23:00	2.70	340.0	1.47	5.90	155.2	0.23	7.44	2.0	-21.08	90.00	0.074	0.00e+00	3.36e-04
2545	16/04/2008	00:00	3.80	320.0	2.05	5.70	186.7	0.32	6.31	2.0	-34.57	90.00	0.087	0.00e+00	3.35e-04
2546	16/04/2008	01:00	2.10	340.0	1.16	5.50	135.2	0.18	8.40	1.0	-11.02	90.00	0.049	0.00e+00	3.34e-04
2547	16/04/2008	02:00	1.10	320.0	1.00	4.40	93.9	0.10	11.46	1.0	-2.14	90.00	0.018	0.00e+00	3.28e-04
2548	16/04/2008	03:00	1.00	350.0	1.00	4.30	88.9	0.09	11.99	0.0	-1.69	90.00	0.015	0.00e+00	3.28e-04
2549	16/04/2008	04:00	1.50	360.0	1.00	3.20	112.0	0.13	9.88	0.0	-4.67	90.00	0.029	0.00e+00	3.22e-04
2550	16/04/2008	05:00	1.00	0.0	1.00	2.40	88.9	0.09	11.99	0.0	-1.69	90.00	0.015	0.00e+00	3.18e-04
2551	16/04/2008	06:00	1.00	30.0	1.00	3.90	321.8	0.11	12.41	0.0	1.01	-121.46	-0.007	1.50e-03	3.26e-04
2552	16/04/2008	07:00	2.00	20.0	1.25	6.60	838.5	0.29	8.32	1.0	72.22	-29.90	-0.201	3.83e-03	3.39e-04
2553	16/04/2008	08:00	2.30	10.0	1.51	7.10	1026.2	0.35	7.57	1.0	133.98	-28.79	-0.308	5.67e-03	3.42e-04
2554	16/04/2008	09:00	2.70	30.0	1.77	8.50	1240.4	0.41	7.00	1.0	185.31	-31.89	-0.371	7.02e-03	3.49e-04
2555	16/04/2008	10:00	3.00	350.0	1.96	10.30	1457.2	0.44	6.65	1.0	222.62	-34.77	-0.410	7.92e-03	3.58e-04
2556	16/04/2008	11:00	3.60	10.0	2.30	11.40	1665.2	0.50	6.14	3.0	245.06	-45.82	-0.401	8.19e-03	3.63e-04
2557	16/04/2008	12:00	3.90	10.0	2.40	11.60	1835.6	0.52	6.00	5.0	224.48	-53.91	-0.358	7.27e-03	3.64e-04
2558	16/04/2008	13:00	4.70	10.0	2.66	12.10	1966.7	0.55	5.69	6.0	184.65	-79.81	-0.276	6.04e-03	3.67e-04
2559	16/04/2008	14:00	4.00	340.0	2.25	12.70	2048.5	0.47	6.19	7.0	122.18	-73.93	-0.216	4.15e-03	3.70e-04
