i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
5915	03/09/2008	10:00	11.70	180.0	6.45	25.90	3480.7	1.21	3.63	4.0	184.85	-840.21	-0.132	7.08e-03	4.44e-04
5916	03/09/2008	11:00	14.50	190.0	8.01	25.50	4000.0	1.48	3.25	7.0	121.96	-2367.98	-0.071	4.27e-03	4.41e-04
5917	03/09/2008	12:00	11.00	180.0	6.08	25.60	3999.9	1.13	3.74	7.0	125.84	-1022.72	-0.095	4.36e-03	4.42e-04
5918	03/09/2008	13:00	13.20	180.0	7.29	25.80	3999.9	1.35	3.41	7.0	121.90	-1797.11	-0.078	4.27e-03	4.43e-04
5919	03/09/2008	14:00	12.10	180.0	6.69	26.20	3999.9	1.24	3.56	7.0	110.43	-1535.36	-0.077	3.99e-03	4.45e-04
5920	03/09/2008	15:00	11.20	180.0	6.19	25.00	3999.9	1.15	3.70	7.0	92.26	-1462.25	-0.069	3.49e-03	4.39e-04
5921	03/09/2008	16:00	5.50	180.0	3.06	18.90	3999.9	0.57	5.26	7.0	18.35	-901.03	-0.027	2.75e-03	4.05e-04
5922	03/09/2008	17:00	1.70	310.0	1.00	19.50	3999.9	0.19	9.51	7.0	3.56	-160.61	-0.016	1.73e-03	4.08e-04
5923	03/09/2008	18:00	2.90	300.0	1.66	19.40	225.6	0.28	7.05	7.0	-11.63	166.34	0.035	4.49e-04	4.08e-04
5924	03/09/2008	19:00	2.00	210.0	1.10	19.00	131.6	0.17	8.60	7.0	-9.77	90.00	0.048	0.00e+00	4.06e-04
5925	03/09/2008	20:00	1.00	130.0	1.00	18.60	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	4.03e-04
5926	03/09/2008	21:00	1.00	0.0	1.00	18.80	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	4.04e-04
5927	03/09/2008	22:00	2.20	140.0	1.21	18.50	138.7	0.19	8.21	7.0	-12.48	90.00	0.055	0.00e+00	4.03e-04
5928	03/09/2008	23:00	1.10	180.0	1.00	18.40	93.9	0.10	11.46	7.0	-2.15	90.00	0.019	0.00e+00	4.02e-04
5929	04/09/2008	00:00	2.70	170.0	1.47	18.10	155.2	0.23	7.44	7.0	-15.24	90.00	0.056	0.00e+00	4.01e-04
5930	04/09/2008	01:00	1.70	190.0	1.00	17.90	120.2	0.15	9.30	7.0	-6.45	90.00	0.037	0.00e+00	4.00e-04
5931	04/09/2008	02:00	1.20	170.0	1.00	17.80	98.7	0.11	10.99	7.0	-2.67	90.00	0.021	0.00e+00	3.99e-04
5932	04/09/2008	03:00	1.40	150.0	1.00	17.40	107.7	0.12	10.21	7.0	-3.94	90.00	0.027	0.00e+00	3.97e-04
5933	04/09/2008	04:00	1.00	180.0	1.00	17.10	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.95e-04
5934	04/09/2008	05:00	1.00	0.0	1.00	17.20	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.96e-04
5935	04/09/2008	06:00	1.50	150.0	1.00	17.30	484.5	0.17	10.17	8.0	3.93	-106.51	-0.020	1.97e-04	3.96e-04
5936	04/09/2008	07:00	1.60	140.0	1.00	17.40	116.2	0.14	9.57	8.0	-4.96	90.00	0.030	8.13e-04	3.97e-04
5937	04/09/2008	08:00	1.60	180.0	1.00	18.00	572.6	0.20	9.92	7.0	18.89	-36.60	-0.080	2.72e-03	4.00e-04
5938	04/09/2008	09:00	3.00	100.0	1.65	19.00	963.6	0.33	7.20	7.0	30.24	-108.96	-0.076	3.47e-03	4.06e-04
5939	04/09/2008	10:00	2.00	140.0	1.33	18.90	1108.0	0.32	8.10	7.0	111.37	-24.91	-0.297	3.97e-03	4.05e-04
5940	04/09/2008	11:00	2.00	110.0	1.33	19.60	1247.9	0.32	8.10	7.0	123.20	-23.26	-0.326	4.25e-03	4.09e-04
5941	04/09/2008	12:00	2.40	70.0	1.38	20.10	1315.1	0.31	7.92	8.0	63.06	-40.53	-0.173	2.07e-03	4.11e-04
5942	04/09/2008	13:00	3.00	50.0	1.66	18.70	1333.1	0.32	7.17	8.0	15.23	-197.78	-0.039	2.03e-03	4.04e-04
5943	04/09/2008	14:00	3.20	70.0	1.76	18.50	1376.1	0.36	6.98	7.0	40.68	-100.18	-0.095	3.97e-03	4.03e-04
5944	04/09/2008	15:00	2.30	60.0	1.27	18.70	1406.4	0.27	8.25	7.0	30.69	-57.31	-0.095	3.47e-03	4.04e-04
5945	04/09/2008	16:00	2.60	100.0	1.48	18.60	1469.4	0.32	7.65	7.0	66.84	-45.28	-0.173	2.72e-03	4.03e-04
5946	04/09/2008	17:00	1.20	20.0	1.00	17.90	1502.3	0.20	10.50	7.0	37.22	-18.25	-0.158	1.70e-03	4.00e-04
5947	04/09/2008	18:00	1.90	60.0	1.06	17.90	1507.7	0.21	9.01	7.0	5.45	-147.76	-0.022	4.12e-04	4.00e-04
5948	04/09/2008	19:00	1.20	60.0	1.00	17.40	98.7	0.11	10.99	7.0	-2.67	90.00	0.021	0.00e+00	3.97e-04
5949	04/09/2008	20:00	1.20	20.0	1.00	17.20	98.7	0.11	10.99	7.0	-2.67	90.00	0.021	0.00e+00	3.96e-04
5950	04/09/2008	21:00	1.00	230.0	1.00	15.90	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.89e-04
5951	04/09/2008	22:00	3.90	130.0	2.17	15.50	272.0	0.37	6.18	7.0	-24.56	178.41	0.056	0.00e+00	3.87e-04
5952	04/09/2008	23:00	3.10	140.0	1.68	15.60	169.8	0.26	6.96	7.0	-17.67	92.44	0.056	0.00e+00	3.87e-04
5953	05/09/2008	00:00	1.00	240.0	1.00	15.20	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.85e-04
5954	05/09/2008	01:00	3.00	180.0	1.63	15.70	164.3	0.25	7.07	7.0	-17.01	90.00	0.056	0.00e+00	3.88e-04
5955	05/09/2008	02:00	1.70	140.0	1.00	15.60	120.2	0.15	9.30	7.0	-6.45	90.00	0.036	0.00e+00	3.87e-04
5956	05/09/2008	03:00	1.00	180.0	1.00	16.10	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.90e-04
5957	05/09/2008	04:00	1.60	140.0	1.00	15.80	116.2	0.14	9.57	7.0	-5.53	90.00	0.033	0.00e+00	3.88e-04
5958	05/09/2008	05:00	1.00	190.0	1.00	16.10	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.90e-04
5959	05/09/2008	06:00	1.60	160.0	1.00	16.80	512.1	0.18	9.83	7.0	3.95	-125.17	-0.019	3.74e-04	3.94e-04
5960	05/09/2008	07:00	1.00	0.0	1.00	18.10	600.0	0.18	11.32	7.0	36.44	-13.82	-0.171	1.67e-03	4.01e-04
5961	05/09/2008	08:00	4.50	160.0	2.49	20.20	1435.5	0.50	5.87	6.0	88.06	-123.72	-0.149	3.70e-03	4.12e-04
5962	05/09/2008	09:00	5.20	190.0	2.88	22.70	1666.4	0.58	5.46	5.0	140.73	-121.09	-0.207	5.59e-03	4.26e-04
5963	05/09/2008	10:00	7.60	180.0	4.19	23.90	2313.3	0.80	4.51	6.0	146.30	-311.63	-0.156	5.42e-03	4.32e-04
5964	05/09/2008	11:00	9.00	200.0	4.96	25.20	2709.4	0.94	4.14	6.0	161.49	-453.59	-0.148	5.81e-03	4.40e-04
5965	05/09/2008	12:00	10.10	190.0	5.57	25.50	3021.3	1.05	3.90	6.0	166.69	-609.38	-0.137	5.93e-03	4.41e-04
5966	05/09/2008	13:00	12.50	180.0	6.90	27.50	3706.2	1.28	3.51	6.0	160.35	-1169.31	-0.108	5.81e-03	4.53e-04
5967	05/09/2008	14:00	8.00	180.0	4.42	27.80	3752.3	0.83	4.39	7.0	108.92	-472.91	-0.113	3.95e-03	4.54e-04
5968	05/09/2008	15:00	8.80	190.0	4.87	27.20	3793.6	0.91	4.18	7.0	90.93	-737.08	-0.086	3.45e-03	4.51e-04
5969	05/09/2008	16:00	8.40	180.0	4.65	27.10	3824.8	0.87	4.27	7.0	67.43	-861.75	-0.067	2.70e-03	4.50e-04
5970	05/09/2008	17:00	11.70	180.0	6.48	26.70	3858.3	1.20	3.61	7.0	39.88	-3820.09	-0.029	1.67e-03	4.48e-04
5971	05/09/2008	18:00	10.40	180.0	5.78	25.90	3875.4	1.06	3.83	7.0	9.85	-10864.25	-0.008	3.74e-04	4.44e-04
5972	05/09/2008	19:00	7.00	180.0	3.95	25.20	700.2	0.71	4.62	7.0	-45.97	690.11	0.056	0.00e+00	4.40e-04
5973	05/09/2008	20:00	4.70	210.0	2.63	24.30	378.3	0.46	5.63	7.0	-29.80	287.32	0.056	0.00e+00	4.35e-04
5974	05/09/2008	21:00	2.30	240.0	1.26	23.90	142.1	0.20	8.04	8.0	-10.38	90.00	0.045	0.00e+00	4.32e-04
5975	05/09/2008	22:00	5.60	250.0	3.16	23.80	552.6	0.57	5.15	8.0	-29.79	537.41	0.045	0.00e+00	4.32e-04
5976	05/09/2008	23:00	3.80	230.0	2.13	23.60	299.6	0.37	6.25	8.0	-19.30	225.17	0.045	0.00e+00	4.31e-04
5977	06/09/2008	00:00	3.50	230.0	1.96	23.20	260.3	0.33	6.51	8.0	-17.51	184.60	0.045	0.00e+00	4.29e-04
5978	06/09/2008	01:00	5.40	210.0	3.05	23.50	522.8	0.54	5.25	8.0	-28.67	496.23	0.045	0.00e+00	4.30e-04
5979	06/09/2008	02:00	3.10	220.0	1.73	23.40	209.7	0.28	6.90	8.0	-15.03	136.29	0.045	0.00e+00	4.30e-04
5980	06/09/2008	03:00	8.70	210.0	4.85	20.30	1019.2	0.88	4.17	8.0	-47.03	1292.66	0.045	0.00e+00	4.13e-04
5981	06/09/2008	04:00	3.10	220.0	1.73	18.50	207.3	0.28	6.90	8.0	-15.24	133.29	0.045	0.00e+00	4.03e-04
5982	06/09/2008	05:00	1.70	150.0	1.00	17.80	120.2	0.15	9.30	8.0	-6.45	90.00	0.037	0.00e+00	3.99e-04
5983	06/09/2008	06:00	3.20	130.0	1.86	17.70	273.6	0.32	6.68	8.0	-13.19	219.24	0.035	1.60e-04	3.99e-04
5984	06/09/2008	07:00	1.00	270.0	1.00	17.90	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	7.83e-04	4.00e-04
5985	06/09/2008	08:00	2.70	140.0	1.51	17.50	814.1	0.28	7.49	8.0	1.90	-1047.48	-0.006	1.27e-03	3.97e-04
5986	06/09/2008	09:00	1.40	40.0	1.00	17.50	828.0	0.17	10.63	8.0	8.16	-49.59	-0.041	1.64e-03	3.97e-04
5987	06/09/2008	10:00	3.80	20.0	2.12	17.30	1156.2	0.40	6.34	8.0	13.12	-433.80	-0.027	1.88e-03	3.96e-04
5988	06/09/2008	11:00	2.40	70.0	1.32	16.80	1176.9	0.27	8.06	8.0	16.63	-102.78	-0.052	2.01e-03	3.94e-04
5989	06/09/2008	12:00	4.40	90.0	2.45	16.10	1334.2	0.46	5.89	8.0	18.37	-476.25	-0.033	2.06e-03	3.90e-04
5990	06/09/2008	13:00	3.80	110.0	2.10	16.00	1397.3	0.42	6.40	8.0	60.04	-111.36	-0.118	2.01e-03	3.89e-04
5991	06/09/2008	14:00	3.30	110.0	1.83	15.50	1414.2	0.35	6.82	8.0	14.61	-265.70	-0.034	1.88e-03	3.87e-04
5992	06/09/2008	15:00	2.30	120.0	1.28	15.50	1424.0	0.25	8.19	8.0	9.46	-149.86	-0.031	1.64e-03	3.87e-04
5993	06/09/2008	16:00	2.00	130.0	1.12	15.60	1427.1	0.21	8.73	8.0	2.70	-320.57	-0.010	1.27e-03	3.87e-04
5994	06/09/2008	17:00	2.20	180.0	1.27	15.50	193.9	0.21	8.08	8.0	-5.08	169.28	0.020	7.83e-04	3.87e-04
5995	06/09/2008	18:00	1.70	150.0	1.00	15.30	120.2	0.15	9.30	8.0	-6.45	90.00	0.036	1.60e-04	3.86e-04
5996	06/09/2008	19:00	1.00	0.0	1.00	15.10	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.85e-04
5997	06/09/2008	20:00	1.20	150.0	1.00	15.30	98.7	0.11	10.99	8.0	-2.67	90.00	0.021	0.00e+00	3.86e-04
5998	06/09/2008	21:00	1.00	190.0	1.00	15.20	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.85e-04
5999	06/09/2008	22:00	1.70	170.0	1.00	15.10	120.2	0.15	9.30	6.0	-6.45	90.00	0.036	0.00e+00	3.85e-04
6000	06/09/2008	23:00	1.20	150.0	1.00	15.10	98.7	0.11	10.99	5.0	-2.67	90.00	0.021	0.00e+00	3.85e-04
6001	07/09/2008	00:00	1.00	160.0	1.00	14.50	88.9	0.09	11.99	4.0	-1.70	90.00	0.016	0.00e+00	3.82e-04
6002	07/09/2008	01:00	1.30	120.0	1.00	14.10	103.3	0.11	10.58	3.0	-3.27	90.00	0.024	0.00e+00	3.79e-04
6003	07/09/2008	02:00	1.30	150.0	1.00	13.70	103.3	0.11	10.58	3.0	-3.27	90.00	0.024	0.00e+00	3.77e-04
6004	07/09/2008	03:00	2.50	220.0	1.37	13.70	148.8	0.21	7.72	2.0	-17.36	90.00	0.067	0.00e+00	3.77e-04
6005	07/09/2008	04:00	1.80	240.0	1.00	12.80	124.1	0.16	9.05	2.0	-7.46	90.00	0.039	0.00e+00	3.73e-04
6006	07/09/2008	05:00	2.80	210.0	1.52	12.40	158.3	0.24	7.31	2.0	-23.29	90.00	0.080	0.00e+00	3.71e-04
6007	07/09/2008	06:00	1.10	150.0	1.00	12.60	93.9	0.10	11.46	1.0	-2.15	90.00	0.018	5.67e-04	3.72e-04
6008	07/09/2008	07:00	3.20	190.0	1.77	13.70	1048.2	0.36	6.98	1.0	49.37	-85.90	-0.112	3.07e-03	3.77e-04
6009	07/09/2008	08:00	2.90	210.0	1.72	16.10	1179.1	0.38	7.09	1.0	107.19	-44.73	-0.236	5.04e-03	3.90e-04
6010	07/09/2008	09:00	2.60	200.0	1.69	18.20	1344.1	0.39	7.15	1.0	154.89	-33.12	-0.335	6.50e-03	4.01e-04
6011	07/09/2008	10:00	2.30	210.0	1.51	19.90	1520.9	0.36	7.58	1.0	190.24	-22.63	-0.439	7.47e-03	4.10e-04
6012	07/09/2008	11:00	1.80	150.0	1.18	20.80	1695.2	0.31	8.59	3.0	212.24	-12.90	-0.572	7.81e-03	4.15e-04
6013	07/09/2008	12:00	3.20	160.0	2.07	21.10	1861.7	0.46	6.47	3.0	219.45	-39.68	-0.402	7.98e-03	4.17e-04
6014	07/09/2008	13:00	1.90	120.0	1.25	21.60	2006.2	0.32	8.36	3.0	211.30	-14.37	-0.551	7.81e-03	4.20e-04
6015	07/09/2008	14:00	1.20	130.0	1.00	22.10	2126.6	0.24	10.52	3.0	188.74	-6.51	-0.667	7.27e-03	4.22e-04
6016	07/09/2008	15:00	1.70	100.0	1.12	22.20	2220.3	0.29	8.81	3.0	153.70	-14.41	-0.446	6.33e-03	4.23e-04
6017	07/09/2008	16:00	2.80	70.0	1.69	21.80	2285.0	0.37	7.16	3.0	108.25	-42.42	-0.246	4.91e-03	4.21e-04
6018	07/09/2008	17:00	2.70	70.0	1.51	21.40	2317.3	0.32	7.57	3.0	54.94	-54.49	-0.144	2.99e-03	4.19e-04
6019	07/09/2008	18:00	1.30	60.0	1.00	19.90	103.3	0.11	10.58	3.0	-3.27	90.00	0.024	5.52e-04	4.10e-04
6020	07/09/2008	19:00	1.00	330.0	1.00	18.50	88.9	0.09	11.99	3.0	-1.70	90.00	0.016	0.00e+00	4.03e-04
6021	07/09/2008	20:00	1.00	40.0	1.00	18.30	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	4.02e-04
6022	07/09/2008	21:00	1.60	20.0	1.00	18.30	116.2	0.14	9.57	2.0	-5.53	90.00	0.033	0.00e+00	4.02e-04
6023	07/09/2008	22:00	1.00	0.0	1.00	17.90	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	4.00e-04
6024	07/09/2008	23:00	1.20	160.0	1.00	17.30	98.7	0.11	10.99	2.0	-2.67	90.00	0.021	0.00e+00	3.96e-04
6025	08/09/2008	00:00	1.00	100.0	1.00	16.40	88.9	0.09	11.99	2.0	-1.70	90.00	0.016	0.00e+00	3.92e-04
6026	08/09/2008	01:00	1.00	0.0	1.00	15.50	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.87e-04
6027	08/09/2008	02:00	1.00	210.0	1.00	14.40	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.81e-04
6028	08/09/2008	03:00	1.10	150.0	1.00	13.30	93.9	0.10	11.46	1.0	-2.15	90.00	0.018	0.00e+00	3.75e-04
6029	08/09/2008	04:00	1.00	180.0	1.00	12.90	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.73e-04
6030	08/09/2008	05:00	1.00	210.0	1.00	12.30	88.9	0.09	11.99	1.0	-1.70	90.00	0.016	0.00e+00	3.70e-04
6031	08/09/2008	06:00	1.50	190.0	1.00	12.70	112.0	0.13	9.88	2.0	-4.69	90.00	0.030	4.90e-04	3.72e-04
6032	08/09/2008	07:00	1.00	210.0	1.00	14.70	534.1	0.19	11.35	2.0	50.60	-11.09	-0.226	2.99e-03	3.83e-04
6033	08/09/2008	08:00	1.40	50.0	1.00	17.40	755.5	0.25	9.67	2.0	107.48	-12.65	-0.361	4.96e-03	3.97e-04
6034	08/09/2008	09:00	2.10	40.0	1.39	18.40	993.8	0.34	7.92	2.0	155.25	-21.76	-0.387	6.42e-03	4.02e-04
6035	08/09/2008	10:00	1.80	130.0	1.18	19.40	1222.0	0.31	8.58	2.0	191.08	-13.86	-0.518	7.39e-03	4.08e-04
6036	08/09/2008	11:00	1.00	200.0	1.00	20.70	1432.0	0.22	11.54	2.0	212.46	-4.34	-0.822	7.93e-03	4.15e-04
6037	08/09/2008	12:00	1.20	70.0	1.00	21.30	1621.2	0.24	10.54	2.0	219.46	-5.90	-0.760	8.11e-03	4.18e-04
6038	08/09/2008	13:00	1.40	140.0	1.00	23.10	1784.5	0.27	9.75	2.0	209.72	-8.07	-0.668	7.93e-03	4.28e-04
6039	08/09/2008	14:00	2.30	150.0	1.51	23.60	1918.8	0.36	7.58	1.0	185.28	-23.06	-0.434	7.43e-03	4.31e-04
6040	08/09/2008	15:00	2.20	180.0	1.45	23.90	2020.9	0.35	7.73	1.0	149.66	-24.56	-0.369	6.46e-03	4.32e-04
6041	08/09/2008	16:00	1.20	130.0	1.00	24.40	2088.0	0.22	10.45	1.0	103.50	-9.68	-0.395	4.99e-03	4.35e-04
6042	08/09/2008	17:00	1.00	0.0	1.00	23.60	2119.5	0.18	11.35	1.0	49.76	-11.22	-0.230	3.01e-03	4.31e-04
6043	08/09/2008	18:00	1.70	80.0	1.00	21.80	120.2	0.15	9.30	1.0	-6.45	90.00	0.037	4.93e-04	4.21e-04
