i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
1904	20/03/2008	07:00	6.10	340.0	3.39	1.90	1826.5	0.63	5.00	1.0	23.53	-948.92	-0.030	2.19e-03	3.16e-04
1905	20/03/2008	08:00	7.00	350.0	3.87	3.40	2119.2	0.73	4.69	1.0	88.76	-392.89	-0.097	4.31e-03	3.23e-04
1906	20/03/2008	09:00	8.10	360.0	4.47	5.10	2452.1	0.85	4.36	2.0	145.50	-371.25	-0.138	5.83e-03	3.32e-04
1907	20/03/2008	10:00	6.60	360.0	3.65	5.40	2554.3	0.72	4.84	2.0	187.05	-172.45	-0.211	6.87e-03	3.33e-04
1908	20/03/2008	11:00	6.00	360.0	3.34	6.50	2662.0	0.67	5.07	3.0	210.34	-124.54	-0.255	7.31e-03	3.39e-04
1909	20/03/2008	12:00	7.40	360.0	4.08	6.60	2762.3	0.79	4.57	5.0	194.75	-223.64	-0.199	6.54e-03	3.39e-04
1910	20/03/2008	13:00	6.50	360.0	3.59	7.40	2820.9	0.69	4.88	7.0	115.77	-251.33	-0.136	3.93e-03	3.43e-04
1911	20/03/2008	14:00	7.20	340.0	3.97	7.40	2891.0	0.76	4.63	6.0	139.91	-278.96	-0.149	4.97e-03	3.43e-04
1912	20/03/2008	15:00	5.30	340.0	2.93	7.30	2942.0	0.58	5.41	6.0	110.29	-153.95	-0.155	4.21e-03	3.43e-04
1913	20/03/2008	16:00	5.30	340.0	2.93	7.00	2967.4	0.56	5.39	7.0	52.32	-298.00	-0.075	2.26e-03	3.41e-04
1914	20/03/2008	17:00	3.30	10.0	1.84	6.20	2971.3	0.35	6.79	8.0	7.66	-483.19	-0.018	5.49e-04	3.37e-04
1915	20/03/2008	18:00	1.90	30.0	1.05	5.70	127.9	0.16	8.82	8.0	-8.52	90.00	0.042	0.00e+00	3.35e-04
1916	20/03/2008	19:00	1.70	330.0	1.00	5.40	120.2	0.15	9.30	8.0	-6.42	90.00	0.035	0.00e+00	3.33e-04
1917	20/03/2008	20:00	2.00	330.0	1.10	5.00	131.6	0.17	8.60	8.0	-9.64	90.00	0.045	0.00e+00	3.31e-04
1918	20/03/2008	21:00	1.00	0.0	1.00	4.70	88.9	0.09	11.99	8.0	-1.69	90.00	0.015	0.00e+00	3.30e-04
1919	20/03/2008	22:00	1.00	180.0	1.00	3.70	88.9	0.09	11.99	7.0	-1.69	90.00	0.015	0.00e+00	3.25e-04
1920	20/03/2008	23:00	2.10	160.0	1.16	2.60	135.2	0.18	8.40	7.0	-11.02	90.00	0.049	0.00e+00	3.19e-04
1921	21/03/2008	00:00	2.70	180.0	1.47	3.40	155.2	0.23	7.44	7.0	-15.97	90.00	0.056	0.00e+00	3.23e-04
1922	21/03/2008	01:00	2.70	170.0	1.47	3.70	155.2	0.23	7.44	7.0	-15.95	90.00	0.056	0.00e+00	3.25e-04
1923	21/03/2008	02:00	2.40	170.0	1.31	3.70	145.5	0.21	7.88	7.0	-14.24	90.00	0.056	0.00e+00	3.25e-04
1924	21/03/2008	03:00	4.20	150.0	2.34	3.00	300.9	0.40	5.96	7.0	-27.79	201.99	0.056	0.00e+00	3.21e-04
1925	21/03/2008	04:00	4.00	170.0	2.23	3.20	276.8	0.38	6.10	7.0	-26.18	179.66	0.056	0.00e+00	3.22e-04
1926	21/03/2008	05:00	4.70	170.0	2.64	3.40	407.1	0.46	5.63	8.0	-26.13	337.46	0.045	0.00e+00	3.23e-04
1927	21/03/2008	06:00	3.90	180.0	2.24	3.10	451.9	0.40	6.12	8.0	-10.33	550.01	0.021	0.00e+00	3.22e-04
1928	21/03/2008	07:00	6.00	170.0	3.37	3.10	1016.6	0.62	5.01	8.0	-7.99	2578.79	0.010	5.66e-04	3.22e-04
1929	21/03/2008	08:00	5.60	180.0	3.13	3.60	1665.7	0.58	5.20	8.0	3.28	-5167.59	-0.005	1.09e-03	3.24e-04
1930	21/03/2008	09:00	7.00	180.0	3.90	3.80	2081.5	0.72	4.66	8.0	12.84	-2573.10	-0.014	1.48e-03	3.25e-04
1931	21/03/2008	10:00	6.10	180.0	3.39	4.50	2102.2	0.63	5.00	8.0	19.71	-1127.82	-0.025	1.74e-03	3.29e-04
1932	21/03/2008	11:00	5.50	180.0	3.06	5.60	2122.4	0.57	5.27	8.0	23.33	-710.33	-0.033	1.89e-03	3.34e-04
1933	21/03/2008	12:00	6.90	190.0	3.83	6.00	2149.3	0.71	4.70	8.0	24.48	-1305.33	-0.028	1.94e-03	3.36e-04
1934	21/03/2008	13:00	6.30	180.0	3.50	6.20	2171.8	0.65	4.92	8.0	22.81	-1073.60	-0.028	1.89e-03	3.37e-04
1935	21/03/2008	14:00	6.80	180.0	3.78	6.90	2193.5	0.70	4.73	8.0	17.95	-1697.54	-0.021	1.74e-03	3.41e-04
1936	21/03/2008	15:00	7.10	210.0	3.93	9.10	2252.6	0.74	4.65	7.0	80.96	-445.70	-0.089	3.10e-03	3.52e-04
1937	21/03/2008	16:00	4.50	300.0	2.52	6.30	2257.0	0.46	5.80	8.0	2.49	-3556.41	-0.004	1.09e-03	3.38e-04
1938	21/03/2008	17:00	1.70	290.0	1.00	5.30	120.2	0.15	9.30	8.0	-6.42	90.00	0.035	5.66e-04	3.33e-04
1939	21/03/2008	18:00	4.70	210.0	2.75	5.20	508.5	0.49	5.52	8.0	-19.57	537.97	0.032	0.00e+00	3.32e-04
1940	21/03/2008	19:00	3.50	220.0	1.94	5.00	218.4	0.32	6.51	7.0	-22.00	129.35	0.056	0.00e+00	3.31e-04
1941	21/03/2008	20:00	1.40	190.0	1.00	4.60	107.7	0.12	10.21	7.0	-3.92	90.00	0.026	0.00e+00	3.29e-04
1942	21/03/2008	21:00	3.20	230.0	1.74	4.60	176.8	0.27	6.85	7.0	-19.02	96.26	0.056	0.00e+00	3.29e-04
1943	21/03/2008	22:00	3.60	260.0	2.00	4.30	229.8	0.33	6.42	7.0	-22.86	138.69	0.056	0.00e+00	3.28e-04
1944	21/03/2008	23:00	2.40	270.0	1.31	4.40	145.5	0.21	7.88	7.0	-14.21	90.00	0.056	0.00e+00	3.28e-04
1945	22/03/2008	00:00	2.20	270.0	1.21	4.20	138.7	0.19	8.21	7.0	-12.42	90.00	0.053	0.00e+00	3.27e-04
1946	22/03/2008	01:00	1.50	310.0	1.00	3.60	112.0	0.13	9.88	7.0	-4.67	90.00	0.029	0.00e+00	3.24e-04
1947	22/03/2008	02:00	2.40	240.0	1.31	2.30	145.5	0.21	7.88	7.0	-14.32	90.00	0.056	0.00e+00	3.18e-04
1948	22/03/2008	03:00	2.10	230.0	1.16	2.80	135.2	0.18	8.40	7.0	-11.02	90.00	0.049	0.00e+00	3.20e-04
1949	22/03/2008	04:00	2.30	200.0	1.26	2.50	142.1	0.20	8.04	6.0	-13.92	90.00	0.056	0.00e+00	3.19e-04
1950	22/03/2008	05:00	2.70	230.0	1.47	1.90	155.2	0.23	7.44	5.0	-20.94	90.00	0.072	0.00e+00	3.16e-04
1951	22/03/2008	06:00	3.30	210.0	1.79	2.60	173.0	0.28	6.76	6.0	-21.89	90.00	0.063	0.00e+00	3.19e-04
1952	22/03/2008	07:00	4.10	200.0	2.28	3.40	1252.2	0.43	6.11	7.0	20.60	-349.23	-0.038	1.22e-03	3.23e-04
1953	22/03/2008	08:00	4.00	180.0	2.22	3.60	1283.1	0.43	6.20	8.0	24.04	-282.64	-0.045	1.11e-03	3.24e-04
1954	22/03/2008	09:00	5.00	190.0	2.77	4.20	1524.3	0.53	5.54	8.0	38.00	-341.49	-0.058	1.49e-03	3.27e-04
1955	22/03/2008	10:00	4.30	190.0	2.39	5.20	1615.1	0.49	6.00	7.0	105.34	-96.10	-0.174	3.67e-03	3.32e-04
1956	22/03/2008	11:00	1.30	260.0	1.00	4.60	1634.2	0.18	10.66	8.0	24.51	-22.61	-0.107	1.90e-03	3.29e-04
1957	22/03/2008	12:00	3.00	190.0	1.66	5.50	1655.4	0.33	7.20	8.0	25.24	-126.34	-0.061	1.95e-03	3.34e-04
1958	22/03/2008	13:00	6.20	330.0	3.42	6.90	1914.6	0.66	5.00	7.0	118.07	-217.81	-0.144	3.98e-03	3.41e-04
1959	22/03/2008	14:00	3.10	320.0	1.79	7.20	1984.0	0.39	6.94	7.0	104.23	-49.89	-0.217	3.67e-03	3.42e-04
1960	22/03/2008	15:00	3.00	330.0	1.78	7.90	2056.3	0.39	6.97	6.0	112.61	-46.17	-0.235	4.29e-03	3.46e-04
1961	22/03/2008	16:00	3.60	350.0	2.01	6.70	2114.9	0.42	6.54	4.0	93.07	-70.61	-0.179	4.11e-03	3.40e-04
1962	22/03/2008	17:00	1.10	360.0	1.00	7.90	2127.8	0.17	11.40	7.0	21.52	-18.90	-0.105	1.22e-03	3.46e-04
1963	22/03/2008	18:00	4.20	320.0	2.46	5.80	463.1	0.44	5.84	7.0	-14.73	506.58	0.027	0.00e+00	3.35e-04
1964	22/03/2008	19:00	2.50	10.0	1.37	4.40	148.8	0.21	7.72	7.0	-14.78	90.00	0.056	0.00e+00	3.28e-04
1965	22/03/2008	20:00	1.00	250.0	1.00	2.30	88.9	0.09	11.99	7.0	-1.69	90.00	0.015	0.00e+00	3.18e-04
1966	22/03/2008	21:00	1.30	20.0	1.00	3.10	103.3	0.11	10.58	7.0	-3.25	90.00	0.023	0.00e+00	3.22e-04
1967	22/03/2008	22:00	1.00	140.0	1.00	3.20	88.9	0.09	11.99	8.0	-1.69	90.00	0.015	0.00e+00	3.22e-04
1968	22/03/2008	23:00	1.00	140.0	1.00	3.30	88.9	0.09	11.99	8.0	-1.69	90.00	0.015	0.00e+00	3.23e-04
1969	23/03/2008	00:00	2.90	240.0	1.59	2.80	169.8	0.25	7.18	8.0	-14.17	98.62	0.045	0.00e+00	3.20e-04
1970	23/03/2008	01:00	1.80	230.0	1.00	2.10	124.1	0.16	9.05	7.0	-7.42	90.00	0.038	0.00e+00	3.17e-04
1971	23/03/2008	02:00	1.00	340.0	1.00	2.00	88.9	0.09	11.99	6.0	-1.69	90.00	0.015	0.00e+00	3.17e-04
1972	23/03/2008	03:00	1.20	20.0	1.00	2.20	98.7	0.11	10.99	8.0	-2.66	90.00	0.020	0.00e+00	3.18e-04
1973	23/03/2008	04:00	1.00	0.0	1.00	2.10	88.9	0.09	11.99	8.0	-1.69	90.00	0.015	0.00e+00	3.17e-04
1974	23/03/2008	05:00	1.00	0.0	1.00	2.40	88.9	0.09	11.99	8.0	-1.69	90.00	0.015	0.00e+00	3.18e-04
1975	23/03/2008	06:00	1.30	360.0	1.00	1.60	103.3	0.11	10.58	7.0	-3.25	90.00	0.023	0.00e+00	3.15e-04
1976	23/03/2008	07:00	2.30	320.0	1.28	2.30	722.6	0.25	8.18	8.0	7.93	-174.38	-0.025	5.99e-04	3.18e-04
1977	23/03/2008	08:00	5.40	340.0	3.00	2.70	1626.0	0.56	5.32	8.0	24.40	-645.37	-0.035	1.12e-03	3.20e-04
1978	23/03/2008	09:00	4.10	350.0	2.26	2.00	1666.9	0.45	6.15	7.0	48.00	-162.24	-0.086	3.15e-03	3.17e-04
1979	23/03/2008	10:00	5.30	10.0	2.95	2.40	1692.3	0.55	5.37	8.0	21.93	-678.17	-0.032	1.76e-03	3.18e-04
1980	23/03/2008	11:00	6.20	330.0	3.44	2.20	1857.6	0.64	4.96	8.0	26.91	-872.67	-0.033	1.91e-03	3.18e-04
1981	23/03/2008	12:00	7.80	330.0	4.33	3.00	2320.8	0.80	4.42	8.0	27.84	-1645.38	-0.028	1.96e-03	3.21e-04
1982	23/03/2008	13:00	6.90	330.0	3.82	2.30	2360.7	0.72	4.71	8.0	56.08	-583.22	-0.062	1.91e-03	3.18e-04
1983	23/03/2008	14:00	8.00	330.0	4.43	2.60	2401.7	0.83	4.37	8.0	49.25	-1011.51	-0.047	1.76e-03	3.19e-04
1984	23/03/2008	15:00	7.90	340.0	4.37	2.50	2459.6	0.82	4.41	7.0	85.31	-573.16	-0.083	3.15e-03	3.19e-04
1985	23/03/2008	16:00	6.70	360.0	3.70	3.30	2516.2	0.71	4.80	4.0	96.45	-322.22	-0.109	4.16e-03	3.23e-04
1986	23/03/2008	17:00	4.80	10.0	2.66	2.90	2537.0	0.51	5.66	4.0	35.94	-321.34	-0.056	2.23e-03	3.21e-04
1987	23/03/2008	18:00	2.40	360.0	1.31	1.50	145.5	0.21	7.88	4.0	-15.54	90.00	0.060	0.00e+00	3.14e-04
1988	23/03/2008	19:00	1.10	340.0	1.00	1.00	93.9	0.10	11.46	5.0	-2.14	90.00	0.017	0.00e+00	3.12e-04
1989	23/03/2008	20:00	1.00	0.0	1.00	0.40	88.9	0.09	11.99	5.0	-1.69	90.00	0.015	0.00e+00	3.09e-04
1990	23/03/2008	21:00	1.50	140.0	1.00	-0.70	112.0	0.13	9.88	5.0	-4.67	90.00	0.028	0.00e+00	3.04e-04
1991	23/03/2008	22:00	1.80	180.0	1.00	-1.40	124.1	0.16	9.05	6.0	-7.42	90.00	0.037	0.00e+00	3.00e-04
1992	23/03/2008	23:00	2.50	160.0	1.37	-1.60	148.8	0.21	7.72	6.0	-17.27	90.00	0.064	0.00e+00	2.99e-04
1993	24/03/2008	00:00	1.50	140.0	1.00	-2.10	112.0	0.13	9.88	6.0	-4.67	90.00	0.028	0.00e+00	2.97e-04
1994	24/03/2008	01:00	1.90	140.0	1.05	-1.90	127.9	0.16	8.82	7.0	-8.52	90.00	0.041	0.00e+00	2.98e-04
1995	24/03/2008	02:00	1.00	150.0	1.00	-1.80	88.9	0.09	11.99	7.0	-1.69	90.00	0.015	0.00e+00	2.98e-04
1996	24/03/2008	03:00	1.20	150.0	1.00	-1.10	98.7	0.11	10.99	7.0	-2.66	90.00	0.020	0.00e+00	3.02e-04
1997	24/03/2008	04:00	3.10	220.0	1.72	-0.30	197.5	0.28	6.91	8.0	-15.98	121.24	0.045	0.00e+00	3.06e-04
1998	24/03/2008	05:00	1.80	220.0	1.00	-1.00	124.1	0.16	9.05	8.0	-7.42	90.00	0.038	0.00e+00	3.02e-04
1999	24/03/2008	06:00	2.90	190.0	1.58	-1.00	167.5	0.25	7.18	8.0	-14.29	96.23	0.045	0.00e+00	3.02e-04
2000	24/03/2008	07:00	2.40	170.0	1.33	-0.70	749.6	0.26	8.00	8.0	7.68	-200.82	-0.023	6.16e-04	3.04e-04
2001	24/03/2008	08:00	1.80	260.0	1.00	0.40	574.1	0.20	9.27	8.0	5.27	-131.51	-0.021	1.13e-03	3.09e-04
2002	24/03/2008	09:00	3.00	320.0	1.66	0.40	936.5	0.32	7.17	8.0	15.73	-191.26	-0.038	1.52e-03	3.09e-04
2003	24/03/2008	10:00	1.00	360.0	1.00	1.70	1019.7	0.19	11.39	7.0	65.44	-9.30	-0.273	3.72e-03	3.15e-04
2004	24/03/2008	11:00	5.90	340.0	3.26	3.50	1836.5	0.64	5.12	7.0	122.43	-185.36	-0.154	4.02e-03	3.24e-04
2005	24/03/2008	12:00	6.30	320.0	3.48	4.90	1946.9	0.67	4.96	7.0	126.16	-214.30	-0.150	4.12e-03	3.31e-04
2006	24/03/2008	13:00	6.60	320.0	3.64	4.80	2036.3	0.70	4.84	7.0	121.49	-250.73	-0.139	4.02e-03	3.30e-04
2007	24/03/2008	14:00	4.50	300.0	2.49	5.10	2105.3	0.50	5.87	7.0	107.38	-105.35	-0.171	3.72e-03	3.32e-04
2008	24/03/2008	15:00	3.90	300.0	2.16	4.40	2130.7	0.42	6.30	8.0	38.96	-170.90	-0.074	1.52e-03	3.28e-04
2009	24/03/2008	16:00	3.80	300.0	2.11	4.10	2147.6	0.41	6.37	8.0	25.08	-236.59	-0.049	1.13e-03	3.27e-04
2010	24/03/2008	17:00	3.10	280.0	1.73	4.30	2153.9	0.33	7.02	8.0	8.97	-349.85	-0.022	6.16e-04	3.28e-04
2011	24/03/2008	18:00	1.50	260.0	1.00	4.10	112.0	0.13	9.88	8.0	-4.67	90.00	0.029	0.00e+00	3.27e-04
2012	24/03/2008	19:00	3.10	230.0	1.73	3.50	200.0	0.28	6.90	8.0	-15.84	124.11	0.045	0.00e+00	3.24e-04
2013	24/03/2008	20:00	3.70	190.0	2.07	1.90	273.9	0.35	6.33	8.0	-19.89	192.42	0.045	0.00e+00	3.16e-04
2014	24/03/2008	21:00	2.00	200.0	1.10	0.60	131.6	0.17	8.60	8.0	-9.72	90.00	0.045	0.00e+00	3.10e-04
2015	24/03/2008	22:00	1.80	170.0	1.00	0.50	124.1	0.16	9.05	7.0	-7.42	90.00	0.038	0.00e+00	3.09e-04
2016	24/03/2008	23:00	2.70	190.0	1.47	1.00	155.2	0.23	7.44	7.0	-16.11	90.00	0.056	0.00e+00	3.12e-04
2017	25/03/2008	00:00	1.00	210.0	1.00	1.40	88.9	0.09	11.99	7.0	-1.69	90.00	0.015	0.00e+00	3.14e-04
2018	25/03/2008	01:00	1.80	180.0	1.00	1.50	124.1	0.16	9.05	7.0	-7.42	90.00	0.038	0.00e+00	3.14e-04
2019	25/03/2008	02:00	1.10	210.0	1.00	1.70	93.9	0.10	11.46	7.0	-2.14	90.00	0.018	0.00e+00	3.15e-04
2020	25/03/2008	03:00	1.10	260.0	1.00	2.50	93.9	0.10	11.46	8.0	-2.14	90.00	0.018	0.00e+00	3.19e-04
2021	25/03/2008	04:00	1.80	300.0	1.00	3.10	124.1	0.16	9.05	8.0	-7.42	90.00	0.038	0.00e+00	3.22e-04
2022	25/03/2008	05:00	1.80	260.0	1.00	3.00	124.1	0.16	9.05	8.0	-7.42	90.00	0.038	0.00e+00	3.21e-04
2023	25/03/2008	06:00	1.00	0.0	1.00	2.70	88.9	0.09	11.99	7.0	-1.69	90.00	0.015	0.00e+00	3.20e-04
2024	25/03/2008	07:00	1.00	0.0	1.00	3.30	472.8	0.16	11.63	7.0	23.61	-16.40	-0.115	1.33e-03	3.23e-04
2025	25/03/2008	08:00	1.00	90.0	1.00	3.70	608.3	0.19	11.37	7.0	57.65	-10.13	-0.246	2.41e-03	3.25e-04
2026	25/03/2008	09:00	2.70	80.0	1.58	3.50	1007.1	0.35	7.40	7.0	86.90	-43.07	-0.199	3.20e-03	3.24e-04
2027	25/03/2008	10:00	1.00	0.0	1.00	4.10	1134.4	0.20	11.45	7.0	108.96	-6.65	-0.433	3.74e-03	3.27e-04
2028	25/03/2008	11:00	2.60	120.0	1.64	4.00	1266.7	0.37	7.26	7.0	123.05	-36.43	-0.266	4.04e-03	3.26e-04
2029	25/03/2008	12:00	1.60	140.0	1.07	4.40	1338.7	0.26	9.02	7.0	74.09	-21.07	-0.228	4.14e-03	3.28e-04
2030	25/03/2008	13:00	1.20	170.0	1.00	5.40	1448.6	0.23	10.47	7.0	122.03	-8.64	-0.430	4.04e-03	3.33e-04
2031	25/03/2008	14:00	1.40	160.0	1.00	6.00	1539.7	0.25	9.67	7.0	107.82	-12.58	-0.350	3.74e-03	3.36e-04
2032	25/03/2008	15:00	1.30	70.0	1.00	6.50	1608.5	0.23	10.01	7.0	85.71	-12.76	-0.299	3.20e-03	3.39e-04
2033	25/03/2008	16:00	2.90	70.0	1.61	6.10	1654.7	0.34	7.32	7.0	57.32	-61.42	-0.135	2.41e-03	3.37e-04
2034	25/03/2008	17:00	1.00	100.0	1.00	5.70	1673.0	0.16	11.62	7.0	24.00	-16.32	-0.118	1.33e-03	3.35e-04
2035	25/03/2008	18:00	2.10	110.0	1.16	5.10	135.2	0.18	8.40	7.0	-11.02	90.00	0.049	0.00e+00	3.32e-04
2036	25/03/2008	19:00	1.50	140.0	1.00	4.70	112.0	0.13	9.88	7.0	-4.67	90.00	0.029	0.00e+00	3.30e-04
2037	25/03/2008	20:00	2.30	140.0	1.26	4.40	142.1	0.20	8.04	7.0	-13.64	90.00	0.056	0.00e+00	3.28e-04
2038	25/03/2008	21:00	1.80	150.0	1.00	4.30	124.1	0.16	9.05	7.0	-7.42	90.00	0.038	0.00e+00	3.28e-04
2039	25/03/2008	22:00	1.30	160.0	1.00	4.10	103.3	0.11	10.58	7.0	-3.25	90.00	0.023	0.00e+00	3.27e-04
2040	25/03/2008	23:00	1.20	180.0	1.00	4.00	98.7	0.11	10.99	7.0	-2.66	90.00	0.020	0.00e+00	3.26e-04
2041	26/03/2008	00:00	1.70	160.0	1.00	3.70	120.2	0.15	9.30	7.0	-6.42	90.00	0.035	0.00e+00	3.25e-04
2042	26/03/2008	01:00	1.00	150.0	1.00	3.50	88.9	0.09	11.99	7.0	-1.69	90.00	0.015	0.00e+00	3.24e-04
2043	26/03/2008	02:00	1.50	130.0	1.00	3.30	112.0	0.13	9.88	7.0	-4.67	90.00	0.029	0.00e+00	3.23e-04
2044	26/03/2008	03:00	1.10	140.0	1.00	3.10	93.9	0.10	11.46	7.0	-2.14	90.00	0.018	0.00e+00	3.22e-04
2045	26/03/2008	04:00	1.90	160.0	1.05	2.90	127.9	0.16	8.82	7.0	-8.52	90.00	0.041	0.00e+00	3.21e-04
2046	26/03/2008	05:00	1.30	150.0	1.00	2.70	103.3	0.11	10.58	7.0	-3.25	90.00	0.023	0.00e+00	3.20e-04
2047	26/03/2008	06:00	1.70	140.0	1.00	2.50	120.2	0.15	9.30	7.0	-6.42	90.00	0.035	0.00e+00	3.19e-04
2048	26/03/2008	07:00	1.20	220.0	1.00	3.70	582.3	0.20	10.42	4.0	41.32	-17.50	-0.164	2.41e-03	3.25e-04
2049	26/03/2008	08:00	1.70	200.0	1.08	6.60	740.3	0.26	8.96	7.0	58.23	-25.53	-0.184	2.43e-03	3.39e-04
2050	26/03/2008	09:00	2.80	210.0	1.62	6.80	1025.2	0.36	7.31	7.0	86.56	-45.62	-0.197	3.23e-03	3.40e-04
2051	26/03/2008	10:00	2.70	180.0	1.65	8.20	1155.6	0.37	7.25	7.0	107.51	-40.29	-0.239	3.76e-03	3.47e-04
2052	26/03/2008	11:00	4.30	200.0	2.40	10.20	1419.8	0.49	5.99	7.0	119.68	-87.62	-0.199	4.06e-03	3.57e-04
2053	26/03/2008	12:00	5.40	190.0	2.98	11.30	1704.3	0.59	5.36	7.0	123.46	-146.92	-0.172	4.16e-03	3.63e-04
2054	26/03/2008	13:00	3.90	190.0	2.19	10.90	1795.8	0.46	6.27	7.0	119.24	-71.24	-0.214	4.06e-03	3.61e-04
2055	26/03/2008	14:00	4.40	180.0	2.43	11.60	1836.3	0.47	5.93	8.0	50.32	-187.23	-0.087	1.79e-03	3.64e-04
2056	26/03/2008	15:00	4.50	200.0	2.49	12.80	1899.8	0.50	5.87	7.0	84.59	-127.29	-0.141	3.23e-03	3.71e-04
2057	26/03/2008	16:00	3.60	170.0	1.99	12.20	1941.0	0.40	6.57	7.0	57.80	-100.21	-0.118	2.43e-03	3.68e-04
2058	26/03/2008	17:00	6.20	190.0	3.44	11.10	1975.0	0.65	4.97	6.0	35.04	-675.79	-0.045	1.86e-03	3.62e-04
2059	26/03/2008	18:00	5.00	190.0	2.93	9.40	548.1	0.53	5.36	6.0	-21.64	589.74	0.034	0.00e+00	3.53e-04
2060	26/03/2008	19:00	5.00	190.0	2.79	7.80	372.8	0.48	5.47	6.0	-38.48	258.34	0.065	0.00e+00	3.45e-04
2061	26/03/2008	20:00	5.50	170.0	3.07	7.70	435.0	0.54	5.22	6.0	-42.92	321.00	0.065	0.00e+00	3.45e-04
2062	26/03/2008	21:00	4.20	210.0	2.34	7.80	304.0	0.40	5.96	7.0	-27.37	206.33	0.056	0.00e+00	3.45e-04
2063	26/03/2008	22:00	3.40	220.0	1.89	8.10	207.9	0.31	6.60	7.0	-20.95	121.28	0.056	0.00e+00	3.47e-04
2064	26/03/2008	23:00	4.70	260.0	2.62	8.30	336.7	0.45	5.64	6.0	-35.74	224.07	0.065	0.00e+00	3.48e-04
2065	27/03/2008	00:00	4.30	260.0	2.40	7.70	316.3	0.41	5.89	7.0	-28.15	218.11	0.056	0.00e+00	3.45e-04
2066	27/03/2008	01:00	3.40	260.0	1.90	7.70	239.3	0.32	6.60	8.0	-17.61	160.51	0.045	0.00e+00	3.45e-04
2067	27/03/2008	02:00	1.70	270.0	1.00	7.10	120.2	0.15	9.30	7.0	-6.42	90.00	0.035	0.00e+00	3.42e-04
2068	27/03/2008	03:00	1.40	290.0	1.00	6.90	107.7	0.12	10.21	6.0	-3.92	90.00	0.026	0.00e+00	3.41e-04
2069	27/03/2008	04:00	3.20	280.0	1.74	7.40	178.6	0.28	6.84	7.0	-18.90	98.01	0.056	0.00e+00	3.43e-04
2070	27/03/2008	05:00	3.50	260.0	1.94	7.10	219.5	0.32	6.51	7.0	-21.86	130.66	0.056	0.00e+00	3.42e-04
2071	27/03/2008	06:00	2.60	260.0	1.46	6.50	182.4	0.24	7.52	7.0	-9.42	125.50	0.032	3.84e-05	3.39e-04
2072	27/03/2008	07:00	3.80	270.0	2.10	6.20	1195.9	0.41	6.39	5.0	41.10	-152.47	-0.080	2.26e-03	3.37e-04
2073	27/03/2008	08:00	5.00	290.0	2.76	7.50	1581.4	0.55	5.57	2.0	102.70	-141.09	-0.152	4.67e-03	3.44e-04
2074	27/03/2008	09:00	4.30	300.0	2.43	8.20	1707.6	0.51	5.95	3.0	155.20	-74.03	-0.249	6.04e-03	3.47e-04
2075	27/03/2008	10:00	3.60	290.0	2.20	8.80	1846.3	0.48	6.26	4.0	187.86	-50.93	-0.321	6.71e-03	3.50e-04
2076	27/03/2008	11:00	2.00	300.0	1.31	10.80	1975.7	0.33	8.14	5.0	192.41	-16.90	-0.474	6.61e-03	3.60e-04
2077	27/03/2008	12:00	1.90	30.0	1.25	10.20	2101.4	0.32	8.36	5.0	200.52	-14.85	-0.508	6.76e-03	3.57e-04
2078	27/03/2008	13:00	1.00	340.0	1.00	10.90	2224.2	0.22	11.54	4.0	208.52	-4.38	-0.785	7.24e-03	3.61e-04
2079	27/03/2008	14:00	1.00	30.0	1.00	10.20	2328.0	0.21	11.52	4.0	186.06	-4.71	-0.709	6.71e-03	3.57e-04
2080	27/03/2008	15:00	2.70	360.0	1.74	10.70	2409.1	0.39	7.06	4.0	148.23	-35.87	-0.310	5.77e-03	3.60e-04
2081	27/03/2008	16:00	2.90	30.0	1.70	10.50	2462.3	0.37	7.13	4.0	99.83	-45.71	-0.220	4.37e-03	3.59e-04
2082	27/03/2008	17:00	3.80	10.0	2.10	10.00	2486.2	0.42	6.39	4.0	43.23	-145.96	-0.085	2.47e-03	3.56e-04
2083	27/03/2008	18:00	2.50	50.0	1.37	8.70	148.8	0.21	7.72	4.0	-17.27	90.00	0.066	6.80e-05	3.50e-04
2084	27/03/2008	19:00	1.90	50.0	1.05	8.30	127.9	0.16	8.82	4.0	-8.52	90.00	0.042	0.00e+00	3.48e-04
2085	27/03/2008	20:00	1.90	350.0	1.05	8.00	127.9	0.16	8.82	4.0	-8.52	90.00	0.042	0.00e+00	3.46e-04
2086	27/03/2008	21:00	1.70	350.0	1.00	6.40	120.2	0.15	9.30	4.0	-6.42	90.00	0.035	0.00e+00	3.38e-04
2087	27/03/2008	22:00	2.60	330.0	1.42	6.40	152.0	0.22	7.58	5.0	-19.12	90.00	0.070	0.00e+00	3.38e-04
2088	27/03/2008	23:00	1.00	0.0	1.00	5.40	88.9	0.09	11.99	5.0	-1.69	90.00	0.015	0.00e+00	3.33e-04
2089	28/03/2008	00:00	1.00	330.0	1.00	4.50	88.9	0.09	11.99	5.0	-1.69	90.00	0.015	0.00e+00	3.29e-04
2090	28/03/2008	01:00	1.50	360.0	1.00	3.80	112.0	0.13	9.88	5.0	-4.67	90.00	0.029	0.00e+00	3.25e-04
2091	28/03/2008	02:00	1.00	0.0	1.00	2.90	88.9	0.09	11.99	5.0	-1.69	90.00	0.015	0.00e+00	3.21e-04
