i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
192	08/01/2008	23:00	4.90	200.0	2.74	6.60	391.4	0.48	5.52	7.0	-33.20	293.94	0.056	0.00e+00	3.43e-04
193	09/01/2008	00:00	3.70	200.0	2.06	9.40	244.4	0.34	6.34	7.0	-23.55	152.31	0.056	0.00e+00	3.57e-04
194	09/01/2008	01:00	9.10	180.0	5.11	9.70	995.0	0.93	4.06	7.0	-63.67	1117.12	0.056	0.00e+00	3.58e-04
195	09/01/2008	02:00	8.80	190.0	4.90	9.60	1020.7	0.89	4.15	8.0	-49.59	1273.61	0.045	0.00e+00	3.58e-04
196	09/01/2008	03:00	7.80	190.0	4.37	9.50	866.6	0.79	4.39	8.0	-44.07	1004.52	0.045	0.00e+00	3.57e-04
197	09/01/2008	04:00	9.90	180.0	5.51	9.20	1201.9	1.00	3.91	8.0	-55.97	1614.97	0.045	0.00e+00	3.56e-04
198	09/01/2008	05:00	7.10	200.0	4.01	9.30	765.4	0.72	4.58	8.0	-40.33	839.48	0.045	0.00e+00	3.56e-04
199	09/01/2008	06:00	7.90	190.0	4.42	8.90	880.7	0.80	4.36	8.0	-44.71	1027.21	0.045	0.00e+00	3.54e-04
200	09/01/2008	07:00	6.20	200.0	3.50	8.60	627.8	0.63	4.90	8.0	-35.09	630.71	0.045	0.00e+00	3.53e-04
201	09/01/2008	08:00	5.40	190.0	3.04	8.30	680.1	0.55	5.26	8.0	-15.43	965.10	0.023	1.11e-04	3.51e-04
202	09/01/2008	09:00	4.90	190.0	2.76	7.90	744.0	0.50	5.53	8.0	-7.55	1491.27	0.012	5.91e-04	3.49e-04
203	09/01/2008	10:00	6.30	180.0	3.45	8.70	1833.6	0.64	4.95	8.0	-1.61	14204.51	0.002	9.19e-04	3.53e-04
204	09/01/2008	11:00	6.10	190.0	3.40	8.90	1811.5	0.63	4.99	8.0	2.08	-10564.84	-0.003	1.11e-03	3.54e-04
205	09/01/2008	12:00	6.60	180.0	3.68	9.00	1959.1	0.68	4.79	8.0	3.32	-8384.50	-0.004	1.17e-03	3.55e-04
206	09/01/2008	13:00	5.70	190.0	3.17	9.20	1980.3	0.59	5.17	7.0	20.23	-912.60	-0.028	2.32e-03	3.56e-04
207	09/01/2008	14:00	6.20	190.0	3.44	10.00	2017.5	0.65	4.97	7.0	42.08	-572.25	-0.053	1.93e-03	3.60e-04
208	09/01/2008	15:00	6.60	190.0	3.67	9.70	2043.6	0.68	4.81	7.0	22.43	-1261.71	-0.027	1.24e-03	3.58e-04
209	09/01/2008	16:00	6.50	180.0	3.64	9.20	1305.3	0.67	4.82	6.0	-5.09	5202.85	0.006	3.20e-04	3.56e-04
210	09/01/2008	17:00	3.50	190.0	1.91	8.60	192.4	0.30	6.55	6.0	-24.39	102.63	0.065	0.00e+00	3.53e-04
211	09/01/2008	18:00	1.50	140.0	1.00	7.00	112.0	0.13	9.88	6.0	-4.71	90.00	0.029	0.00e+00	3.45e-04
212	09/01/2008	19:00	2.10	170.0	1.16	7.10	135.2	0.18	8.40	6.0	-11.13	90.00	0.049	0.00e+00	3.45e-04
213	09/01/2008	20:00	1.00	0.0	1.00	5.80	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.39e-04
214	09/01/2008	21:00	1.00	140.0	1.00	3.80	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.29e-04
215	09/01/2008	22:00	1.00	0.0	1.00	3.20	88.9	0.09	11.99	8.0	-1.71	90.00	0.015	0.00e+00	3.26e-04
216	09/01/2008	23:00	1.00	0.0	1.00	3.40	88.9	0.09	11.99	8.0	-1.71	90.00	0.015	0.00e+00	3.27e-04
217	10/01/2008	00:00	1.70	110.0	1.00	4.50	120.2	0.15	9.30	8.0	-6.48	90.00	0.035	0.00e+00	3.32e-04
218	10/01/2008	01:00	1.40	130.0	1.00	5.10	107.7	0.12	10.21	8.0	-3.96	90.00	0.026	0.00e+00	3.35e-04
219	10/01/2008	02:00	1.50	170.0	1.00	6.10	112.0	0.13	9.88	8.0	-4.71	90.00	0.029	0.00e+00	3.40e-04
220	10/01/2008	03:00	2.70	190.0	1.47	6.30	155.2	0.23	7.44	8.0	-12.93	90.00	0.045	0.00e+00	3.41e-04
221	10/01/2008	04:00	1.90	200.0	1.05	6.00	127.9	0.16	8.82	8.0	-8.61	90.00	0.042	0.00e+00	3.40e-04
222	10/01/2008	05:00	2.70	200.0	1.47	6.50	155.2	0.23	7.44	8.0	-12.92	90.00	0.045	0.00e+00	3.42e-04
223	10/01/2008	06:00	4.40	190.0	2.47	6.70	368.7	0.43	5.81	8.0	-24.23	294.79	0.045	0.00e+00	3.43e-04
224	10/01/2008	07:00	3.80	190.0	2.13	6.90	289.7	0.36	6.25	8.0	-20.42	209.77	0.045	0.00e+00	3.44e-04
225	10/01/2008	08:00	3.40	180.0	1.92	7.00	493.0	0.35	6.63	7.0	-4.08	909.46	0.009	2.48e-04	3.45e-04
226	10/01/2008	09:00	2.80	170.0	1.55	7.40	894.6	0.31	7.45	7.0	22.26	-119.01	-0.058	1.25e-03	3.47e-04
227	10/01/2008	10:00	2.10	250.0	1.24	7.70	975.5	0.28	8.37	6.0	57.85	-34.20	-0.165	2.66e-03	3.48e-04
228	10/01/2008	11:00	2.10	200.0	1.35	9.60	1093.6	0.31	8.01	2.0	93.93	-29.39	-0.242	4.43e-03	3.58e-04
229	10/01/2008	12:00	3.60	210.0	2.02	12.00	1225.2	0.42	6.53	2.0	100.82	-67.50	-0.194	4.68e-03	3.70e-04
230	10/01/2008	13:00	7.00	190.0	3.87	13.90	2121.1	0.73	4.69	3.0	93.33	-378.37	-0.104	4.34e-03	3.80e-04
231	10/01/2008	14:00	8.80	190.0	4.87	13.40	2622.7	0.91	4.17	5.0	66.32	-1006.62	-0.060	3.14e-03	3.78e-04
232	10/01/2008	15:00	6.60	200.0	3.67	12.30	2645.1	0.68	4.81	6.0	31.28	-911.74	-0.037	1.72e-03	3.72e-04
233	10/01/2008	16:00	8.80	190.0	4.91	11.40	2611.2	0.90	4.15	7.0	-1.92	34340.05	0.002	2.48e-04	3.67e-04
234	10/01/2008	17:00	8.40	190.0	4.74	10.90	894.7	0.86	4.22	7.0	-58.66	960.33	0.056	0.00e+00	3.64e-04
235	10/01/2008	18:00	8.20	190.0	4.58	10.90	926.9	0.83	4.29	8.0	-45.98	1109.66	0.045	0.00e+00	3.64e-04
236	10/01/2008	19:00	7.30	180.0	4.11	10.60	795.1	0.74	4.53	8.0	-41.21	888.65	0.045	0.00e+00	3.63e-04
237	10/01/2008	20:00	6.50	170.0	3.67	10.30	675.2	0.66	4.78	8.0	-36.68	701.97	0.045	0.00e+00	3.61e-04
238	10/01/2008	21:00	5.30	200.0	2.99	10.30	496.9	0.53	5.30	8.0	-29.46	452.73	0.045	0.00e+00	3.61e-04
239	10/01/2008	22:00	6.90	200.0	3.90	10.40	737.2	0.70	4.64	8.0	-39.06	796.64	0.045	0.00e+00	3.62e-04
240	10/01/2008	23:00	5.70	190.0	3.20	10.40	500.6	0.57	5.12	7.0	-38.83	418.63	0.056	0.00e+00	3.62e-04
241	11/01/2008	00:00	7.60	190.0	4.28	10.50	772.5	0.77	4.43	7.0	-52.88	777.22	0.056	0.00e+00	3.62e-04
242	11/01/2008	01:00	7.30	190.0	4.10	10.50	677.6	0.74	4.53	6.0	-58.57	603.81	0.065	0.00e+00	3.62e-04
243	11/01/2008	02:00	6.80	180.0	3.81	10.80	608.9	0.68	4.69	6.0	-54.22	518.94	0.065	0.00e+00	3.64e-04
244	11/01/2008	03:00	5.00	180.0	2.81	10.80	454.6	0.50	5.46	8.0	-27.59	399.18	0.045	0.00e+00	3.64e-04
245	11/01/2008	04:00	3.60	180.0	2.01	11.00	266.4	0.34	6.42	8.0	-18.89	187.54	0.045	0.00e+00	3.65e-04
246	11/01/2008	05:00	3.70	180.0	2.06	11.30	245.5	0.34	6.34	7.0	-23.41	153.65	0.056	0.00e+00	3.67e-04
247	11/01/2008	06:00	3.20	160.0	1.73	10.50	170.2	0.27	6.86	6.0	-21.57	90.00	0.065	0.00e+00	3.62e-04
248	11/01/2008	07:00	4.00	170.0	2.22	10.90	255.9	0.37	6.10	6.0	-29.44	153.14	0.065	0.00e+00	3.64e-04
249	11/01/2008	08:00	8.00	200.0	4.47	12.40	2373.2	0.82	4.35	7.0	-1.03	48209.97	0.001	2.64e-04	3.72e-04
250	11/01/2008	09:00	6.30	190.0	3.50	12.30	1884.3	0.65	4.92	7.0	23.92	-1034.97	-0.030	1.27e-03	3.72e-04
251	11/01/2008	10:00	5.60	190.0	3.10	13.00	1922.0	0.59	5.24	7.0	43.19	-418.96	-0.060	1.95e-03	3.75e-04
252	11/01/2008	11:00	12.90	190.0	7.14	15.10	3811.5	1.32	3.44	6.0	74.22	-2760.73	-0.046	3.22e-03	3.87e-04
253	11/01/2008	12:00	12.80	190.0	7.08	15.00	3867.1	1.31	3.46	5.0	92.40	-2170.57	-0.058	4.02e-03	3.86e-04
254	11/01/2008	13:00	15.10	180.0	8.35	14.20	4000.0	1.54	3.18	6.0	74.34	-4390.75	-0.040	3.22e-03	3.82e-04
255	11/01/2008	14:00	15.10	190.0	8.36	14.30	4000.0	1.54	3.18	7.0	43.37	-7517.13	-0.023	1.95e-03	3.82e-04
256	11/01/2008	15:00	15.20	180.0	8.42	13.90	4000.0	1.55	3.17	7.0	24.42	-13609.98	-0.013	1.27e-03	3.80e-04
257	11/01/2008	16:00	11.80	180.0	6.55	13.60	3484.2	1.21	3.59	7.0	-0.38	416674.29	0.000	2.64e-04	3.79e-04
258	11/01/2008	17:00	9.30	190.0	5.21	13.60	1028.1	0.95	4.02	7.0	-64.06	1178.31	0.056	0.00e+00	3.79e-04
259	11/01/2008	18:00	11.70	190.0	6.51	12.90	1404.2	1.19	3.60	7.0	-80.57	1850.70	0.056	0.00e+00	3.75e-04
260	11/01/2008	19:00	13.50	190.0	7.50	13.10	1710.2	1.37	3.36	7.0	-92.99	2470.32	0.056	0.00e+00	3.76e-04
261	11/01/2008	20:00	13.70	200.0	7.61	12.80	1744.2	1.39	3.33	7.0	-94.47	2541.67	0.056	0.00e+00	3.74e-04
262	11/01/2008	21:00	11.80	200.0	6.56	13.20	1421.4	1.20	3.59	7.0	-81.18	1884.76	0.056	0.00e+00	3.76e-04
263	11/01/2008	22:00	7.00	290.0	3.94	5.70	678.4	0.71	4.62	7.0	-49.26	640.79	0.056	0.00e+00	3.38e-04
264	11/01/2008	23:00	1.00	120.0	1.00	4.90	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.34e-04
265	12/01/2008	00:00	4.50	100.0	2.51	4.50	339.1	0.43	5.76	7.0	-30.30	239.37	0.056	0.00e+00	3.32e-04
266	12/01/2008	01:00	3.60	120.0	1.97	3.20	202.5	0.32	6.44	6.0	-25.92	109.37	0.065	0.00e+00	3.26e-04
267	12/01/2008	02:00	3.70	140.0	2.05	3.30	216.9	0.33	6.34	6.0	-27.18	120.35	0.065	0.00e+00	3.26e-04
268	12/01/2008	03:00	3.30	140.0	1.79	3.50	173.0	0.28	6.76	6.0	-22.79	90.00	0.065	0.00e+00	3.27e-04
269	12/01/2008	04:00	2.60	180.0	1.42	3.80	152.0	0.22	7.58	7.0	-15.53	90.00	0.056	0.00e+00	3.29e-04
270	12/01/2008	05:00	2.90	190.0	1.59	3.60	170.3	0.25	7.18	8.0	-14.29	99.13	0.045	0.00e+00	3.28e-04
271	12/01/2008	06:00	2.00	180.0	1.10	3.50	131.6	0.17	8.60	8.0	-9.79	90.00	0.045	0.00e+00	3.27e-04
272	12/01/2008	07:00	1.00	160.0	1.00	3.50	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.27e-04
273	12/01/2008	08:00	1.00	190.0	1.00	3.70	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	2.80e-04	3.28e-04
274	12/01/2008	09:00	1.30	120.0	1.00	3.80	520.2	0.18	10.77	7.0	22.41	-23.24	-0.099	1.28e-03	3.29e-04
275	12/01/2008	10:00	1.00	0.0	1.00	4.40	648.3	0.19	11.37	6.0	59.50	-9.98	-0.251	2.70e-03	3.32e-04
276	12/01/2008	11:00	1.00	20.0	1.00	5.30	749.1	0.19	11.37	7.0	56.06	-10.39	-0.239	2.37e-03	3.36e-04
277	12/01/2008	12:00	2.40	20.0	1.32	6.40	797.0	0.28	8.08	7.0	26.38	-71.01	-0.076	2.50e-03	3.42e-04
278	12/01/2008	13:00	2.00	360.0	1.10	6.50	835.6	0.24	8.86	7.0	23.42	-51.13	-0.079	2.37e-03	3.42e-04
279	12/01/2008	14:00	3.70	330.0	2.05	7.20	1204.6	0.42	6.48	5.0	68.62	-94.27	-0.132	3.19e-03	3.46e-04
280	12/01/2008	15:00	5.40	330.0	2.99	7.70	1636.4	0.57	5.33	4.0	37.50	-432.44	-0.053	2.27e-03	3.48e-04
281	12/01/2008	16:00	5.00	350.0	2.82	6.90	647.4	0.51	5.47	3.0	-12.25	964.90	0.019	5.20e-04	3.44e-04
282	12/01/2008	17:00	4.30	340.0	2.37	5.70	243.2	0.39	5.89	3.0	-40.71	128.04	0.084	0.00e+00	3.38e-04
283	12/01/2008	18:00	4.60	330.0	2.54	5.20	275.1	0.42	5.70	3.0	-44.45	151.84	0.084	0.00e+00	3.36e-04
284	12/01/2008	19:00	3.30	330.0	1.79	4.90	173.0	0.28	6.76	3.0	-29.33	90.00	0.084	0.00e+00	3.34e-04
285	12/01/2008	20:00	2.40	10.0	1.31	3.10	145.5	0.21	7.88	3.0	-15.70	90.00	0.060	0.00e+00	3.25e-04
286	12/01/2008	21:00	1.00	0.0	1.00	2.20	88.9	0.09	11.99	8.0	-1.71	90.00	0.015	0.00e+00	3.21e-04
287	12/01/2008	22:00	1.00	360.0	1.00	1.00	88.9	0.09	11.99	8.0	-1.71	90.00	0.015	0.00e+00	3.15e-04
288	12/01/2008	23:00	1.00	0.0	1.00	0.60	88.9	0.09	11.99	8.0	-1.71	90.00	0.015	0.00e+00	3.13e-04
289	13/01/2008	00:00	1.30	350.0	1.00	0.10	103.3	0.11	10.58	6.0	-3.28	90.00	0.023	0.00e+00	3.11e-04
290	13/01/2008	01:00	1.00	350.0	1.00	-0.30	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.09e-04
291	13/01/2008	02:00	1.90	330.0	1.05	0.30	127.9	0.16	8.82	0.0	-8.61	90.00	0.041	0.00e+00	3.11e-04
292	13/01/2008	03:00	1.00	0.0	1.00	0.30	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.11e-04
293	13/01/2008	04:00	1.00	150.0	1.00	-1.10	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.05e-04
294	13/01/2008	05:00	1.00	260.0	1.00	-1.00	88.9	0.09	11.99	0.0	-1.71	90.00	0.015	0.00e+00	3.05e-04
295	13/01/2008	06:00	1.70	260.0	1.00	-1.30	120.2	0.15	9.30	0.0	-6.48	90.00	0.034	0.00e+00	3.04e-04
296	13/01/2008	07:00	1.00	160.0	1.00	-1.70	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	0.00e+00	3.02e-04
297	13/01/2008	08:00	1.00	160.0	1.00	-1.70	88.9	0.09	11.99	1.0	-1.71	90.00	0.015	5.66e-04	3.02e-04
298	13/01/2008	09:00	1.20	140.0	1.00	1.60	532.0	0.18	10.79	0.0	28.10	-19.83	-0.120	2.48e-03	3.18e-04
299	13/01/2008	10:00	1.00	280.0	1.00	3.90	673.2	0.19	11.39	0.0	68.01	-9.13	-0.282	3.79e-03	3.29e-04
300	13/01/2008	11:00	1.00	250.0	1.00	5.90	831.9	0.20	11.44	1.0	95.48	-7.30	-0.384	4.54e-03	3.39e-04
301	13/01/2008	12:00	2.10	190.0	1.37	6.60	979.6	0.32	7.95	1.0	103.45	-28.25	-0.259	4.79e-03	3.43e-04
302	13/01/2008	13:00	2.50	170.0	1.53	7.50	1101.9	0.34	7.51	2.0	97.45	-37.37	-0.227	4.51e-03	3.47e-04
303	13/01/2008	14:00	3.40	160.0	1.89	7.60	1185.9	0.39	6.76	1.0	70.60	-75.90	-0.145	3.78e-03	3.48e-04
304	13/01/2008	15:00	3.30	150.0	1.82	7.80	1229.9	0.37	6.87	3.0	37.58	-115.86	-0.083	2.41e-03	3.49e-04
305	13/01/2008	16:00	2.00	140.0	1.10	6.10	131.6	0.17	8.60	4.0	-8.92	90.00	0.041	5.27e-04	3.40e-04
306	13/01/2008	17:00	4.40	130.0	2.43	5.40	264.1	0.40	5.83	4.0	-39.89	147.00	0.079	0.00e+00	3.37e-04
307	13/01/2008	18:00	3.10	150.0	1.68	6.10	167.3	0.26	6.96	4.0	-25.87	90.00	0.079	0.00e+00	3.40e-04
308	13/01/2008	19:00	6.10	170.0	3.40	7.10	461.4	0.60	4.96	4.0	-58.47	321.60	0.079	0.00e+00	3.45e-04
309	13/01/2008	20:00	5.60	160.0	3.11	7.90	402.2	0.54	5.18	4.0	-52.90	265.54	0.079	0.00e+00	3.49e-04
310	13/01/2008	21:00	6.60	180.0	3.71	8.30	623.9	0.66	4.76	7.0	-45.85	570.80	0.056	0.00e+00	3.51e-04
311	13/01/2008	22:00	8.30	180.0	4.68	8.60	876.1	0.85	4.24	7.0	-58.38	928.44	0.056	0.00e+00	3.53e-04
312	13/01/2008	23:00	5.80	170.0	3.26	8.40	512.4	0.58	5.07	7.0	-39.84	431.45	0.056	0.00e+00	3.52e-04
313	14/01/2008	00:00	7.40	190.0	4.17	8.50	740.3	0.75	4.49	7.0	-51.76	729.00	0.056	0.00e+00	3.52e-04
314	14/01/2008	01:00	7.20	180.0	4.06	8.80	711.2	0.73	4.55	7.0	-50.23	688.67	0.056	0.00e+00	3.54e-04
315	14/01/2008	02:00	9.60	190.0	5.37	8.80	1066.2	0.98	3.96	7.0	-67.20	1232.74	0.056	0.00e+00	3.54e-04
316	14/01/2008	03:00	8.80	200.0	4.96	9.10	951.5	0.90	4.12	7.0	-61.82	1046.46	0.056	0.00e+00	3.55e-04
317	14/01/2008	04:00	10.50	210.0	5.84	9.10	1201.8	1.06	3.80	7.0	-73.19	1466.79	0.056	0.00e+00	3.55e-04
318	14/01/2008	05:00	9.40	190.0	5.27	9.10	1037.5	0.96	4.00	7.0	-65.80	1185.67	0.056	0.00e+00	3.55e-04
319	14/01/2008	06:00	6.90	200.0	3.88	8.80	667.5	0.70	4.65	7.0	-48.00	629.02	0.056	0.00e+00	3.54e-04
320	14/01/2008	07:00	5.70	200.0	3.20	8.90	499.2	0.57	5.12	7.0	-39.02	416.12	0.056	0.00e+00	3.54e-04
321	14/01/2008	08:00	5.60	190.0	3.06	8.80	1625.1	0.56	5.25	7.0	-1.62	10442.47	0.002	3.14e-04	3.54e-04
322	14/01/2008	09:00	6.20	190.0	3.45	9.00	1855.7	0.64	4.96	7.0	24.34	-971.44	-0.031	1.31e-03	3.55e-04
323	14/01/2008	10:00	5.10	190.0	2.82	8.90	1892.2	0.54	5.49	7.0	44.19	-316.36	-0.066	2.00e-03	3.54e-04
324	14/01/2008	11:00	4.70	170.0	2.61	8.80	1914.7	0.49	5.71	8.0	26.20	-411.33	-0.043	1.14e-03	3.54e-04
325	14/01/2008	12:00	3.50	140.0	1.94	8.60	1935.2	0.38	6.65	8.0	28.20	-172.58	-0.060	1.21e-03	3.53e-04
326	14/01/2008	13:00	5.50	190.0	3.04	8.80	1979.4	0.58	5.29	7.0	56.69	-309.13	-0.079	2.40e-03	3.54e-04
327	14/01/2008	14:00	3.60	170.0	1.99	8.80	2009.4	0.40	6.57	7.0	44.19	-125.89	-0.090	2.00e-03	3.54e-04
328	14/01/2008	15:00	5.40	200.0	3.02	8.20	2017.2	0.56	5.30	7.0	1.77	-8629.37	-0.003	1.31e-03	3.51e-04
329	14/01/2008	16:00	3.50	160.0	2.04	8.00	315.8	0.35	6.39	7.0	-14.88	267.36	0.034	3.14e-04	3.50e-04
330	14/01/2008	17:00	4.20	170.0	2.34	8.20	304.3	0.40	5.96	7.0	-27.60	206.69	0.056	0.00e+00	3.51e-04
331	14/01/2008	18:00	3.20	170.0	1.73	7.90	170.2	0.27	6.86	6.0	-21.77	90.00	0.065	0.00e+00	3.49e-04
332	14/01/2008	19:00	4.00	160.0	2.22	7.80	254.0	0.37	6.10	6.0	-29.71	150.97	0.065	0.00e+00	3.49e-04
333	14/01/2008	20:00	2.30	140.0	1.26	7.10	142.1	0.20	8.04	6.0	-14.06	90.00	0.057	0.00e+00	3.45e-04
334	14/01/2008	21:00	3.20	160.0	1.73	7.00	170.2	0.27	6.86	6.0	-21.84	90.00	0.065	0.00e+00	3.45e-04
335	14/01/2008	22:00	1.50	130.0	1.00	6.90	112.0	0.13	9.88	6.0	-4.71	90.00	0.029	0.00e+00	3.44e-04
336	14/01/2008	23:00	1.00	200.0	1.00	4.50	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.32e-04
337	15/01/2008	00:00	1.80	140.0	1.00	3.50	124.1	0.16	9.05	7.0	-7.50	90.00	0.038	0.00e+00	3.27e-04
338	15/01/2008	01:00	1.40	110.0	1.00	2.60	107.7	0.12	10.21	7.0	-3.96	90.00	0.026	0.00e+00	3.23e-04
339	15/01/2008	02:00	1.00	90.0	1.00	2.10	88.9	0.09	11.99	7.0	-1.71	90.00	0.015	0.00e+00	3.20e-04
340	15/01/2008	03:00	1.20	120.0	1.00	1.50	98.7	0.11	10.99	7.0	-2.68	90.00	0.020	0.00e+00	3.17e-04
341	15/01/2008	04:00	1.80	160.0	1.00	1.40	124.1	0.16	9.05	7.0	-7.50	90.00	0.038	0.00e+00	3.17e-04
342	15/01/2008	05:00	1.20	140.0	1.00	0.70	98.7	0.11	10.99	7.0	-2.68	90.00	0.020	0.00e+00	3.13e-04
343	15/01/2008	06:00	2.00	140.0	1.10	2.30	131.6	0.17	8.60	7.0	-9.82	90.00	0.045	0.00e+00	3.21e-04
344	15/01/2008	07:00	1.00	180.0	1.00	2.20	88.9	0.09	11.99	6.0	-1.71	90.00	0.015	0.00e+00	3.21e-04
345	15/01/2008	08:00	2.70	200.0	1.52	2.80	335.7	0.27	7.42	7.0	-3.72	478.28	0.011	3.33e-04	3.24e-04
346	15/01/2008	09:00	3.00	180.0	1.66	3.50	951.7	0.33	7.19	7.0	23.79	-134.06	-0.057	1.33e-03	3.27e-04
347	15/01/2008	10:00	4.50	180.0	2.49	4.60	1391.1	0.48	5.86	7.0	44.66	-223.04	-0.074	2.01e-03	3.33e-04
348	15/01/2008	11:00	4.10	190.0	2.26	7.40	1448.4	0.45	6.15	7.0	57.33	-140.49	-0.103	2.41e-03	3.47e-04
349	15/01/2008	12:00	9.50	190.0	5.26	10.20	2823.3	0.98	4.01	7.0	61.32	-1358.06	-0.051	2.54e-03	3.61e-04
350	15/01/2008	13:00	10.70	200.0	5.93	9.70	3170.2	1.10	3.78	7.0	57.14	-2063.39	-0.042	2.41e-03	3.58e-04
351	15/01/2008	14:00	9.00	200.0	4.99	9.60	3200.1	0.93	4.12	7.0	44.72	-1582.59	-0.039	2.01e-03	3.58e-04
352	15/01/2008	15:00	12.00	190.0	6.65	9.70	3544.2	1.23	3.57	7.0	24.98	-6595.31	-0.016	1.33e-03	3.58e-04
353	15/01/2008	16:00	11.70	200.0	6.50	9.90	3455.7	1.20	3.61	7.0	-0.66	231877.90	0.000	3.33e-04	3.59e-04
354	15/01/2008	17:00	12.20	190.0	6.78	10.10	1482.2	1.24	3.53	7.0	-84.87	1993.61	0.056	0.00e+00	3.60e-04
355	15/01/2008	18:00	13.60	190.0	7.55	10.70	1722.1	1.38	3.34	7.0	-94.47	2485.92	0.056	0.00e+00	3.63e-04
356	15/01/2008	19:00	15.00	190.0	8.32	10.70	1968.2	1.52	3.19	7.0	-104.23	3025.90	0.056	0.00e+00	3.63e-04
357	15/01/2008	20:00	15.40	200.0	8.54	10.60	2039.6	1.57	3.14	7.0	-107.05	3188.58	0.056	0.00e+00	3.63e-04
358	15/01/2008	21:00	18.10	190.0	10.03	10.80	2536.6	1.84	2.90	7.0	-125.73	4407.51	0.056	0.00e+00	3.64e-04
359	15/01/2008	22:00	14.90	190.0	8.27	10.60	1950.2	1.51	3.20	7.0	-103.57	2984.55	0.056	0.00e+00	3.63e-04
360	15/01/2008	23:00	14.40	200.0	7.99	10.70	1861.9	1.46	3.25	7.0	-100.05	2788.13	0.056	0.00e+00	3.63e-04
361	16/01/2008	00:00	12.90	200.0	7.17	10.20	1600.7	1.31	3.43	7.0	-89.74	2231.42	0.056	0.00e+00	3.61e-04
362	16/01/2008	01:00	15.80	180.0	8.76	9.00	2269.1	1.61	3.11	8.0	-89.56	4126.85	0.045	0.00e+00	3.55e-04
363	16/01/2008	02:00	11.30	190.0	6.28	9.30	1442.3	1.15	3.66	8.0	-63.93	2109.80	0.045	0.00e+00	3.56e-04
364	16/01/2008	03:00	8.00	240.0	4.47	9.60	896.0	0.81	4.34	8.0	-45.13	1054.41	0.045	0.00e+00	3.58e-04
365	16/01/2008	04:00	8.40	220.0	4.68	7.50	953.3	0.85	4.24	8.0	-47.65	1149.62	0.045	0.00e+00	3.47e-04
366	16/01/2008	05:00	4.50	170.0	2.53	6.90	382.4	0.44	5.75	8.0	-24.84	310.47	0.045	0.00e+00	3.44e-04
367	16/01/2008	06:00	5.60	190.0	3.16	7.30	537.6	0.56	5.16	8.0	-31.59	504.25	0.045	0.00e+00	3.46e-04
368	16/01/2008	07:00	2.80	230.0	1.52	7.20	158.3	0.24	7.31	8.0	-13.35	90.00	0.045	0.00e+00	3.46e-04
369	16/01/2008	08:00	5.80	180.0	3.24	6.60	1312.0	0.60	5.10	6.0	-2.36	7994.40	0.003	4.82e-04	3.43e-04
370	16/01/2008	09:00	3.90	200.0	2.16	6.90	1201.5	0.42	6.28	7.0	24.87	-258.04	-0.048	1.35e-03	3.44e-04
371	16/01/2008	10:00	5.20	180.0	2.87	8.60	1599.9	0.55	5.45	6.0	61.61	-245.94	-0.090	2.78e-03	3.53e-04
372	16/01/2008	11:00	4.90	180.0	2.71	8.30	1652.7	0.52	5.62	7.0	57.78	-222.23	-0.089	2.43e-03	3.51e-04
373	16/01/2008	12:00	7.10	190.0	3.93	8.70	2134.1	0.74	4.65	7.0	62.02	-579.92	-0.068	2.56e-03	3.53e-04
374	16/01/2008	13:00	7.30	180.0	4.04	8.60	2189.2	0.76	4.58	7.0	57.75	-672.26	-0.061	2.43e-03	3.53e-04
375	16/01/2008	14:00	5.40	180.0	2.99	9.10	2220.8	0.57	5.33	7.0	45.21	-362.71	-0.064	2.03e-03	3.55e-04
376	16/01/2008	15:00	5.50	190.0	3.06	9.80	2241.1	0.57	5.27	7.0	25.49	-658.45	-0.036	1.35e-03	3.59e-04
377	16/01/2008	16:00	6.70	190.0	3.74	9.60	1988.4	0.69	4.75	7.0	-0.35	84138.61	0.000	3.51e-04	3.58e-04
378	16/01/2008	17:00	6.20	190.0	3.48	9.40	568.6	0.62	4.91	7.0	-42.70	500.96	0.056	0.00e+00	3.57e-04
379	16/01/2008	18:00	5.10	210.0	2.86	8.90	419.2	0.50	5.41	7.0	-34.48	324.90	0.056	0.00e+00	3.54e-04
380	16/01/2008	19:00	3.70	220.0	2.05	8.20	220.1	0.33	6.33	6.0	-26.84	123.70	0.065	0.00e+00	3.51e-04
381	16/01/2008	20:00	2.40	260.0	1.31	8.20	145.5	0.21	7.88	6.0	-15.70	90.00	0.062	0.00e+00	3.51e-04
382	16/01/2008	21:00	2.70	270.0	1.47	8.30	155.2	0.23	7.44	6.0	-18.46	90.00	0.065	0.00e+00	3.51e-04
