i	Date	Heure	Uext	Direct	Uh	To	h	us	sigmatheta	Cld	Fo	Lmo	thetas	k1	k3
7509	08/11/2008	20:00	1.40	160.0	1.00	8.50	107.7	0.12	10.21	6.0	-3.94	90.00	0.026	0.00e+00	3.50e-04
7510	08/11/2008	21:00	2.70	210.0	1.47	8.30	155.2	0.23	7.44	6.0	-18.35	90.00	0.065	0.00e+00	3.49e-04
7511	08/11/2008	22:00	3.00	180.0	1.63	9.10	164.3	0.25	7.07	6.0	-20.25	90.00	0.065	0.00e+00	3.53e-04
7512	08/11/2008	23:00	3.50	190.0	1.95	9.70	220.9	0.32	6.51	7.0	-21.78	132.29	0.056	0.00e+00	3.56e-04
7513	09/11/2008	00:00	5.00	190.0	2.80	10.80	407.6	0.49	5.46	7.0	-33.32	313.15	0.056	0.00e+00	3.62e-04
7514	09/11/2008	01:00	6.50	180.0	3.66	10.80	612.3	0.65	4.79	7.0	-44.47	557.82	0.056	0.00e+00	3.62e-04
7515	09/11/2008	02:00	6.60	180.0	3.71	11.10	626.8	0.67	4.76	7.0	-45.16	577.10	0.056	0.00e+00	3.63e-04
7516	09/11/2008	03:00	5.30	190.0	2.97	11.30	447.5	0.52	5.31	7.0	-35.51	357.64	0.056	0.00e+00	3.64e-04
7517	09/11/2008	04:00	5.90	180.0	3.31	11.50	528.9	0.59	5.03	7.0	-39.94	453.47	0.056	0.00e+00	3.65e-04
7518	09/11/2008	05:00	4.50	190.0	2.51	11.20	343.7	0.43	5.76	7.0	-29.49	246.35	0.056	0.00e+00	3.64e-04
7519	09/11/2008	06:00	3.60	200.0	2.00	11.00	233.4	0.33	6.42	7.0	-22.50	143.13	0.056	0.00e+00	3.63e-04
7520	09/11/2008	07:00	3.90	200.0	2.17	10.80	269.2	0.37	6.18	7.0	-24.89	174.74	0.056	0.00e+00	3.62e-04
7521	09/11/2008	08:00	3.70	180.0	2.12	11.00	434.2	0.38	6.30	7.0	-8.82	543.87	0.019	6.89e-04	3.63e-04
7522	09/11/2008	09:00	5.70	170.0	3.16	12.10	1719.7	0.60	5.18	7.0	34.75	-538.38	-0.048	1.66e-03	3.69e-04
7523	09/11/2008	10:00	7.20	190.0	3.99	13.30	2159.2	0.75	4.61	7.0	54.48	-679.79	-0.060	2.33e-03	3.75e-04
7524	09/11/2008	11:00	7.40	180.0	4.10	14.10	2221.8	0.77	4.55	7.0	66.67	-605.25	-0.072	2.71e-03	3.79e-04
7525	09/11/2008	12:00	6.20	180.0	3.43	15.00	2271.1	0.65	4.98	7.0	70.73	-348.29	-0.090	2.84e-03	3.84e-04
7526	09/11/2008	13:00	5.10	180.0	2.82	16.00	2313.6	0.55	5.51	7.0	66.57	-216.63	-0.101	2.71e-03	3.89e-04
7527	09/11/2008	14:00	5.60	180.0	3.10	16.10	2350.0	0.59	5.24	7.0	54.64	-334.32	-0.077	2.33e-03	3.90e-04
7528	09/11/2008	15:00	6.50	180.0	3.61	15.70	2378.3	0.68	4.85	7.0	35.55	-766.10	-0.044	1.66e-03	3.87e-04
7529	09/11/2008	16:00	7.50	180.0	4.17	15.00	2396.9	0.77	4.50	7.0	10.38	-3910.95	-0.011	6.89e-04	3.84e-04
7530	09/11/2008	17:00	6.60	180.0	3.71	13.70	629.6	0.67	4.76	7.0	-44.77	582.94	0.056	0.00e+00	3.77e-04
7531	09/11/2008	18:00	7.30	180.0	4.10	13.30	680.8	0.74	4.53	6.0	-57.69	610.40	0.065	0.00e+00	3.75e-04
7532	09/11/2008	19:00	7.30	180.0	4.10	12.80	680.2	0.74	4.53	6.0	-57.79	609.22	0.065	0.00e+00	3.72e-04
7533	09/11/2008	20:00	7.60	180.0	4.27	12.30	721.9	0.77	4.44	6.0	-60.43	662.62	0.065	0.00e+00	3.70e-04
7534	09/11/2008	21:00	7.60	180.0	4.26	11.70	683.3	0.76	4.44	5.0	-67.40	583.67	0.072	0.00e+00	3.66e-04
7535	09/11/2008	22:00	5.70	200.0	3.18	11.50	436.6	0.56	5.13	5.0	-49.15	309.83	0.072	0.00e+00	3.65e-04
7536	09/11/2008	23:00	5.70	180.0	3.18	11.10	436.3	0.56	5.13	5.0	-49.22	309.32	0.072	0.00e+00	3.63e-04
7537	10/11/2008	00:00	3.50	190.0	1.89	11.10	178.6	0.30	6.57	4.0	-28.41	90.00	0.079	0.00e+00	3.63e-04
7538	10/11/2008	01:00	2.20	190.0	1.21	9.50	138.7	0.19	8.21	4.0	-12.47	90.00	0.054	0.00e+00	3.55e-04
7539	10/11/2008	02:00	2.80	170.0	1.52	9.70	158.3	0.24	7.31	4.0	-23.02	90.00	0.079	0.00e+00	3.56e-04
7540	10/11/2008	03:00	2.50	220.0	1.37	10.70	148.8	0.21	7.72	3.0	-17.34	90.00	0.066	0.00e+00	3.61e-04
7541	10/11/2008	04:00	5.80	190.0	3.22	11.50	414.8	0.56	5.09	3.0	-57.19	271.94	0.084	0.00e+00	3.65e-04
7542	10/11/2008	05:00	6.00	190.0	3.34	11.60	438.5	0.58	5.00	3.0	-59.43	293.99	0.084	0.00e+00	3.66e-04
7543	10/11/2008	06:00	5.80	180.0	3.22	11.80	415.0	0.56	5.09	3.0	-57.13	272.28	0.084	0.00e+00	3.67e-04
7544	10/11/2008	07:00	4.70	190.0	2.62	12.00	339.2	0.45	5.64	6.0	-35.48	227.66	0.065	0.00e+00	3.68e-04
7545	10/11/2008	08:00	7.50	180.0	4.17	13.40	2225.7	0.77	4.50	7.0	8.98	-4515.01	-0.010	6.62e-04	3.75e-04
7546	10/11/2008	09:00	6.80	180.0	3.77	14.90	2256.7	0.70	4.74	7.0	34.67	-893.84	-0.041	1.64e-03	3.83e-04
7547	10/11/2008	10:00	8.10	190.0	4.49	16.10	2417.2	0.84	4.35	7.0	53.94	-963.36	-0.054	2.31e-03	3.90e-04
7548	10/11/2008	11:00	9.00	190.0	4.98	16.20	2680.3	0.93	4.12	7.0	65.85	-1075.68	-0.059	2.69e-03	3.90e-04
7549	10/11/2008	12:00	9.60	180.0	5.31	16.80	2854.4	0.99	3.99	7.0	69.89	-1224.23	-0.059	2.82e-03	3.93e-04
7550	10/11/2008	13:00	8.30	180.0	4.60	16.50	2896.4	0.86	4.30	7.0	65.85	-851.05	-0.064	2.69e-03	3.92e-04
7551	10/11/2008	14:00	8.30	180.0	4.60	16.30	2932.3	0.86	4.29	7.0	53.96	-1033.52	-0.052	2.31e-03	3.91e-04
7552	10/11/2008	15:00	9.00	190.0	4.99	15.80	2962.3	0.93	4.12	7.0	34.90	-2010.04	-0.031	1.64e-03	3.88e-04
7553	10/11/2008	16:00	8.00	180.0	4.45	15.20	2976.7	0.82	4.36	7.0	9.83	-4994.55	-0.010	6.62e-04	3.85e-04
7554	10/11/2008	17:00	8.70	180.0	4.90	14.60	942.9	0.89	4.15	7.0	-59.57	1041.68	0.056	0.00e+00	3.82e-04
7555	10/11/2008	18:00	8.00	190.0	4.51	14.30	837.8	0.82	4.32	7.0	-54.78	878.32	0.056	0.00e+00	3.80e-04
7556	10/11/2008	19:00	9.50	190.0	5.31	14.50	1058.1	0.97	3.98	7.0	-64.77	1230.21	0.056	0.00e+00	3.81e-04
7557	10/11/2008	20:00	8.90	190.0	5.00	14.70	971.6	0.91	4.10	7.0	-60.84	1087.84	0.056	0.00e+00	3.82e-04
7558	10/11/2008	21:00	9.10	190.0	5.11	14.60	1000.2	0.93	4.06	7.0	-62.16	1134.26	0.056	0.00e+00	3.82e-04
7559	10/11/2008	22:00	10.30	190.0	5.73	14.70	1179.0	1.04	3.84	7.0	-69.98	1439.32	0.056	0.00e+00	3.82e-04
7560	10/11/2008	23:00	9.60	190.0	5.36	14.40	1072.7	0.98	3.96	7.0	-65.44	1254.49	0.056	0.00e+00	3.81e-04
7561	11/11/2008	00:00	10.30	180.0	5.73	14.40	1178.5	1.04	3.84	7.0	-70.05	1437.79	0.056	0.00e+00	3.81e-04
7562	11/11/2008	01:00	11.40	180.0	6.34	14.60	1357.7	1.16	3.65	7.0	-77.58	1766.78	0.056	0.00e+00	3.82e-04
7563	11/11/2008	02:00	11.50	180.0	6.39	14.90	1374.7	1.17	3.63	7.0	-78.18	1800.12	0.056	0.00e+00	3.83e-04
7564	11/11/2008	03:00	11.20	180.0	6.23	14.90	1325.3	1.14	3.68	7.0	-76.12	1706.53	0.056	0.00e+00	3.83e-04
7565	11/11/2008	04:00	11.50	190.0	6.39	15.00	1374.9	1.17	3.63	7.0	-78.15	1800.76	0.056	0.00e+00	3.84e-04
7566	11/11/2008	05:00	12.70	190.0	7.06	14.80	1576.2	1.29	3.46	7.0	-86.44	2197.98	0.056	0.00e+00	3.83e-04
7567	11/11/2008	06:00	12.20	190.0	6.78	14.70	1491.3	1.24	3.53	7.0	-83.04	2026.51	0.056	0.00e+00	3.82e-04
7568	11/11/2008	07:00	11.70	190.0	6.51	14.80	1407.7	1.19	3.60	7.0	-79.58	1863.21	0.056	0.00e+00	3.83e-04
7569	11/11/2008	08:00	10.00	200.0	5.56	14.90	2957.4	1.02	3.90	7.0	9.06	-10504.38	-0.007	6.36e-04	3.83e-04
7570	11/11/2008	09:00	9.00	200.0	4.99	15.00	2986.7	0.93	4.12	7.0	34.03	-2060.96	-0.031	1.61e-03	3.84e-04
7571	11/11/2008	10:00	9.80	190.0	5.43	14.90	3027.7	1.01	3.95	7.0	53.15	-1702.79	-0.044	2.28e-03	3.83e-04
7572	11/11/2008	11:00	9.70	190.0	5.38	15.30	3058.5	1.00	3.97	8.0	32.00	-2730.64	-0.027	1.27e-03	3.85e-04
7573	11/11/2008	12:00	9.50	190.0	5.27	15.30	3088.5	0.98	4.01	8.0	33.95	-2421.60	-0.029	1.33e-03	3.85e-04
7574	11/11/2008	13:00	3.00	360.0	1.68	11.90	3090.7	0.31	7.11	8.0	4.24	-650.81	-0.011	1.27e-03	3.68e-04
7575	11/11/2008	14:00	3.70	20.0	2.05	10.80	3101.9	0.40	6.45	8.0	24.95	-222.02	-0.051	1.09e-03	3.62e-04
7576	11/11/2008	15:00	4.10	60.0	2.27	10.10	3116.6	0.44	6.13	7.0	33.00	-227.17	-0.061	1.61e-03	3.58e-04
7577	11/11/2008	16:00	1.60	70.0	1.00	9.60	116.2	0.14	9.57	7.0	-5.52	90.00	0.032	6.36e-04	3.56e-04
7578	11/11/2008	17:00	2.20	70.0	1.21	9.50	138.7	0.19	8.21	7.0	-12.47	90.00	0.054	0.00e+00	3.55e-04
7579	11/11/2008	18:00	1.20	100.0	1.00	9.20	98.7	0.11	10.99	7.0	-2.67	90.00	0.021	0.00e+00	3.54e-04
7580	11/11/2008	19:00	1.00	330.0	1.00	9.00	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.53e-04
7581	11/11/2008	20:00	1.00	320.0	1.00	9.10	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.53e-04
7582	11/11/2008	21:00	1.00	10.0	1.00	9.10	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.53e-04
7583	11/11/2008	22:00	1.00	350.0	1.00	9.10	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.53e-04
7584	11/11/2008	23:00	1.00	0.0	1.00	8.90	88.9	0.09	11.99	8.0	-1.70	90.00	0.016	0.00e+00	3.52e-04
7585	12/11/2008	00:00	1.00	150.0	1.00	9.00	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.53e-04
7586	12/11/2008	01:00	1.00	190.0	1.00	8.80	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.52e-04
7587	12/11/2008	02:00	1.00	170.0	1.00	8.70	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.51e-04
7588	12/11/2008	03:00	1.00	200.0	1.00	8.50	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.50e-04
7589	12/11/2008	04:00	1.00	110.0	1.00	8.40	88.9	0.09	11.99	7.0	-1.70	90.00	0.016	0.00e+00	3.50e-04
7590	12/11/2008	05:00	1.00	130.0	1.00	7.90	88.9	0.09	11.99	7.0	-1.70	90.00	0.015	0.00e+00	3.47e-04
7591	12/11/2008	06:00	1.00	0.0	1.00	8.00	88.9	0.09	11.99	7.0	-1.70	90.00	0.015	0.00e+00	3.48e-04
7592	12/11/2008	07:00	1.20	350.0	1.00	8.20	98.7	0.11	10.99	8.0	-2.67	90.00	0.021	0.00e+00	3.49e-04
7593	12/11/2008	08:00	1.00	20.0	1.00	8.40	330.1	0.11	12.49	8.0	1.69	-78.38	-0.012	2.91e-04	3.50e-04
7594	12/11/2008	09:00	1.00	0.0	1.00	8.40	505.2	0.17	11.36	7.0	32.04	-14.81	-0.148	1.59e-03	3.50e-04
7595	12/11/2008	10:00	1.10	320.0	1.00	9.00	625.1	0.20	10.83	7.0	52.33	-12.99	-0.215	2.26e-03	3.53e-04
7596	12/11/2008	11:00	1.00	10.0	1.00	9.90	746.7	0.19	11.39	7.0	64.91	-9.38	-0.278	2.65e-03	3.57e-04
7597	12/11/2008	12:00	1.90	10.0	1.20	10.60	860.7	0.28	8.50	7.0	69.09	-28.26	-0.201	2.77e-03	3.61e-04
7598	12/11/2008	13:00	2.50	20.0	1.43	10.90	956.9	0.32	7.78	7.0	64.78	-42.88	-0.168	2.65e-03	3.62e-04
7599	12/11/2008	14:00	2.40	30.0	1.35	11.00	1027.7	0.30	8.00	7.0	52.31	-44.39	-0.144	2.26e-03	3.63e-04
7600	12/11/2008	15:00	2.30	30.0	1.27	10.80	1069.7	0.27	8.25	7.0	32.44	-55.05	-0.097	1.59e-03	3.62e-04
7601	12/11/2008	16:00	1.70	30.0	1.00	10.10	1078.0	0.19	9.57	7.0	6.25	-98.48	-0.027	6.10e-04	3.58e-04
7602	12/11/2008	17:00	2.00	360.0	1.10	9.40	131.6	0.17	8.60	7.0	-9.76	90.00	0.046	0.00e+00	3.55e-04
7603	12/11/2008	18:00	1.90	350.0	1.05	8.80	127.9	0.16	8.82	7.0	-8.56	90.00	0.042	0.00e+00	3.52e-04
7604	12/11/2008	19:00	2.20	340.0	1.21	7.80	138.7	0.19	8.21	7.0	-12.47	90.00	0.053	0.00e+00	3.47e-04
7605	12/11/2008	20:00	4.60	330.0	2.57	7.70	353.9	0.45	5.69	7.0	-30.59	255.43	0.056	0.00e+00	3.46e-04
7606	12/11/2008	21:00	1.30	40.0	1.00	6.80	103.3	0.11	10.58	7.0	-3.26	90.00	0.023	0.00e+00	3.42e-04
7607	12/11/2008	22:00	1.00	0.0	1.00	5.40	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.35e-04
7608	12/11/2008	23:00	2.40	340.0	1.31	6.30	145.5	0.21	7.88	8.0	-11.48	90.00	0.045	0.00e+00	3.39e-04
7609	13/11/2008	00:00	3.60	340.0	2.01	6.60	263.9	0.34	6.42	8.0	-19.04	183.90	0.045	0.00e+00	3.41e-04
7610	13/11/2008	01:00	3.50	340.0	1.96	6.70	251.3	0.33	6.51	8.0	-18.39	171.71	0.045	0.00e+00	3.41e-04
7611	13/11/2008	02:00	4.10	340.0	2.30	5.90	328.2	0.40	6.02	8.0	-22.27	249.75	0.045	0.00e+00	3.37e-04
7612	13/11/2008	03:00	5.20	340.0	2.93	6.00	478.9	0.52	5.35	8.0	-29.10	426.82	0.045	0.00e+00	3.38e-04
7613	13/11/2008	04:00	5.10	360.0	2.87	6.10	464.9	0.51	5.40	8.0	-28.47	409.15	0.045	0.00e+00	3.38e-04
7614	13/11/2008	05:00	6.20	360.0	3.48	6.70	565.9	0.62	4.91	7.0	-42.84	495.60	0.056	0.00e+00	3.41e-04
7615	13/11/2008	06:00	6.50	360.0	3.65	6.90	608.2	0.65	4.79	7.0	-45.05	549.32	0.056	0.00e+00	3.42e-04
7616	13/11/2008	07:00	4.50	360.0	2.51	6.60	340.5	0.43	5.76	7.0	-29.92	241.56	0.056	0.00e+00	3.41e-04
7617	13/11/2008	08:00	6.90	360.0	3.85	7.00	2045.8	0.71	4.69	8.0	0.79	-40020.74	-0.001	2.79e-04	3.43e-04
7618	13/11/2008	09:00	8.00	350.0	4.43	7.70	2387.7	0.83	4.37	3.0	51.80	-966.85	-0.051	2.91e-03	3.46e-04
7619	13/11/2008	10:00	7.70	350.0	4.26	8.80	2444.2	0.80	4.47	5.0	81.88	-556.44	-0.083	3.62e-03	3.52e-04
7620	13/11/2008	11:00	9.20	350.0	5.08	9.90	2750.9	0.95	4.09	3.0	112.29	-682.03	-0.096	4.88e-03	3.57e-04
7621	13/11/2008	12:00	9.10	360.0	5.03	10.60	2822.1	0.94	4.11	2.0	119.33	-623.49	-0.103	5.22e-03	3.61e-04
7622	13/11/2008	13:00	9.70	350.0	5.36	10.70	2893.6	1.00	3.98	3.0	111.83	-796.96	-0.091	4.88e-03	3.61e-04
7623	13/11/2008	14:00	9.60	350.0	5.31	10.60	2942.0	0.99	3.99	6.0	70.08	-1220.95	-0.058	3.07e-03	3.61e-04
7624	13/11/2008	15:00	8.20	350.0	4.55	10.80	2971.3	0.85	4.32	6.0	42.84	-1250.70	-0.041	2.15e-03	3.62e-04
7625	13/11/2008	16:00	8.30	350.0	4.62	9.70	2983.8	0.85	4.28	3.0	3.18	-17161.88	-0.003	1.09e-03	3.56e-04
7626	13/11/2008	17:00	7.80	350.0	4.37	9.30	707.7	0.78	4.38	5.0	-69.85	611.33	0.072	0.00e+00	3.54e-04
7627	13/11/2008	18:00	8.30	340.0	4.67	8.70	817.9	0.84	4.25	6.0	-67.15	787.60	0.065	0.00e+00	3.51e-04
7628	13/11/2008	19:00	7.40	340.0	4.17	8.40	740.1	0.75	4.49	7.0	-51.48	728.72	0.056	0.00e+00	3.50e-04
7629	13/11/2008	20:00	7.30	350.0	4.10	7.60	674.2	0.73	4.53	6.0	-58.80	596.99	0.065	0.00e+00	3.46e-04
7630	13/11/2008	21:00	6.60	350.0	3.70	6.80	577.7	0.66	4.76	6.0	-52.88	478.74	0.065	0.00e+00	3.42e-04
7631	13/11/2008	22:00	6.80	350.0	3.80	6.50	571.2	0.68	4.70	5.0	-60.79	449.38	0.072	0.00e+00	3.40e-04
7632	13/11/2008	23:00	6.40	350.0	3.57	5.90	497.0	0.63	4.84	4.0	-61.59	356.38	0.079	0.00e+00	3.37e-04
7633	14/11/2008	00:00	5.90	350.0	3.28	5.60	436.0	0.57	5.04	4.0	-56.25	296.34	0.079	0.00e+00	3.36e-04
7634	14/11/2008	01:00	4.70	350.0	2.60	5.10	285.8	0.43	5.64	3.0	-45.41	160.17	0.084	0.00e+00	3.33e-04
7635	14/11/2008	02:00	4.10	360.0	2.23	4.70	208.5	0.35	6.06	2.0	-38.56	101.65	0.087	0.00e+00	3.31e-04
7636	14/11/2008	03:00	4.30	360.0	2.37	4.50	235.5	0.38	5.89	2.0	-41.99	120.27	0.087	0.00e+00	3.30e-04
7637	14/11/2008	04:00	4.10	360.0	2.22	4.30	203.0	0.35	6.07	1.0	-39.13	96.99	0.089	0.00e+00	3.29e-04
7638	14/11/2008	05:00	3.90	10.0	2.10	4.10	189.3	0.33	6.23	0.0	-36.96	90.00	0.090	0.00e+00	3.28e-04
7639	14/11/2008	06:00	3.80	360.0	2.05	4.00	186.7	0.32	6.31	1.0	-35.77	90.00	0.089	0.00e+00	3.28e-04
7640	14/11/2008	07:00	3.40	360.0	1.84	3.70	175.9	0.29	6.66	1.0	-32.16	90.00	0.089	0.00e+00	3.26e-04
7641	14/11/2008	08:00	4.50	360.0	2.53	4.90	679.8	0.46	5.77	1.0	-6.42	1349.70	0.011	1.07e-03	3.32e-04
7642	14/11/2008	09:00	5.00	360.0	2.77	6.30	1531.0	0.53	5.55	1.0	45.60	-289.52	-0.069	2.94e-03	3.39e-04
7643	14/11/2008	10:00	3.20	20.0	1.80	7.70	1602.2	0.38	6.92	1.0	84.52	-58.98	-0.178	4.23e-03	3.46e-04
7644	14/11/2008	11:00	3.50	10.0	1.98	9.10	1689.1	0.42	6.60	1.0	108.19	-60.96	-0.209	4.97e-03	3.53e-04
7645	14/11/2008	12:00	6.20	350.0	3.42	10.30	1912.8	0.66	5.00	1.0	115.69	-222.56	-0.142	5.21e-03	3.59e-04
7646	14/11/2008	13:00	6.00	360.0	3.31	10.80	1993.3	0.64	5.08	1.0	107.28	-218.16	-0.137	4.97e-03	3.62e-04
7647	14/11/2008	14:00	5.80	350.0	3.20	10.60	2054.6	0.62	5.16	1.0	83.58	-249.14	-0.111	4.23e-03	3.61e-04
7648	14/11/2008	15:00	6.70	350.0	3.71	9.90	2097.8	0.70	4.78	3.0	50.51	-595.37	-0.059	2.87e-03	3.57e-04
7649	14/11/2008	16:00	6.10	340.0	3.40	9.20	2107.8	0.63	4.99	3.0	1.81	-12096.11	-0.002	1.04e-03	3.54e-04
7650	14/11/2008	17:00	4.10	340.0	2.27	8.30	247.0	0.37	6.03	5.0	-33.48	138.94	0.072	0.00e+00	3.49e-04
7651	14/11/2008	18:00	3.80	330.0	2.13	8.00	290.4	0.36	6.25	8.0	-20.23	210.78	0.045	0.00e+00	3.48e-04
7652	14/11/2008	19:00	3.20	320.0	1.78	7.50	214.3	0.29	6.80	8.0	-16.38	137.48	0.045	0.00e+00	3.45e-04
7653	14/11/2008	20:00	4.00	320.0	2.23	6.70	278.9	0.38	6.10	7.0	-26.00	182.53	0.056	0.00e+00	3.41e-04
7654	14/11/2008	21:00	2.30	320.0	1.26	5.70	142.1	0.20	8.04	6.0	-13.98	90.00	0.057	0.00e+00	3.36e-04
7655	14/11/2008	22:00	1.00	320.0	1.00	4.50	88.9	0.09	11.99	6.0	-1.70	90.00	0.015	0.00e+00	3.30e-04
7656	14/11/2008	23:00	1.00	340.0	1.00	3.30	88.9	0.09	11.99	5.0	-1.70	90.00	0.015	0.00e+00	3.24e-04
7657	15/11/2008	00:00	1.50	40.0	1.00	4.00	112.0	0.13	9.88	5.0	-4.69	90.00	0.029	0.00e+00	3.28e-04
7658	15/11/2008	01:00	2.30	10.0	1.26	2.80	142.1	0.20	8.04	4.0	-13.98	90.00	0.056	0.00e+00	3.22e-04
7659	15/11/2008	02:00	1.40	40.0	1.00	3.90	107.7	0.12	10.21	4.0	-3.94	90.00	0.026	0.00e+00	3.27e-04
7660	15/11/2008	03:00	1.50	110.0	1.00	2.10	112.0	0.13	9.88	3.0	-4.69	90.00	0.028	0.00e+00	3.18e-04
7661	15/11/2008	04:00	1.00	50.0	1.00	1.10	88.9	0.09	11.99	3.0	-1.70	90.00	0.015	0.00e+00	3.14e-04
7662	15/11/2008	05:00	1.00	0.0	1.00	0.60	88.9	0.09	11.99	2.0	-1.70	90.00	0.015	0.00e+00	3.11e-04
7663	15/11/2008	06:00	1.00	150.0	1.00	0.90	88.9	0.09	11.99	4.0	-1.70	90.00	0.015	0.00e+00	3.13e-04
7664	15/11/2008	07:00	1.70	100.0	1.00	1.70	120.2	0.15	9.30	7.0	-6.44	90.00	0.035	0.00e+00	3.16e-04
7665	15/11/2008	08:00	1.00	100.0	1.00	2.00	325.9	0.11	12.45	7.0	1.32	-96.31	-0.009	5.36e-04	3.18e-04
7666	15/11/2008	09:00	1.00	90.0	1.00	3.00	398.9	0.14	12.46	8.0	11.85	-19.71	-0.068	7.26e-04	3.23e-04
7667	15/11/2008	10:00	1.00	30.0	1.00	4.30	465.7	0.16	11.71	8.0	22.21	-16.68	-0.110	1.05e-03	3.29e-04
7668	15/11/2008	11:00	2.10	20.0	1.26	5.40	831.2	0.29	8.29	7.0	63.49	-33.27	-0.177	2.58e-03	3.35e-04
7669	15/11/2008	12:00	1.50	70.0	1.00	6.10	963.3	0.26	9.33	6.0	93.00	-15.97	-0.292	3.72e-03	3.38e-04
7670	15/11/2008	13:00	2.80	50.0	1.69	6.80	1104.6	0.37	7.15	2.0	110.81	-42.09	-0.238	4.90e-03	3.42e-04
7671	15/11/2008	14:00	2.40	80.0	1.46	7.60	1202.0	0.33	7.70	2.0	86.02	-36.60	-0.211	4.16e-03	3.46e-04
7672	15/11/2008	15:00	2.70	110.0	1.50	6.10	1253.3	0.32	7.59	2.0	47.39	-60.07	-0.120	2.88e-03	3.38e-04
7673	15/11/2008	16:00	2.20	110.0	1.23	4.80	1256.7	0.23	8.30	7.0	2.28	-488.92	-0.008	5.36e-04	3.32e-04
7674	15/11/2008	17:00	1.20	110.0	1.00	4.90	98.7	0.11	10.99	8.0	-2.67	90.00	0.020	0.00e+00	3.32e-04
7675	15/11/2008	18:00	1.10	160.0	1.00	5.10	93.9	0.10	11.46	8.0	-2.14	90.00	0.018	0.00e+00	3.33e-04
7676	15/11/2008	19:00	1.00	70.0	1.00	5.30	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.34e-04
7677	15/11/2008	20:00	1.70	110.0	1.00	5.10	120.2	0.15	9.30	8.0	-6.44	90.00	0.035	0.00e+00	3.33e-04
7678	15/11/2008	21:00	1.10	100.0	1.00	5.30	93.9	0.10	11.46	8.0	-2.14	90.00	0.018	0.00e+00	3.34e-04
7679	15/11/2008	22:00	1.00	0.0	1.00	5.40	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.35e-04
7680	15/11/2008	23:00	1.00	110.0	1.00	5.60	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.36e-04
7681	16/11/2008	00:00	1.00	50.0	1.00	5.40	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.35e-04
7682	16/11/2008	01:00	1.70	360.0	1.00	5.50	120.2	0.15	9.30	8.0	-6.44	90.00	0.035	0.00e+00	3.35e-04
7683	16/11/2008	02:00	1.30	100.0	1.00	5.50	103.3	0.11	10.58	8.0	-3.26	90.00	0.023	0.00e+00	3.35e-04
7684	16/11/2008	03:00	1.20	90.0	1.00	5.30	98.7	0.11	10.99	8.0	-2.67	90.00	0.020	0.00e+00	3.34e-04
7685	16/11/2008	04:00	1.20	90.0	1.00	5.10	98.7	0.11	10.99	8.0	-2.67	90.00	0.020	0.00e+00	3.33e-04
7686	16/11/2008	05:00	1.40	120.0	1.00	5.00	107.7	0.12	10.21	8.0	-3.94	90.00	0.026	0.00e+00	3.33e-04
7687	16/11/2008	06:00	1.00	100.0	1.00	5.30	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.34e-04
7688	16/11/2008	07:00	1.00	0.0	1.00	5.40	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	0.00e+00	3.35e-04
7689	16/11/2008	08:00	1.00	0.0	1.00	5.90	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	2.44e-04	3.37e-04
7690	16/11/2008	09:00	1.00	0.0	1.00	6.20	88.9	0.09	11.99	8.0	-1.70	90.00	0.015	7.15e-04	3.39e-04
7691	16/11/2008	10:00	1.00	30.0	1.00	7.00	466.2	0.16	11.70	8.0	22.41	-16.64	-0.112	1.04e-03	3.43e-04
7692	16/11/2008	11:00	1.50	110.0	1.00	6.70	491.8	0.17	10.20	8.0	5.27	-83.12	-0.025	1.22e-03	3.41e-04
7693	16/11/2008	12:00	1.00	140.0	1.00	7.30	567.0	0.17	11.39	8.0	30.69	-15.08	-0.143	1.29e-03	3.44e-04
7694	16/11/2008	13:00	2.40	100.0	1.32	7.70	802.6	0.28	8.08	8.0	28.66	-66.35	-0.083	1.22e-03	3.46e-04
7695	16/11/2008	14:00	1.00	80.0	1.00	7.40	837.8	0.16	11.70	8.0	22.49	-16.63	-0.112	1.04e-03	3.45e-04
7696	16/11/2008	15:00	1.00	0.0	1.00	7.80	857.3	0.14	12.40	8.0	12.88	-19.06	-0.074	7.15e-04	3.47e-04
